 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: cap2gnd_10umfromedge
 Data is De-embedded 
 Data File Written: 02/25/2020 11:56:36
Project Date: 02/24/2020 16:36:47
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11]
gpwidth = 700.0
dist2capedge = 690.0
360.0000000000000,1.6032067512e-7,0.0079623228467
365.0000000000000,1.6186846993e-7,0.0080741602693
370.0000000000000,1.6341707949e-7,0.0081860498013
375.0000000000000,1.6496650661e-7,0.0082979921842
380.0000000000000,1.6651676943e-7,0.0084099881607
385.0000000000000,1.6806787589e-7,0.0085220384747
390.0000000000000,1.6961983656e-7,0.0086341438711
395.0000000000000,1.7117266200e-7,0.0087463050962
400.0000000000000,1.7272636285e-7,0.0088585228975
405.0000000000000,1.7428094976e-7,0.0089707980235
410.0000000000000,1.7583643341e-7,0.0090831312243
415.0000000000000,1.7739282453e-7,0.0091955232511
420.0000000000000,1.7895013389e-7,0.0093079748563
425.0000000000000,1.8050837230e-7,0.0094204867937
430.0000000000000,1.8206755058e-7,0.0095330598184
435.0000000000000,1.8362767962e-7,0.0096456946870
440.0000000000000,1.8518877034e-7,0.0097583921571
445.0000000000000,1.8675083370e-7,0.0098711529880
450.0000000000000,1.8831388068e-7,0.0099839779403
455.0000000000000,1.8987792235e-7,0.0100968677759
460.0000000000000,1.9144296976e-7,0.0102098232583
465.0000000000000,1.9300903404e-7,0.0103228451523
470.0000000000000,1.9457612636e-7,0.0104359342242
475.0000000000000,1.9614425792e-7,0.0105490912419
480.0000000000000,1.9771343997e-7,0.0106623169746
485.0000000000000,1.9928368380e-7,0.0107756121931
490.0000000000000,2.0085500075e-7,0.0108889776698
495.0000000000000,2.0242740221e-7,0.0110024141785
500.0000000000000,2.0400089958e-7,0.0111159224949
505.0000000000000,2.0557550435e-7,0.0112295033958
510.0000000000000,2.0715122804e-7,0.0113431576601
515.0000000000000,2.0872808221e-7,0.0114568860679
520.0000000000000,2.1030607847e-7,0.0115706894013
525.0000000000000,2.1188522848e-7,0.0116845684438
530.0000000000000,2.1346554394e-7,0.0117985239808
535.0000000000000,2.1504703662e-7,0.0119125567992
540.0000000000000,2.1662971831e-7,0.0120266676877
545.0000000000000,2.1821360088e-7,0.0121408574367
550.0000000000000,2.1979869622e-7,0.0122551268386
555.0000000000000,2.2138501630e-7,0.0123694766873
560.0000000000000,2.2297257313e-7,0.0124839077785
565.0000000000000,2.2456137875e-7,0.0125984209099
570.0000000000000,2.2615144529e-7,0.0127130168808
575.0000000000000,2.2774278491e-7,0.0128276964927
580.0000000000000,2.2933540984e-7,0.0129424605486
585.0000000000000,2.3092933233e-7,0.0130573098537
590.0000000000000,2.3252456472e-7,0.0131722452148
595.0000000000000,2.3412111940e-7,0.0132872674409
600.0000000000000,2.3571900880e-7,0.0134023773429
605.0000000000000,2.3731824542e-7,0.0135175757336
610.0000000000000,2.3891884182e-7,0.0136328634278
615.0000000000000,2.4052081060e-7,0.0137482412423
620.0000000000000,2.4212416443e-7,0.0138637099962
625.0000000000000,2.4372891605e-7,0.0139792705102
630.0000000000000,2.4533507824e-7,0.0140949236074
635.0000000000000,2.4694266384e-7,0.0142106701129
640.0000000000000,2.4855168577e-7,0.0143265108540
645.0000000000000,2.5016215700e-7,0.0144424466599
650.0000000000000,2.5177409640e-7,0.0145584783623
655.0000000000000,2.5338749954e-7,0.0146746067948
660.0000000000000,2.5500239710e-7,0.0147908327933
665.0000000000000,2.5661879646e-7,0.0149071571960
670.0000000000000,2.5823671092e-7,0.0150235808432
675.0000000000000,2.5985615382e-7,0.0151401045775
680.0000000000000,2.6147713858e-7,0.0152567292439
685.0000000000000,2.6309967868e-7,0.0153734556897
690.0000000000000,2.6472378768e-7,0.0154902847643
695.0000000000000,2.6634947918e-7,0.0156072173196
700.0000000000000,2.6797676689e-7,0.0157242542101
705.0000000000000,2.6960566455e-7,0.0158413962923
710.0000000000000,2.7123618600e-7,0.0159586444254
715.0000000000000,2.7286834512e-7,0.0160759994709
720.0000000000000,2.7450215590e-7,0.0161934622928
725.0000000000000,2.7613763236e-7,0.0163110337576
730.0000000000000,2.7777478862e-7,0.0164287147343
735.0000000000000,2.7941363887e-7,0.0165465060945
740.0000000000000,2.8105419736e-7,0.0166644087122
745.0000000000000,2.8269647843e-7,0.0167824234642
750.0000000000000,2.8434049649e-7,0.0169005512296
755.0000000000000,2.8598626603e-7,0.0170187928905
760.0000000000000,2.8763380160e-7,0.0171371493312
765.0000000000000,2.8928311785e-7,0.0172556214392
770.0000000000000,2.9093422950e-7,0.0173742101042
775.0000000000000,2.9258715134e-7,0.0174929162189
780.0000000000000,2.9424189826e-7,0.0176117406787
785.0000000000000,2.9589848520e-7,0.0177306843818
790.0000000000000,2.9755692722e-7,0.0178497482290
795.0000000000000,2.9921723943e-7,0.0179689331242
800.0000000000000,3.0087943704e-7,0.0180882399739
805.0000000000000,3.0254353534e-7,0.0182076696876
810.0000000000000,3.0420954969e-7,0.0183272231777
815.0000000000000,3.0587749556e-7,0.0184469013595
820.0000000000000,3.0754738850e-7,0.0185667051511
825.0000000000000,3.0921924413e-7,0.0186866354737
830.0000000000000,3.1089307816e-7,0.0188066932516
835.0000000000000,3.1256890643e-7,0.0189268794119
840.0000000000000,3.1424674480e-7,0.0190471948849
845.0000000000000,3.1592660929e-7,0.0191676406038
850.0000000000000,3.1760851596e-7,0.0192882175052
855.0000000000000,3.1929248098e-7,0.0194089265284
860.0000000000000,3.2097852061e-7,0.0195297686163
865.0000000000000,3.2266665123e-7,0.0196507447146
870.0000000000000,3.2435688927e-7,0.0197718557725
875.0000000000000,3.2604925128e-7,0.0198931027422
880.0000000000000,3.2774375390e-7,0.0200144865792
885.0000000000000,3.2944041388e-7,0.0201360082425
890.0000000000000,3.3113924805e-7,0.0202576686941
895.0000000000000,3.3284027336e-7,0.0203794688995
900.0000000000000,3.3454350683e-7,0.0205014098276
905.0000000000000,3.3624896561e-7,0.0206234924507
910.0000000000000,3.3795666694e-7,0.0207457177443
915.0000000000000,3.3966662815e-7,0.0208680866877
920.0000000000000,3.4137886670e-7,0.0209906002634
925.0000000000000,3.4309340013e-7,0.0211132594576
930.0000000000000,3.4481024610e-7,0.0212360652599
935.0000000000000,3.4652942238e-7,0.0213590186635
940.0000000000000,3.4825094683e-7,0.0214821206652
945.0000000000000,3.4997483744e-7,0.0216053722655
950.0000000000000,3.5170111228e-7,0.0217287744685
955.0000000000000,3.5342978958e-7,0.0218523282820
960.0000000000000,3.5516088762e-7,0.0219760347175
965.0000000000000,3.5689442484e-7,0.0220998947902
970.0000000000000,3.5863041976e-7,0.0222239095191
975.0000000000000,3.6036889105e-7,0.0223480799271
980.0000000000000,3.6210985747e-7,0.0224724070408
985.0000000000000,3.6385333790e-7,0.0225968918909
990.0000000000000,3.6559935134e-7,0.0227215355117
995.0000000000000,3.6734791692e-7,0.0228463389415
1000.000000000000,3.6909905388e-7,0.0229713032229
1005.000000000000,3.7085278157e-7,0.0230964294020
1010.000000000000,3.7260911948e-7,0.0232217185292
1015.000000000000,3.7436808723e-7,0.0233471716590
1020.000000000000,3.7612970453e-7,0.0234727898499
1025.000000000000,3.7789399125e-7,0.0235985741646
1030.000000000000,3.7966096737e-7,0.0237245256697
1035.000000000000,3.8143065300e-7,0.0238506454364
1040.000000000000,3.8320306839e-7,0.0239769345398
1045.000000000000,3.8497823389e-7,0.0241033940594
1050.000000000000,3.8675618475e-7,0.0242300250790
1055.000000000000,3.8853689742e-7,0.0243568286868
1060.000000000000,3.9032043685e-7,0.0244838059751
1065.000000000000,3.9210680921e-7,0.0246109580409
1070.000000000000,3.9389603555e-7,0.0247382859853
1075.000000000000,3.9568813704e-7,0.0248657909143
1080.000000000000,3.9748313500e-7,0.0249934739380
1085.000000000000,3.9928105089e-7,0.0251213361713
1090.000000000000,4.0108190631e-7,0.0252493787335
1095.000000000000,4.0288572298e-7,0.0253776027487
1100.000000000000,4.0469252282e-7,0.0255060093454
1105.000000000000,4.0650232783e-7,0.0256345996570
1110.000000000000,4.0831516020e-7,0.0257633748216
1115.000000000000,4.1013104225e-7,0.0258923359819
1120.000000000000,4.1194999646e-7,0.0260214842856
1125.000000000000,4.1377204545e-7,0.0261508208850
1130.000000000000,4.1559721200e-7,0.0262803469375
1135.000000000000,4.1742551904e-7,0.0264100636053
1140.000000000000,4.1925698965e-7,0.0265399720556
1145.000000000000,4.2109164709e-7,0.0266700734605
1150.000000000000,4.2292951473e-7,0.0268003689972
1155.000000000000,4.2477061615e-7,0.0269308598480
1160.000000000000,4.2661497506e-7,0.0270615472002
1165.000000000000,4.2846261535e-7,0.0271924322463
1170.000000000000,4.3031356105e-7,0.0273235161840
1175.000000000000,4.3216783639e-7,0.0274548002163
1180.000000000000,4.3402546573e-7,0.0275862855513
1185.000000000000,4.3588647361e-7,0.0277179734025
1190.000000000000,4.3775088477e-7,0.0278498649888
1195.000000000000,4.3961872408e-7,0.0279819615344
1200.000000000000,4.4149001658e-7,0.0281142642690
1205.000000000000,4.4336478754e-7,0.0282467744278
1210.000000000000,4.4524306233e-7,0.0283794932515
1215.000000000000,4.4712486658e-7,0.0285124219863
1220.000000000000,4.4901022602e-7,0.0286455618840
1225.000000000000,4.5089916661e-7,0.0287789142023
1230.000000000000,4.5279171448e-7,0.0289124802043
1235.000000000000,4.5468789595e-7,0.0290462611590
1240.000000000000,4.5658773750e-7,0.0291802583412
1245.000000000000,4.5849126585e-7,0.0293144730313
1250.000000000000,4.6039850784e-7,0.0294489065159
1255.000000000000,4.6230949057e-7,0.0295835600873
1260.000000000000,4.6422424127e-7,0.0297184350439
1265.000000000000,4.6614278742e-7,0.0298535326901
1270.000000000000,4.6806515667e-7,0.0299888543363
1275.000000000000,4.6999137687e-7,0.0301244012990
1280.000000000000,4.7192147606e-7,0.0302601749010
1285.000000000000,4.7385548251e-7,0.0303961764712
1290.000000000000,4.7579342467e-7,0.0305324073448
1295.000000000000,4.7773533120e-7,0.0306688688632
1300.000000000000,4.7968123098e-7,0.0308055623742
1305.000000000000,4.8163115308e-7,0.0309424892322
1310.000000000000,4.8358512680e-7,0.0310796507978
1315.000000000000,4.8554318166e-7,0.0312170484383
1320.000000000000,4.8750534734e-7,0.0313546835273
1325.000000000000,4.8947165383e-7,0.0314925574453
1330.000000000000,4.9144213126e-7,0.0316306715792
1335.000000000000,4.9341681002e-7,0.0317690273230
1340.000000000000,4.9539572072e-7,0.0319076260770
1345.000000000000,4.9737889418e-7,0.0320464692485
1350.000000000000,4.9936636148e-7,0.0321855582519
1355.000000000000,5.0135815387e-7,0.0323248945082
1360.000000000000,5.0335430291e-7,0.0324644794456
1365.000000000000,5.0535484035e-7,0.0326043144991
1370.000000000000,5.0735979818e-7,0.0327444011111
1375.000000000000,5.0936920863e-7,0.0328847407309
1380.000000000000,5.1138310418e-7,0.0330253348151
1385.000000000000,5.1340151754e-7,0.0331661848276
1390.000000000000,5.1542448167e-7,0.0333072922395
1395.000000000000,5.1745202980e-7,0.0334486585294
1400.000000000000,5.1948419538e-7,0.0335902851833
1405.000000000000,5.2152101212e-7,0.0337321736945
1410.000000000000,5.2356251401e-7,0.0338743255643
1415.000000000000,5.2560873526e-7,0.0340167423011
1420.000000000000,5.2765971036e-7,0.0341594254213
1425.000000000000,5.2971547408e-7,0.0343023764490
1430.000000000000,5.3177606141e-7,0.0344455969159
1435.000000000000,5.3384150766e-7,0.0345890883617
1440.000000000000,5.3591184836e-7,0.0347328523340
1445.000000000000,5.3798711936e-7,0.0348768903885
1450.000000000000,5.4006735674e-7,0.0350212040887
1455.000000000000,5.4215259690e-7,0.0351657950063
1460.000000000000,5.4424287650e-7,0.0353106647213
1465.000000000000,5.4633823249e-7,0.0354558148218
1470.000000000000,5.4843870207e-7,0.0356012469042
1475.000000000000,5.5054432279e-7,0.0357469625733
1480.000000000000,5.5265513246e-7,0.0358929634424
1485.000000000000,5.5477116917e-7,0.0360392511332
1490.000000000000,5.5689247135e-7,0.0361858272759
1495.000000000000,5.5901907769e-7,0.0363326935096
1500.000000000000,5.6115102718e-7,0.0364798514818
1505.000000000000,5.6328835917e-7,0.0366273028491
1510.000000000000,5.6543111325e-7,0.0367750492766
1515.000000000000,5.6757932937e-7,0.0369230924385
1520.000000000000,5.6973308447e-7,0.0370714340180
1525.000000000000,5.7189230904e-7,0.0372200757075
1530.000000000000,5.7405715404e-7,0.0373690192081
1535.000000000000,5.7622762399e-7,0.0375182662304
1540.000000000000,5.7840376045e-7,0.0376678184944
1545.000000000000,5.8058560528e-7,0.0378176777292
1550.000000000000,5.8277320067e-7,0.0379678456734
1555.000000000000,5.8496658917e-7,0.0381183240751
1560.000000000000,5.8716581368e-7,0.0382691146922
1565.000000000000,5.8937091741e-7,0.0384202192918
1570.000000000000,5.9158194393e-7,0.0385716396512
1575.000000000000,5.9379893717e-7,0.0387233775573
1580.000000000000,5.9602194143e-7,0.0388754348068
1585.000000000000,5.9825100130e-7,0.0390278132066
1590.000000000000,6.0048616181e-7,0.0391805145735
1595.000000000000,6.0272746831e-7,0.0393335407345
1600.000000000000,6.0497496654e-7,0.0394868935267
1605.000000000000,6.0722870257e-7,0.0396405747977
1610.000000000000,6.0948872292e-7,0.0397945864054
1615.000000000000,6.1175507443e-7,0.0399489302181
1620.000000000000,6.1402780432e-7,0.0401036081147
1625.000000000000,6.1630696023e-7,0.0402586219847
1630.000000000000,6.1859259019e-7,0.0404139737285
1635.000000000000,6.2088474259e-7,0.0405696652571
1640.000000000000,6.2318346625e-7,0.0407256984924
1645.000000000000,6.2548881038e-7,0.0408820753676
1650.000000000000,6.2780082458e-7,0.0410387978266
1655.000000000000,6.3011955892e-7,0.0411958678247
1660.000000000000,6.3244506379e-7,0.0413532873284
1665.000000000000,6.3477739012e-7,0.0415110583155
1670.000000000000,6.3711658914e-7,0.0416691827754
1675.000000000000,6.3946271258e-7,0.0418276627089
1680.000000000000,6.4181581257e-7,0.0419865001285
1685.000000000000,6.4417594173e-7,0.0421456970584
1690.000000000000,6.4654315303e-7,0.0423052555347
1695.000000000000,6.4891749997e-7,0.0424651776054
1700.000000000000,6.5129903646e-7,0.0426254653305
1705.000000000000,6.5368781688e-7,0.0427861207822
1710.000000000000,6.5608389601e-7,0.0429471460448
1715.000000000000,6.5848732918e-7,0.0431085432150
1720.000000000000,6.6089817215e-7,0.0432703144020
1725.000000000000,6.6331648114e-7,0.0434324617274
1730.000000000000,6.6574231285e-7,0.0435949873257
1735.000000000000,6.6817572447e-7,0.0437578933438
1740.000000000000,6.7061677369e-7,0.0439211819416
1745.000000000000,6.7306551868e-7,0.0440848552921
1750.000000000000,6.7552201812e-7,0.0442489155811
1755.000000000000,6.7798633115e-7,0.0444133650079
1760.000000000000,6.8045851745e-7,0.0445782057848
1765.000000000000,6.8293863723e-7,0.0447434401376
1770.000000000000,6.8542675119e-7,0.0449090703056
1775.000000000000,6.8792292058e-7,0.0450750985419
1780.000000000000,6.9042720710e-7,0.0452415271130
1785.000000000000,6.9293967312e-7,0.0454083582997
1790.000000000000,6.9546038145e-7,0.0455755943962
1795.000000000000,6.9798939544e-7,0.0457432377114
1800.000000000000,7.0052677907e-7,0.0459112905680
1805.000000000000,7.0307259677e-7,0.0460797553031
1810.000000000000,7.0562691366e-7,0.0462486342684
1815.000000000000,7.0818979531e-7,0.0464179298301
1820.000000000000,7.1076130793e-7,0.0465876443691
1825.000000000000,7.1334151830e-7,0.0467577802810
1830.000000000000,7.1593049376e-7,0.0469283399766
1835.000000000000,7.1852830232e-7,0.0470993258815
1840.000000000000,7.2113501247e-7,0.0472707404369
1845.000000000000,7.2375069342e-7,0.0474425860988
1850.000000000000,7.2637541492e-7,0.0476148653392
1855.000000000000,7.2900924735e-7,0.0477875806454
1860.000000000000,7.3165226175e-7,0.0479607345205
1865.000000000000,7.3430452973e-7,0.0481343294834
1870.000000000000,7.3696612361e-7,0.0483083680693
1875.000000000000,7.3963711629e-7,0.0484828528291
1880.000000000000,7.4231758141e-7,0.0486577863305
1885.000000000000,7.4500759315e-7,0.0488331711571
1890.000000000000,7.4770722640e-7,0.0490090099095
1895.000000000000,7.5041655683e-7,0.0491853052048
1900.000000000000,7.5313566062e-7,0.0493620596770
1905.000000000000,7.5586461474e-7,0.0495392759771
1910.000000000000,7.5860349684e-7,0.0497169567733
1915.000000000000,7.6135238525e-7,0.0498951047512
1920.000000000000,7.6411135905e-7,0.0500737226135
1925.000000000000,7.6688049798e-7,0.0502528130809
1930.000000000000,7.6965988257e-7,0.0504323788918
1935.000000000000,7.7244959402e-7,0.0506124228022
1940.000000000000,7.7524971432e-7,0.0507929475866
1945.000000000000,7.7806032618e-7,0.0509739560374
1950.000000000000,7.8088151309e-7,0.0511554509657
1955.000000000000,7.8371335929e-7,0.0513374352010
1960.000000000000,7.8655594980e-7,0.0515199115914
1965.000000000000,7.8940937043e-7,0.0517028830041
1970.000000000000,7.9227370774e-7,0.0518863523254
1975.000000000000,7.9514904917e-7,0.0520703224605
1980.000000000000,7.9803548287e-7,0.0522547963344
1985.000000000000,8.0093309790e-7,0.0524397768913
1990.000000000000,8.0384198408e-7,0.0526252670955
1995.000000000000,8.0676223208e-7,0.0528112699310
2000.000000000000,8.0969401747e-7,0.0529977884017
 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: cap2gnd_10umfromedge
 Data is De-embedded 
 Data File Written: 02/25/2020 11:56:36
Project Date: 02/24/2020 16:36:47
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11]
gpwidth = 702.0
dist2capedge = 690.0
100.0000000000000,8.0020081027e-8,0.0022016553611
105.0000000000000,8.1526609242e-8,0.0023118380972
110.0000000000000,8.3033431046e-8,0.0024220354820
115.0000000000000,8.4540556166e-8,0.0025322482151
120.0000000000000,8.6047993899e-8,0.0026424769967
125.0000000000000,8.7555753551e-8,0.0027527225272
130.0000000000000,8.9063844432e-8,0.0028629855074
135.0000000000000,9.0572275874e-8,0.0029732666385
140.0000000000000,9.2081057216e-8,0.0030835666220
145.0000000000000,9.3590197807e-8,0.0031938861599
150.0000000000000,9.5099707017e-8,0.0033042259545
155.0000000000000,9.6609594220e-8,0.0034145867087
160.0000000000000,9.8119868805e-8,0.0035249691256
165.0000000000000,9.9630540182e-8,0.0036353739090
170.0000000000000,1.0114161777e-7,0.0037458017631
175.0000000000000,1.0265311100e-7,0.0038562533926
180.0000000000000,1.0416502933e-7,0.0039667295025
185.0000000000000,1.0567738221e-7,0.0040772307987
190.0000000000000,1.0719017914e-7,0.0041877579873
195.0000000000000,1.0870342960e-7,0.0042983117751
200.0000000000000,1.1021714311e-7,0.0044088928695
205.0000000000000,1.1173132921e-7,0.0045195019784
210.0000000000000,1.1324599743e-7,0.0046301398104
215.0000000000000,1.1476115736e-7,0.0047408070745
220.0000000000000,1.1627681856e-7,0.0048515044806
225.0000000000000,1.1779299065e-7,0.0049622327391
230.0000000000000,1.1930968325e-7,0.0050729925610
235.0000000000000,1.2082690600e-7,0.0051837846581
240.0000000000000,1.2234466856e-7,0.0052946097428
245.0000000000000,1.2386298061e-7,0.0054054685283
250.0000000000000,1.2538185186e-7,0.0055163617283
255.0000000000000,1.2690129204e-7,0.0056272900576
260.0000000000000,1.2842131087e-7,0.0057382542315
265.0000000000000,1.2994191814e-7,0.0058492549660
270.0000000000000,1.3146312364e-7,0.0059602929781
275.0000000000000,1.3298493717e-7,0.0060713689854
280.0000000000000,1.3450736857e-7,0.0061824837065
285.0000000000000,1.3603042771e-7,0.0062936378608
290.0000000000000,1.3755412445e-7,0.0064048321682
295.0000000000000,1.3907846872e-7,0.0065160673501
300.0000000000000,1.4060347045e-7,0.0066273441281
305.0000000000000,1.4212913959e-7,0.0067386632253
310.0000000000000,1.4365548612e-7,0.0068500253652
315.0000000000000,1.4518252006e-7,0.0069614312725
320.0000000000000,1.4671025144e-7,0.0070728816729
325.0000000000000,1.4823869033e-7,0.0071843772928
330.0000000000000,1.4976784681e-7,0.0072959188598
335.0000000000000,1.5129773101e-7,0.0074075071024
340.0000000000000,1.5282835307e-7,0.0075191427501
345.0000000000000,1.5435972316e-7,0.0076308265335
350.0000000000000,1.5589185150e-7,0.0077425591840
355.0000000000000,1.5742474831e-7,0.0078543414343
360.0000000000000,1.5895842387e-7,0.0079661740182
365.0000000000000,1.6049288846e-7,0.0080780576704
370.0000000000000,1.6202814909e-7,0.0081899931268
375.0000000000000,1.6356422607e-7,0.0083019811243
380.0000000000000,1.6510111984e-7,0.0084140224012
385.0000000000000,1.6663884414e-7,0.0085261176968
390.0000000000000,1.6817740942e-7,0.0086382677514
395.0000000000000,1.6971682617e-7,0.0087504733068
400.0000000000000,1.7125710491e-7,0.0088627351058
405.0000000000000,1.7279825620e-7,0.0089750538925
410.0000000000000,1.7434029061e-7,0.0090874304122
415.0000000000000,1.7588321879e-7,0.0091998654114
420.0000000000000,1.7742705138e-7,0.0093123596381
425.0000000000000,1.7897179909e-7,0.0094249138412
430.0000000000000,1.8051747265e-7,0.0095375287714
435.0000000000000,1.8206408282e-7,0.0096502051802
440.0000000000000,1.8361164042e-7,0.0097629438209
445.0000000000000,1.8516015628e-7,0.0098757454478
450.0000000000000,1.8670964130e-7,0.0099886108167
455.0000000000000,1.8826010639e-7,0.0101015406850
460.0000000000000,1.8981156251e-7,0.0102145358112
465.0000000000000,1.9136402067e-7,0.0103275969554
470.0000000000000,1.9291749191e-7,0.0104407248790
475.0000000000000,1.9447198730e-7,0.0105539203451
480.0000000000000,1.9602751798e-7,0.0106671841180
485.0000000000000,1.9758409511e-7,0.0107805169637
490.0000000000000,1.9914172989e-7,0.0108939196497
495.0000000000000,2.0070043359e-7,0.0110073929450
500.0000000000000,2.0226021748e-7,0.0111209376200
505.0000000000000,2.0382109291e-7,0.0112345544470
510.0000000000000,2.0538307127e-7,0.0113482441995
515.0000000000000,2.0694616397e-7,0.0114620076529
520.0000000000000,2.0851038250e-7,0.0115758455842
525.0000000000000,2.1007573837e-7,0.0116897587718
530.0000000000000,2.1164224314e-7,0.0118037479961
535.0000000000000,2.1320990844e-7,0.0119178140389
540.0000000000000,2.1477874591e-7,0.0120319576839
545.0000000000000,2.1634876727e-7,0.0121461797164
550.0000000000000,2.1791998426e-7,0.0122604809234
555.0000000000000,2.1949240871e-7,0.0123748620938
560.0000000000000,2.2106605247e-7,0.0124893240182
565.0000000000000,2.2264092742e-7,0.0126038674889
570.0000000000000,2.2421704555e-7,0.0127184933002
575.0000000000000,2.2579441886e-7,0.0128332022481
580.0000000000000,2.2737305940e-7,0.0129479951305
585.0000000000000,2.2895297928e-7,0.0130628727472
590.0000000000000,2.3053419068e-7,0.0131778358997
595.0000000000000,2.3211670580e-7,0.0132928853917
600.0000000000000,2.3370053694e-7,0.0134080220286
605.0000000000000,2.3528569641e-7,0.0135232466179
610.0000000000000,2.3687219660e-7,0.0136385599689
615.0000000000000,2.3846004995e-7,0.0137539628932
620.0000000000000,2.4004926894e-7,0.0138694562040
625.0000000000000,2.4163986616e-7,0.0139850407168
630.0000000000000,2.4323185418e-7,0.0141007172490
635.0000000000000,2.4482524571e-7,0.0142164866204
640.0000000000000,2.4642005344e-7,0.0143323496524
645.0000000000000,2.4801629019e-7,0.0144483071688
650.0000000000000,2.4961395856e-7,0.0145643599955
655.0000000000000,2.5121310216e-7,0.0146805089606
660.0000000000000,2.5281370328e-7,0.0147967548943
665.0000000000000,2.5441578516e-7,0.0149130986289
670.0000000000000,2.5601936091e-7,0.0150295409991
675.0000000000000,2.5762444368e-7,0.0151460828417
680.0000000000000,2.5923104671e-7,0.0152627249960
685.0000000000000,2.6083918328e-7,0.0153794683031
690.0000000000000,2.6244886675e-7,0.0154963136069
695.0000000000000,2.6406011053e-7,0.0156132617533
700.0000000000000,2.6567292811e-7,0.0157303135908
705.0000000000000,2.6728733304e-7,0.0158474699700
710.0000000000000,2.6890333896e-7,0.0159647317441
715.0000000000000,2.7052095954e-7,0.0160820997685
720.0000000000000,2.7214020855e-7,0.0161995749013
725.0000000000000,2.7376109982e-7,0.0163171580028
730.0000000000000,2.7538364725e-7,0.0164348499359
735.0000000000000,2.7700786481e-7,0.0165526515661
740.0000000000000,2.7863376655e-7,0.0166705637612
745.0000000000000,2.8026136658e-7,0.0167885873917
750.0000000000000,2.8189067910e-7,0.0169067233306
755.0000000000000,2.8352171838e-7,0.0170249724535
760.0000000000000,2.8515449874e-7,0.0171433356386
765.0000000000000,2.8678903462e-7,0.0172618137669
770.0000000000000,2.8842534049e-7,0.0173804077218
775.0000000000000,2.9006343095e-7,0.0174991183895
780.0000000000000,2.9170332062e-7,0.0176179466590
785.0000000000000,2.9334502424e-7,0.0177368934220
790.0000000000000,2.9498855662e-7,0.0178559595727
795.0000000000000,2.9663393263e-7,0.0179751460085
