 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: waffle_inductor
 Data is De-embedded 
 Data File Written: 04/12/2019 02:22:42
< -> ,Created by dxfgeo, Sonnet Software Inc.
Project Date: 04/12/2019 02:14:45
R 50.00000
Frequency (MHz),RE[Z11],IM[Z11]
780.0000000000000,-6.055875943e-7,53.089613478643
790.0000000000000,-7.204273551e-7,53.774437749475
800.0000000000000,-8.385827890e-7,54.459422557663
810.0000000000000,-9.597709649e-7,55.144570006541
820.0000000000000,-1.083698894e-6,55.829882200923
830.0000000000000,-1.210063978e-6,56.515361247124
840.0000000000000,-1.338555123e-6,57.201009252983
850.0000000000000,-1.468853100e-6,57.886828327882
860.0000000000000,-1.600631997e-6,58.572820582774
870.0000000000000,-1.733559330e-6,59.258988130196
880.0000000000000,-1.867297289e-6,59.945333084297
890.0000000000000,-2.001503223e-6,60.631857560859
900.0000000000000,-2.135830613e-6,61.318563677318
910.0000000000000,-2.269929915e-6,62.005453552786
920.0000000000000,-2.403449166e-6,62.692529308072
930.0000000000000,-2.536034977e-6,63.379793065707
940.0000000000000,-2.667333103e-6,64.067246949962
950.0000000000000,-2.796989424e-6,64.754893086876
960.0000000000000,-2.924650577e-6,65.442733604272
970.0000000000000,-3.049964999e-6,66.130770631782
980.0000000000000,-3.172583511e-6,66.819006300870
990.0000000000000,-3.292160052e-6,67.507442744852
1000.000000000000,-3.408352718e-6,68.196082098923
1010.000000000000,-3.520824365e-6,68.884926500172
1020.000000000000,-3.629243501e-6,69.573978087613
1030.000000000000,-3.733285013e-6,70.263239002200
1040.000000000000,-3.832630924e-6,70.952711386854
1050.000000000000,-3.926971189e-6,71.642397386486
1060.000000000000,-4.016005022e-6,72.332299148015
1070.000000000000,-4.099440460e-6,73.022418820395
1080.000000000000,-4.176996427e-6,73.712758554639
1090.000000000000,-4.248402703e-6,74.403320503835
1100.000000000000,-4.313401256e-6,75.094106823178
1110.000000000000,-4.371746485e-6,75.785119669985
1120.000000000000,-4.423206612e-6,76.476361203721
1130.000000000000,-4.467563691e-6,77.167833586024
1140.000000000000,-4.504615312e-6,77.859538980726
1150.000000000000,-4.534174607e-6,78.551479553874
1160.000000000000,-4.556071403e-6,79.243657473760
1170.000000000000,-4.570153010e-6,79.936074910935
1180.000000000000,-4.576284887e-6,80.628734038241
1190.000000000000,-4.574351365e-6,81.321637030828
1200.000000000000,-4.564256542e-6,82.014786066181
1210.000000000000,-4.545924973e-6,82.708183324142
1220.000000000000,-4.519302443e-6,83.401830986934
1230.000000000000,-4.484356964e-6,84.095731239185
1240.000000000000,-4.441079220e-6,84.789886267950
1250.000000000000,-4.389483273e-6,85.484298262738
1260.000000000000,-4.329607840e-6,86.178969415530
1270.000000000000,-4.261516402e-6,86.873901920809
1280.000000000000,-4.185298529e-6,87.569097975582
1290.000000000000,-4.101070033e-6,88.264559779401
1300.000000000000,-4.008974400e-6,88.960289534390
1310.000000000000,-3.909183071e-6,89.656289445269
1320.000000000000,-3.801896248e-6,90.352561719377
1330.000000000000,-3.687343764e-6,91.049108566696
1340.000000000000,-3.565785704e-6,91.745932199878
1350.000000000000,-3.437513186e-6,92.443034834264
1360.000000000000,-3.302849244e-6,93.140418687915
1370.000000000000,-3.162149156e-6,93.838085981630
1380.000000000000,-3.015801767e-6,94.536038938975
1390.000000000000,-2.864229472e-6,95.234279786306
1400.000000000000,-2.707889877e-6,95.932810752795
1410.000000000000,-2.547275294e-6,96.631634070452
1420.000000000000,-2.382914701e-6,97.330751974150
1430.000000000000,-2.215373748e-6,98.030166701655
1440.000000000000,-2.045255336e-6,98.729880493644
1450.000000000000,-1.873201171e-6,99.429895593733
1460.000000000000,-1.699891271e-6,100.13021424850
1470.000000000000,-1.526045580e-6,100.83083870753
1480.000000000000,-1.352424384e-6,101.53177122339
1490.000000000000,-1.179828857e-6,102.23301405171
1500.000000000000,-1.009101844e-6,102.93456945118
1510.000000000000,-8.411287524e-7,103.63643968358
1520.000000000000,-6.768377148e-7,104.33862701381
1530.000000000000,-5.172009239e-7,105.04113370990
1540.000000000000,-3.632347116e-7,105.74396204306
1550.000000000000,-2.160005010e-7,106.44711428769
1560.000000000000,-7.660565160e-8,107.15059272140
1570.000000000000,5.3796654242e-8,107.85439962505
1580.000000000000,1.7400563479e-7,108.55853728277
1590.000000000000,2.8277322883e-7,109.26300798200
1600.000000000000,3.7880301562e-7,109.96781401347
1610.000000000000,4.6074945459e-7,110.67295767130
1620.000000000000,5.2721769350e-7,111.37844125295
1630.000000000000,5.7676243159e-7,112.08426705929
1640.000000000000,6.0788789824e-7,112.79043739464
1650.000000000000,6.1904646742e-7,113.49695456675
1660.000000000000,6.0863892060e-7,114.20382088686
1670.000000000000,5.7501316775e-7,114.91103866970
1680.000000000000,5.1646360077e-7,115.61861023357
1690.000000000000,4.3123144167e-7,116.32653790029
1700.000000000000,3.1750284535e-7,117.03482399531
1710.000000000000,1.7340912706e-7,117.74347084766
1720.000000000000,1.797673121e-12,118.45248079068
1730.000000000000,4.5709269543e-6,119.16185179928
1740.000000000000,9.2761988526e-6,119.87159042914
1750.000000000000,1.4113448479e-5,120.58169902110
1760.000000000000,1.9083301069e-5,121.29217992042
1770.000000000000,2.4186345819e-5,122.00303547615
1780.000000000000,2.9423135565e-5,122.71426804108
1790.000000000000,3.4794186206e-5,123.42587997185
1800.000000000000,4.0299975559e-5,124.13787362892
1810.000000000000,4.5940943082e-5,124.85025137661
1820.000000000000,5.1717489740e-5,125.56301558314
1830.000000000000,5.7629976801e-5,126.27616862066
