 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_10outof16
 Data is De-embedded 
 Data File Written: 04/14/2020 14:17:34
Project Date: 04/13/2020 11:36:23
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,2.9055731148e-9,0.0065042501251,-2.602897270e-9,-5.925841622e-3,-4.23751207e-12,-7.327343101e-6,1.531420684e-12,4.2045499802e-6,-2.602896910e-9,-5.925841622e-3,2.7637972296e-9,0.0063465084529,-1.07360353e-11,-2.316622990e-5,-8.92702518e-12,-1.958865776e-5,-4.20022126e-12,-7.327343109e-6,-1.07277707e-11,-2.316622986e-5,5.543959260e-10,-1.387418714579,-4.54175661e-10,1.3876824577176,1.563314246e-12,4.2045500189e-6,-8.96400420e-12,-1.958865777e-5,-4.53816547e-10,1.3876824577181,5.434040422e-10,-1.387478202997
105.0000000000000,3.9949533515e-6,0.0068357720085,-3.798588203e-6,-6.227800926e-3,-1.083834673e-7,-7.653309396e-6,-2.383073081e-8,4.3260871443e-6,-3.798588203e-6,-6.227800926e-3,6.8481542509e-6,0.0066746820686,-3.838457839e-8,-2.438232936e-5,1.9378494648e-7,-2.048934170e-5,-1.083834673e-7,-7.653309396e-6,-3.838457839e-8,-2.438232936e-5,-2.179694762e-6,-1.321214908355,2.1806864090e-6,1.3214918405047,-2.383073081e-8,4.3260871443e-6,1.9378494648e-7,-2.048934170e-5,2.1806864090e-6,1.3214918405047,-2.182362990e-6,-1.321277373189
110.0000000000000,7.4300882845e-6,0.0071673053070,-7.216285681e-6,-6.530134568e-3,-2.065171111e-7,-7.979957506e-6,-4.845718964e-8,4.4568003985e-6,-7.216285681e-6,-6.530134568e-3,1.2932763434e-5,0.0070017995790,-6.420530093e-8,-2.559502686e-5,3.5960569865e-7,-2.139988537e-5,-2.065171111e-7,-7.979957506e-6,-6.420530093e-8,-2.559502686e-5,-3.775592162e-6,-1.261040425454,3.7772317836e-6,1.2613305467542,-4.845718964e-8,4.4568003985e-6,3.5960569865e-7,-2.139988537e-5,3.7772317836e-6,1.2613305467542,-3.780377876e-6,-1.261105866597
115.0000000000000,1.0318326060e-5,0.0074991458039,-1.024400686e-5,-6.833001817e-3,-2.950682726e-7,-8.307259830e-6,-7.338014930e-8,4.5962489547e-6,-1.024400686e-5,-6.833001817e-3,1.8229699388e-5,0.0073283458793,-7.996492268e-8,-2.680455433e-5,5.0124311001e-7,-2.231938201e-5,-2.950682726e-7,-8.307259830e-6,-7.996492268e-8,-2.680455433e-5,-4.924334261e-6,-1.206107358229,4.9264393543e-6,1.2064106688451,-7.338014930e-8,4.5962489547e-6,5.0124311001e-7,-2.231938201e-5,4.9264393544e-6,1.2064106688451,-4.930817136e-6,-1.206175775615
120.0000000000000,1.2679463281e-5,0.0078315531080,-1.287344662e-5,-7.136564521e-3,-3.746438246e-7,-8.635235648e-6,-9.821112670e-8,4.7440505318e-6,-1.287344662e-5,-7.136564521e-3,2.2744671339e-5,0.0076547349920,-8.767249441e-8,-2.801114575e-5,6.2187473077e-7,-2.324711477e-5,-3.746438246e-7,-8.635235648e-6,-8.767249441e-8,-2.801114575e-5,-5.727409954e-6,-1.155759354444,5.7298330040e-6,1.1560758545523,-9.821112670e-8,4.7440505318e-6,6.2187473077e-7,-2.324711477e-5,5.7298330040e-6,1.1560758545523,-5.735238480e-6,-1.155830748021
125.0000000000000,1.4539227949e-5,0.0081647578100,-1.510125401e-5,-7.440983965e-3,-4.458049644e-7,-8.963931353e-6,-1.226457414e-7,4.8998744525e-6,-1.510125401e-5,-7.440983965e-3,2.6503838424e-5,0.0079813227470,-8.896335170e-8,-2.921502911e-5,7.2418045026e-7,-2.418251496e-5,-4.458049644e-7,-8.963931353e-6,-8.896335170e-8,-2.921502911e-5,-6.262762939e-6,-1.109445259262,6.2653850978e-6,1.1097749490506,-1.226457414e-7,4.8998744525e-6,7.2418045026e-7,-2.418251496e-5,6.2653850978e-6,1.1097749490506,-6.271642532e-6,-1.109519628993
130.0000000000000,1.5926884031e-5,0.0084989670368,-1.692943373e-5,-7.746418700e-3,-5.090734648e-7,-9.293407673e-6,-1.464449609e-7,5.0634352086e-6,-1.692943373e-5,-7.746418700e-3,2.9545716152e-5,0.0083084173694,-8.518010204e-8,-3.041642091e-5,8.1043328782e-7,-2.512513010e-5,-5.090734648e-7,-9.293407673e-6,-8.518010204e-8,-3.041642091e-5,-6.590681547e-6,-1.066698851436,6.5934075548e-6,1.0670417311068,-1.464449609e-7,5.0634352086e-6,8.1043328782e-7,-2.512513010e-5,6.5934075548e-6,1.0670417311068,-6.600364984e-6,-1.066776197299
135.0000000000000,1.6873726480e-5,0.0088343687678,-1.836511061e-5,-8.053023115e-3,-5.649360828e-7,-9.623731485e-6,-1.694205871e-7,5.2344864912e-6,-1.836511061e-5,-8.053023115e-3,3.1915822904e-5,0.0086362881838,-7.743299238e-8,-3.161552273e-5,8.8257139595e-7,-2.607459920e-5,-5.649360828e-7,-9.623731485e-6,-7.743299238e-8,-3.161552273e-5,-6.758086551e-6,-1.027123089777,6.7608405868e-6,1.0274791595419,-1.694205871e-7,5.2344864912e-6,8.8257139595e-7,-2.607459920e-5,6.7608405868e-6,1.0274791595419,-6.768366137e-6,-1.027203411760
