 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_6outof16
 Data is De-embedded 
 Data File Written: 04/16/2020 10:14:08
Project Date: 04/15/2020 23:17:37
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,1.9373848585e-9,0.0042421028369,-1.587407056e-9,-3.599265076e-3,-3.79350498e-12,-5.557839222e-6,4.727963670e-14,1.2414662348e-6,-1.587406833e-9,-3.599265076e-3,1.7180401964e-9,0.0039958799052,-1.79128123e-11,-3.951858346e-5,-1.09454955e-11,-2.390982584e-5,-3.77051149e-12,-5.557839274e-6,-1.79732076e-11,-3.951858339e-5,-1.46075925e-12,-1.387401910398,1.093612021e-10,1.3876816172218,3.940260582e-14,1.2414662138e-6,-1.09965224e-11,-2.390982590e-5,1.087661144e-10,1.3876816172215,-1.47153912e-11,-1.387469271192
105.0000000000000,4.1375247615e-8,0.0044566974247,6.8078944004e-8,-3.781368103e-3,3.7359823150e-6,-1.113466738e-5,-3.894765617e-6,6.4313007364e-6,6.8078944004e-8,-3.781368103e-3,-4.264580053e-7,0.0041979344091,-2.084518802e-6,-4.194638948e-5,2.2583232305e-6,-2.447665941e-5,3.7359823150e-6,-1.113466738e-5,-2.084518802e-6,-4.194638948e-5,-5.858402702e-6,-1.321189125077,5.8506024754e-6,1.3214827930336,-3.894765617e-6,6.4313007364e-6,2.2583232305e-6,-2.447665941e-5,5.8506024754e-6,1.3214827930336,-5.843131630e-6,-1.321259805642
110.0000000000000,9.9985563749e-8,0.0046716136753,1.2678968378e-7,-3.963821647e-3,6.5295135807e-6,-1.568795378e-5,-6.830614239e-6,1.0621748297e-5,1.2678968378e-7,-3.963821647e-3,-7.597220959e-7,0.0044003068247,-3.898010615e-6,-4.417366479e-5,4.2281161994e-6,-2.526931833e-5,6.5295135807e-6,-1.568795378e-5,-3.898010615e-6,-4.417366479e-5,-1.008426508e-5,-1.261007842876,1.0069533338e-5,1.2613154771377,-6.830614239e-6,1.0621748297e-5,4.2281161994e-6,-2.526931833e-5,1.0069533338e-5,1.2613154771377,-1.005564337e-5,-1.261081852931
115.0000000000000,1.7089163053e-7,0.0048868716996,1.7495288376e-7,-4.146639800e-3,8.5787300448e-6,-1.937417018e-5,-9.006567784e-6,1.3967046041e-5,1.7495288376e-7,-4.146639800e-3,-1.013871342e-6,0.0046030082373,-5.455282543e-6,-4.624268111e-5,5.9250343456e-6,-2.624326840e-5,8.5787300448e-6,-1.937417018e-5,-5.455282543e-6,-4.624268111e-5,-1.306108716e-5,-1.206069675595,1.3040346223e-5,1.2063912805613,-9.006567784e-6,1.3967046041e-5,5.9250343456e-6,-2.624326840e-5,1.3040346223e-5,1.2063912805613,-1.302094124e-5,-1.206147023309
120.0000000000000,2.4858284143e-7,0.0051024920925,2.1326030389e-7,-4.329837122e-3,1.0040201085e-5,-2.232645800e-5,-1.058012054e-5,1.6598379171e-5,2.1326030389e-7,-4.329837122e-3,-1.202557553e-6,0.0048060519414,-6.773226071e-6,-4.818950112e-5,7.3668968586e-6,-2.736045828e-5,1.0040201085e-5,-2.232645800e-5,-6.773226071e-6,-4.818950112e-5,-1.507966732e-5,-1.155717902506,1.5053778145e-5,1.1560534819364,-1.058012054e-5,1.6598379171e-5,7.3668968586e-6,-2.736045828e-5,1.5053778145e-5,1.1560534819364,-1.502970116e-5,-1.155798594756
125.0000000000000,3.2872955261e-7,0.0053184957049,2.4257615828e-7,-4.513428633e-3,1.1037982358e-5,-2.465822100e-5,-1.167626356e-5,1.8627439277e-5,2.4257615828e-7,-4.513428633e-3,-1.337449977e-6,0.0050094528489,-7.869901000e-6,-5.004459253e-5,8.5727083988e-6,-2.858867290e-5,1.1037982358e-5,-2.465822100e-5,-7.869901000e-6,-5.004459253e-5,-1.636264311e-5,-1.109401083588,1.6332400748e-5,1.1097506407070,-1.167626356e-5,1.8627439277e-5,8.5727083988e-6,-2.858867290e-5,1.6332400748e-5,1.1097506407070,-1.630442887e-5,-1.109485126174
130.0000000000000,4.0800289146e-7,0.0055349034850,2.6385279129e-7,-4.697429777e-3,1.1670596267e-5,-2.646611349e-5,-1.239444229e-5,2.0149380391e-5,2.6385279129e-7,-4.697429777e-3,-1.428435733e-6,0.0052132270357,-8.763820846e-6,-5.183345783e-5,9.5619207927e-6,-2.990087276e-5,1.1670596267e-5,-2.646611349e-5,-8.763820846e-6,-5.183345783e-5,-1.708164029e-5,-1.066652775104,1.7047772938e-5,1.0670163126917,-1.239444229e-5,2.0149380391e-5,9.5619207927e-6,-2.990087276e-5,1.7047772938e-5,1.0670163126917,-1.701661606e-5,-1.066740172923
135.0000000000000,4.8390812269e-7,0.0057517363746,2.7806887802e-7,-4.881856394e-3,1.2016444272e-5,-2.783254836e-5,-1.281395346e-5,2.1245297715e-5,2.7806887802e-7,-4.881856394e-3,-1.483831911e-6,0.0054173914001,-9.473420325e-6,-5.357724704e-5,1.0353884281e-5,-3.127455285e-5,1.2016444272e-5,-2.783254836e-5,-9.473420325e-6,-5.357724704e-5,-1.736972970e-5,-1.027075761035,1.7332899977e-5,1.0274532814977,-1.281395346e-5,2.1245297715e-5,1.0353884281e-5,-3.127455285e-5,1.7332899977e-5,1.0274532814977,-1.729920168e-5,-1.027166518228
