R 50.00000
Frequency (MHz),RE[Z11],IM[Z11],RE[Z12],IM[Z12],RE[Z21],IM[Z21],RE[Z22],IM[Z22]
296.0000000000000,0.1029416170565,-2007.304958995,0.1029419954194,-2007.561020401,0.1029419954194,-2007.561020401,0.1029416164350,-2007.304959025
298.0000000000000,0.1019862908688,-1993.831321196,0.1019866651830,-1994.089112708,0.1019866651830,-1994.089112708,0.1019862902504,-1993.831321227
300.0000000000000,0.1010469520715,-1980.537318555,0.1010473222607,-1980.796840176,0.1010473222607,-1980.796840176,0.1010469514562,-1980.537318585
302.0000000000000,0.1001232252478,-1967.419382008,0.1001235912381,-1967.680633739,0.1001235912381,-1967.680633739,0.1001232246355,-1967.419382038
304.0000000000000,0.0992147462734,-1954.474036417,0.0992151079931,-1954.737018261,0.0992151079931,-1954.737018261,0.0992147456642,-1954.474036447
306.0000000000000,0.0983211620723,-1941.697897502,0.0983215194520,-1941.962609462,0.0983215194520,-1941.962609462,0.0983211614661,-1941.697897532
308.0000000000000,0.0974421299672,-1929.087668891,0.0974424829399,-1929.354110969,0.0974424829399,-1929.354110969,0.0974421293640,-1929.087668920
310.0000000000000,0.0965773174637,-1916.640139281,0.0965776659644,-1916.908311480,0.0965776659644,-1916.908311480,0.0965773168635,-1916.640139310
312.0000000000000,0.0957264019309,-1904.352179715,0.0957267458971,-1904.622082038,0.0957267458971,-1904.622082038,0.0957264013338,-1904.352179744
314.0000000000000,0.0948890700483,-1892.220740958,0.0948894094193,-1892.492373407,0.0948894094194,-1892.492373407,0.0948890694541,-1892.220740986
316.0000000000000,0.0940650176501,-1880.242850973,0.0940653523678,-1880.516213551,0.0940653523678,-1880.516213551,0.0940650170589,-1880.242851001
318.0000000000000,0.0932539493445,-1868.415612496,0.0932542793527,-1868.690705205,0.0932542793527,-1868.690705205,0.0932539487563,-1868.415612524
320.0000000000000,0.0924555781708,-1856.736200696,0.0924559034155,-1857.013023539,0.0924559034155,-1857.013023539,0.0924555775856,-1856.736200724
322.0000000000000,0.0916696253588,-1845.201860928,0.0916699457881,-1845.480413907,0.0916699457881,-1845.480413907,0.0916696247765,-1845.201860955
324.0000000000000,0.0908958200234,-1833.809906564,0.0908961355875,-1834.090189682,0.0908961355875,-1834.090189682,0.0908958194440,-1833.809906591
326.0000000000000,0.0901338988336,-1822.557716909,0.0901342094850,-1822.839730169,0.0901342094850,-1822.839730169,0.0901338982572,-1822.557716936
