 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: ACTKID_fullfeedline_sim_noGP
 Data is De-embedded 
 Data File Written: 01/29/2020 09:47:03
Project Date: 01/28/2020 12:11:14
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
100.0000000000000,1.7167149408e-7,-0.011348132582,9.5271972351e-8,0.0120066852546,9.5271782084e-8,0.0120066852551,1.7117781361e-7,-0.011348611703
105.0000000000000,2.5117022401e-5,-0.010739798508,-2.696014915e-5,0.0114296369407,-2.696014915e-5,0.0114296369407,2.9265358544e-5,-0.010737561796
110.0000000000000,4.4577536022e-5,-0.010187184140,-4.827711274e-5,0.0109086901180,-4.827711274e-5,0.0109086901180,5.2317107449e-5,-0.010182706049
115.0000000000000,5.9719192070e-5,-9.682697946e-3,-6.505921440e-5,0.0104362221222,-6.505921440e-5,0.0104362221222,7.0571250834e-5,-9.676380271e-3
120.0000000000000,7.1435429933e-5,-9.220062899e-3,-7.823047057e-5,0.0100059310602,-7.823047057e-5,0.0100059310602,8.4985772557e-5,-9.212247206e-3
125.0000000000000,8.0417932506e-5,-8.794044225e-3,-8.850766168e-5,0.0096125623213,-8.850766168e-5,0.0096125623213,9.6305757685e-5,-8.785021822e-3
130.0000000000000,8.7207158243e-5,-8.400241953e-3,-9.645202999e-5,0.0092517001697,-9.645202999e-5,0.0092517001697,1.0511628731e-4,-8.390261939e-3
135.0000000000000,9.2228924792e-5,-8.034931019e-3,-1.025067448e-4,0.0089196070934,-1.025067448e-4,0.0089196070934,1.1188080888e-4,-8.024206834e-3
140.0000000000000,9.5821238705e-5,-7.694936688e-3,-1.070244059e-4,0.0086130986428,-1.070244059e-4,0.0086130986428,1.1696933198e-4,-7.683651483e-3
145.0000000000000,9.8254207802e-5,-7.377536557e-3,-1.102874771e-4,0.0083294449593,-1.102874771e-4,0.0083294449593,1.2067939627e-4,-7.365847613e-3
