 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_16outof16
 Data is De-embedded 
 Data File Written: 04/17/2020 21:41:00
Project Date: 04/15/2020 23:34:52
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,4.4396711275e-9,0.0100263500226,-4.174892795e-9,-9.454438826e-3,-8.24418168e-12,-1.404295438e-5,2.393354651e-12,7.3798496606e-6,-4.174892246e-9,-9.454438826e-3,4.4429996818e-9,0.0100321722315,-3.07959997e-11,-6.822084107e-5,-2.22554831e-11,-4.904294101e-5,-8.31063576e-12,-1.404295437e-5,-3.07959905e-11,-6.822084107e-5,1.2258461937e-9,-1.387392166005,-1.097244578e-9,1.3877124189778,2.318377088e-12,7.3798496884e-6,-2.22554701e-11,-4.904294101e-5,-1.097167279e-9,1.3877124189774,1.2015319113e-9,-1.387479521398
105.0000000000000,3.3998156257e-5,0.0104815649161,-3.476852961e-5,-9.881492992e-3,5.0667950382e-7,-1.473048675e-5,-3.452981580e-7,7.6042910300e-6,-3.476852961e-5,-9.881492992e-3,3.4420534891e-5,0.0104878664987,-5.393762414e-7,-7.169182321e-5,3.4198673169e-7,-5.129474672e-5,5.0667950382e-7,-1.473048675e-5,-5.393762414e-7,-7.169182321e-5,-2.352804664e-6,-1.321178128118,2.3545279866e-6,1.3215143989798,-3.452981580e-7,7.6042910300e-6,3.4198673169e-7,-5.129474672e-5,2.3545279866e-6,1.3215143989798,-2.353763827e-6,-1.321269856301
110.0000000000000,6.2266706099e-5,0.0109528631017,-6.355763762e-5,-0.010324576560,9.2223161870e-7,-1.541314376e-5,-6.275906705e-7,7.8686594249e-6,-6.355763762e-5,-0.010324576560,6.2989600191e-5,0.0109596628791,-9.853149254e-7,-7.515793631e-5,6.2141804786e-7,-5.360256701e-5,9.2223161870e-7,-1.541314376e-5,-9.853149254e-7,-7.515793631e-5,-3.953104280e-6,-1.260995392495,3.9561595006e-6,1.2613476813032,-6.275906705e-7,7.8686594249e-6,6.2141804786e-7,-5.360256701e-5,3.9561595006e-6,1.2613476813032,-3.954813517e-6,-1.261091493011
115.0000000000000,8.5006653168e-5,0.0114392526423,-8.662364708e-5,-0.010782683309,1.2565334408e-6,-1.609042440e-5,-8.548066060e-7,8.1685686332e-6,-8.662364708e-5,-0.010782683309,8.5928690811e-5,0.0114465476724,-1.346657196e-6,-7.862183676e-5,8.4623667497e-7,-5.595891157e-5,1.2565334408e-6,-1.609042440e-5,-1.346657196e-6,-7.862183676e-5,-4.987197890e-6,-1.206055624573,4.9913466539e-6,1.2064239314334,-8.548066060e-7,8.1685686332e-6,8.4623667497e-7,-5.595891157e-5,4.9913466539e-6,1.2064239314334,-4.989507817e-6,-1.206156097051
120.0000000000000,1.0251688416e-4,0.0119398559043,-1.043114573e-4,-0.011254930576,1.5182693175e-6,-1.676222952e-5,-1.033525572e-6,8.5005443401e-6,-1.043114573e-4,-0.011254930576,1.0355627616e-4,0.0119476291375,-1.631422235e-6,-8.208524784e-5,1.0230202196e-6,-5.835771956e-5,1.5182693175e-6,-1.676222952e-5,-1.631422235e-6,-8.208524784e-5,-5.596193821e-6,-1.155702142351,5.6012182115e-6,1.1560864674180,-1.033525572e-6,8.5005443401e-6,1.0230202196e-6,-5.835771956e-5,5.6012182115e-6,1.1560864674180,-5.598978194e-6,-1.155806986502
125.0000000000000,1.1517082497e-4,0.0124539088009,-1.170319144e-4,-0.011740555253,1.7151568154e-6,-1.742870535e-5,-1.169290579e-6,8.8618232575e-6,-1.170319144e-4,-0.011740555253,1.1626344564e-4,0.0124621349150,-1.846984913e-6,-8.554927952e-5,1.1572836426e-6,-6.079407553e-5,1.7151568154e-6,-1.742870535e-5,-1.846984913e-6,-8.554927952e-5,-5.887108889e-6,-1.109383535082,5.8928100478e-6,1.1097838785550,-1.169290579e-6,8.8618232575e-6,1.1572836426e-6,-6.079407553e-5,5.8928100479e-6,1.1097838785550,-5.890259077e-6,-1.109492750684
130.0000000000000,1.2339250475e-4,0.0129807557803,-1.252390256e-4,-0.012238906436,1.8541183691e-6,-1.809013250e-5,-1.266841619e-6,9.2501966179e-6,-1.252390256e-4,-0.012238906436,1.2448952094e-4,0.0129894054491,-2.000170200e-6,-8.901465026e-5,1.2537235886e-6,-6.326398503e-5,1.8541183691e-6,-1.809013250e-5,-2.000170200e-6,-8.901465026e-5,-5.941570283e-6,-1.066633381361,5.9477671766e-6,1.0670497434818,-1.266841619e-6,9.2501966179e-6,1.2537235886e-6,-6.326398503e-5,5.9477671766e-6,1.0670497434818,-5.944991271e-6,-1.066746968251
135.0000000000000,1.2763665968e-4,0.0135198422315,-1.294112201e-4,-0.012749436201,1.9414089052e-6,-1.874684878e-5,-1.330289570e-6,9.6638886988e-6,-1.294112201e-4,-0.012749436201,1.2870207182e-4,0.0135288851236,-2.097315836e-6,-9.248183813e-5,1.3164017588e-6,-6.576419658e-5,1.9414089052e-6,-1.874684878e-5,-2.097315836e-6,-9.248183813e-5,-5.822124708e-6,-1.027054482333,5.8286529811e-6,1.0274868633823,-1.330289570e-6,9.6638886988e-6,1.3164017588e-6,-6.576419658e-5,5.8286529811e-6,1.0274868633823,-5.825732197e-6,-1.027172440397
