 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_12outof16
 Data is De-embedded 
 Data File Written: 04/14/2020 14:18:02
Project Date: 04/13/2020 11:35:55
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,3.4069504177e-9,0.0076607284885,-3.123753975e-9,-7.104572427e-3,-4.89344790e-12,-8.717928344e-6,2.204207124e-12,5.6168810091e-6,-3.123753536e-9,-7.104572427e-3,3.3048794214e-9,0.0075480548062,-9.95275416e-12,-2.174879540e-5,-9.72764687e-12,-2.102826058e-5,-4.86631686e-12,-8.717928325e-6,-9.96760216e-12,-2.174879543e-5,-1.890962634e-9,-1.387418888320,1.9907862437e-9,1.3876826314153,2.201681632e-12,5.6168809881e-6,-9.71596193e-12,-2.102826050e-5,1.9900171200e-9,1.3876826314157,-1.900118707e-9,-1.387478376651
105.0000000000000,1.7998044595e-5,0.0080574799850,-1.507196574e-5,-7.473230338e-3,-4.636819738e-8,-9.106854009e-6,-2.890012699e-8,5.8768470481e-6,-1.507196574e-5,-7.473230338e-3,1.8856672588e-5,0.0079394656453,-7.663695884e-9,-2.285123735e-5,8.3183890751e-8,-2.212919896e-5,-4.636819738e-8,-9.106854009e-6,-7.663695884e-9,-2.285123735e-5,-1.472096968e-6,-1.321211658293,1.4724581554e-6,1.3214885902656,-2.890012699e-8,5.8768470481e-6,8.3183890751e-8,-2.212919896e-5,1.4724581554e-6,1.3214885902656,-1.473199674e-6,-1.321274122133
110.0000000000000,3.2943510911e-5,0.0084536248403,-2.810464545e-5,-7.841387716e-3,-8.598721282e-8,-9.499645823e-6,-5.485671822e-8,6.1418690604e-6,-2.810464545e-5,-7.841387716e-3,3.4514283404e-5,0.0083300273196,-1.238944457e-8,-2.395470489e-5,1.5173234653e-7,-2.322106968e-5,-8.598721282e-8,-9.499645823e-6,-1.238944457e-8,-2.395470489e-5,-2.515589733e-6,-1.261034521531,2.5161363199e-6,1.2613246425545,-5.485671822e-8,6.1418690604e-6,1.5173234653e-7,-2.322106968e-5,2.5161363199e-6,1.2613246425545,-2.517547975e-6,-1.261099960911
115.0000000000000,4.5154428242e-5,0.0088498129245,-3.911616438e-5,-8.209631648e-3,-1.194926590e-7,-9.896399726e-6,-7.818661365e-8,6.4118031213e-6,-3.911616438e-5,-8.209631648e-3,4.7270219779e-5,0.0087204580901,-1.465204533e-8,-2.505876955e-5,2.0804070494e-7,-2.430601887e-5,-1.194926590e-7,-9.896399726e-6,-1.465204533e-8,-2.505876955e-5,-3.233394950e-6,-1.206099406382,3.2340826553e-6,1.2064027166276,-7.818661365e-8,6.4118031213e-6,2.0804070494e-7,-2.430601887e-5,3.2340826553e-6,1.2064027166276,-3.236043540e-6,-1.206167821317
120.0000000000000,5.4913993013e-5,0.0092466152745,-4.818049947e-5,-8.578498854e-3,-1.474709841e-7,-1.029712989e-5,-9.913687067e-8,6.6866279357e-6,-4.818049947e-5,-8.578498854e-3,5.7414010496e-5,0.0091113796972,-1.490011444e-8,-2.616309474e-5,2.5401291568e-7,-2.538589534e-5,-1.474709841e-7,-1.029712989e-5,-1.490011444e-8,-2.616309474e-5,-3.702561580e-6,-1.155749835861,3.7033547499e-6,1.1560663355062,-9.913687067e-8,6.6866279357e-6,2.5401291568e-7,-2.538589534e-5,3.7033547499e-6,1.1560663355062,-3.705760357e-6,-1.155821226368
125.0000000000000,6.2480094086e-5,0.0096445356407,-5.540822715e-5,-8.948474152e-3,-1.704552750e-7,-1.070180019e-5,-1.178930576e-7,6.9663976770e-6,-5.540822715e-5,-8.948474152e-3,6.5222476339e-5,0.0095033307404,-1.355169739e-8,-2.726740378e-5,2.9117030446e-7,-2.646229125e-5,-1.704552750e-7,-1.070180019e-5,-1.355169739e-8,-2.726740378e-5,-3.981938715e-6,-1.109434557962,3.9828085741e-6,1.1097642471950,-1.178930576e-7,6.9663976770e-6,2.9117030446e-7,-2.646229125e-5,3.9828085741e-6,1.1097642471950,-3.985568146e-6,-1.109508924066
130.0000000000000,6.8089125001e-5,0.0100440204116,-6.093118838e-5,-9.319993249e-3,-1.889251781e-7,-1.111034532e-5,-1.345904291e-7,7.2512110325e-6,-6.093118838e-5,-9.319993249e-3,7.0955537980e-5,0.0098967797707,-1.098657632e-8,-2.837146062e-5,3.2073901646e-7,-2.753657966e-5,-1.889251781e-7,-1.111034532e-5,-1.098657632e-8,-2.837146062e-5,-4.116770659e-6,-1.066687275145,4.1176939761e-6,1.0670301541623,-1.345904291e-7,7.2512110325e-6,3.2073901646e-7,-2.753657966e-5,4.1176939761e-6,1.0670301541623,-4.120728376e-6,-1.066764616874
135.0000000000000,7.1958588607e-5,0.0104454671562,-6.489212823e-5,-9.693447387e-3,-2.033106787e-7,-1.152268475e-5,-1.493245469e-7,7.5411912236e-6,-6.489212823e-5,-9.693447387e-3,7.4854518622e-5,0.0102921369723,-7.543266436e-9,-2.947505803e-5,3.4371553968e-7,-2.860994761e-5,-2.033106787e-7,-1.152268475e-5,-7.543266436e-9,-2.947505803e-5,-4.142035119e-6,-1.027110885867,4.1429931462e-6,1.0274669548740,-1.493245469e-7,7.5411912236e-6,3.4371553968e-7,-2.860994761e-5,4.1429931462e-6,1.0274669548740,-4.146233122e-6,-1.027191203253
