 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: 1342_resotank_no_losstangent
 Data is De-embedded 
 Data File Written: 08/08/2018 17:25:59
< -> ,Created by dxfgeo, Sonnet Software Inc.
Project Date: 08/07/2018 16:15:17
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
100.0000000000000,-4.16936021e-18,1.1597438452e-4,-1.40200517e-18,-1.226624077e-4,-1.88163851e-18,-1.226624078e-4,1.351825745e-17,4.0861667789e-4
102.5000000000000,-5.608367005e-9,1.1887124082e-4,-1.424490581e-8,-1.257337101e-4,-1.424490581e-8,-1.257337101e-4,2.6748069650e-8,4.1883793459e-4
105.0000000000000,-1.095754985e-8,1.2176850730e-4,-2.777247068e-8,-1.288046917e-4,-2.777247068e-8,-1.288046917e-4,5.2143877395e-8,4.2905873171e-4
107.5000000000000,-1.604154841e-8,1.2466616048e-4,-4.059487408e-8,-1.318753703e-4,-4.059487408e-8,-1.318753703e-4,7.6210052426e-8,4.3927910275e-4
110.0000000000000,-2.085566492e-8,1.2756417719e-4,-5.272446075e-8,-1.349457632e-4,-5.272446075e-8,-1.349457632e-4,9.8969594172e-8,4.4949908041e-4
112.5000000000000,-2.539645477e-8,1.3046253469e-4,-6.417372809e-8,-1.380158871e-4,-6.417372809e-8,-1.380158871e-4,1.2044584542e-7,4.5971869665e-4
115.0000000000000,-2.966167190e-8,1.3336121070e-4,-7.495531476e-8,-1.410857588e-4,-7.495531476e-8,-1.410857588e-4,1.4066246841e-7,4.6993798263e-4
117.5000000000000,-3.365021112e-8,1.3626018347e-4,-8.508198936e-8,-1.441553943e-4,-8.508198936e-8,-1.441553943e-4,1.5964342102e-7,4.8015696876e-4
120.0000000000000,-3.736204815e-8,1.3915943182e-4,-9.456663907e-8,-1.472248094e-4,-9.456663907e-8,-1.472248094e-4,1.7741293306e-7,4.9037568466e-4
122.5000000000000,-4.079817770e-8,1.4205893522e-4,-1.034222585e-7,-1.502940196e-4,-1.034222585e-7,-1.502940196e-4,1.9399548288e-7,5.0059415916e-4
125.0000000000000,-4.396055025e-8,1.4495867378e-4,-1.116619384e-7,-1.533630397e-4,-1.116619384e-7,-1.533630397e-4,2.0941577399e-7,5.1081242033e-4
127.5000000000000,-4.685200787e-8,1.4785862833e-4,-1.192988547e-7,-1.564318846e-4,-1.192988547e-7,-1.564318846e-4,2.2369871211e-7,5.2103049545e-4
130.0000000000000,-4.947621960e-8,1.5075878043e-4,-1.263462578e-7,-1.595005684e-4,-1.263462578e-7,-1.595005684e-4,2.3686938232e-7,5.3124841105e-4
132.5000000000000,-5.183761684e-8,1.5365911239e-4,-1.328174613e-7,-1.625691050e-4,-1.328174613e-7,-1.625691050e-4,2.4895302659e-7,5.4146619286e-4
135.0000000000000,-5.394132911e-8,1.5655960730e-4,-1.387258318e-7,-1.656375079e-4,-1.387258318e-7,-1.656375079e-4,2.5997502162e-7,5.5168386584e-4
137.5000000000000,-5.579312058e-8,1.5946024908e-4,-1.440847781e-7,-1.687057903e-4,-1.440847781e-7,-1.687057903e-4,2.6996085693e-7,5.6190145420e-4
140.0000000000000,-5.739932759e-8,1.6236102239e-4,-1.489077412e-7,-1.717739649e-4,-1.489077412e-7,-1.717739649e-4,2.7893611337e-7,5.7211898138e-4
142.5000000000000,-5.876679769e-8,1.6526191276e-4,-1.532081839e-7,-1.748420440e-4,-1.532081839e-7,-1.748420440e-4,2.8692644200e-7,5.8233647006e-4
145.0000000000000,-5.990283017e-8,1.6816290650e-4,-1.569995812e-7,-1.779100398e-4,-1.569995812e-7,-1.779100398e-4,2.9395754333e-7,5.9255394217e-4
147.5000000000000,-6.081511860e-8,1.7106399074e-4,-1.602954102e-7,-1.809779638e-4,-1.602954102e-7,-1.809779638e-4,3.0005514695e-7,6.0277141890e-4
150.0000000000000,-6.151169536e-8,1.7396515342e-4,-1.631091409e-7,-1.840458274e-4,-1.631091409e-7,-1.840458274e-4,3.0524499166e-7,6.1298892070e-4
152.5000000000000,-6.200087844e-8,1.7686638328e-4,-1.654542270e-7,-1.871136414e-4,-1.654542270e-7,-1.871136414e-4,3.0955280597e-7,6.2320646728e-4
155.0000000000000,-6.229122063e-8,1.7976766984e-4,-1.673440965e-7,-1.901814165e-4,-1.673440965e-7,-1.901814165e-4,3.1300428904e-7,6.3342407763e-4
157.5000000000000,-6.239146119e-8,1.8266900340e-4,-1.687921432e-7,-1.932491629e-4,-1.687921432e-7,-1.932491629e-4,3.1562509217e-7,6.4364177004e-4
160.0000000000000,-6.231048014e-8,1.8557037502e-4,-1.698117180e-7,-1.963168904e-4,-1.698117180e-7,-1.963168904e-4,3.1744080068e-7,6.5385956207e-4
162.5000000000000,-6.205725508e-8,1.8847177647e-4,-1.704161207e-7,-1.993846086e-4,-1.704161207e-7,-1.993846086e-4,3.1847691634e-7,6.6407747060e-4
165.0000000000000,-6.164082080e-8,1.9137320029e-4,-1.706185918e-7,-2.024523266e-4,-1.706185918e-7,-2.024523266e-4,3.1875884023e-7,6.7429551181e-4
167.5000000000000,-6.107023149e-8,1.9427463967e-4,-1.704323049e-7,-2.055200534e-4,-1.704323049e-7,-2.055200534e-4,3.1831185616e-7,6.8451370121e-4
170.0000000000000,-6.035452562e-8,1.9717608850e-4,-1.698703589e-7,-2.085877975e-4,-1.698703589e-7,-2.085877975e-4,3.1716111461e-7,6.9473205365e-4
172.5000000000000,-5.950269355e-8,2.0007754130e-4,-1.689457709e-7,-2.116555670e-4,-1.689457709e-7,-2.116555670e-4,3.1533161709e-7,7.0495058330e-4
175.0000000000000,-5.852364757e-8,2.0297899324e-4,-1.676714690e-7,-2.147233699e-4,-1.676714690e-7,-2.147233699e-4,3.1284820120e-7,7.1516930372e-4
177.5000000000000,-5.742619473e-8,2.0588044005e-4,-1.660602857e-7,-2.177912138e-4,-1.660602857e-7,-2.177912138e-4,3.0973552599e-7,7.2538822781e-4
180.0000000000000,-5.621901192e-8,2.0878187806e-4,-1.641249514e-7,-2.208591059e-4,-1.641249514e-7,-2.208591059e-4,3.0601805808e-7,7.3560736785e-4
182.5000000000000,-5.491062354e-8,2.1168330413e-4,-1.618780880e-7,-2.239270533e-4,-1.618780880e-7,-2.239270533e-4,3.0172005811e-7,7.4582673553e-4
185.0000000000000,-5.350938137e-8,2.1458471566e-4,-1.593322028e-7,-2.269950625e-4,-1.593322028e-7,-2.269950625e-4,2.9686556790e-7,7.5604634191e-4
