 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_6outof16
 Data is De-embedded 
 Data File Written: 04/13/2020 23:33:39
Project Date: 04/13/2020 11:39:02
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,1.9282569431e-9,0.0042217962541,-1.587417216e-9,-3.599586168e-3,-3.13797846e-12,-4.776301741e-6,3.874985210e-13,1.6032808570e-6,-1.587416984e-9,-3.599586168e-3,1.7086878605e-9,0.0039753421715,-1.18694467e-11,-2.576640606e-5,-7.74792139e-12,-1.693726598e-5,-3.08212333e-12,-4.776301757e-6,-1.18511062e-11,-2.576640604e-5,1.9153174007e-9,-1.387409948129,-1.815518035e-9,1.3876736913464,3.960415816e-13,1.6032808414e-6,-7.77574965e-12,-1.693726600e-5,-1.815436758e-9,1.3876736913464,1.9051766040e-9,-1.387469436705
105.0000000000000,7.0905759666e-9,0.0044352567235,-1.078031114e-9,-3.781810708e-3,4.2242240803e-8,-4.981957628e-6,-4.152353200e-8,1.6549630790e-6,-1.078031114e-9,-3.781810708e-3,-8.530162393e-9,0.0041762777655,-5.789750858e-8,-2.709546320e-5,5.6657163575e-8,-1.774962234e-5,4.2242240803e-8,-4.981957628e-6,-5.789750858e-8,-2.709546320e-5,-1.044638798e-6,-1.321184305199,1.0449125624e-6,1.3214612373748,-4.152353200e-8,1.6549630790e-6,5.6657163575e-8,-1.774962234e-5,1.0449125624e-6,1.3214612373748,-1.045053231e-6,-1.321246769758
110.0000000000000,1.0986501966e-8,0.0046490635070,-9.73910784e-10,-3.964369258e-3,6.8356431239e-8,-5.193305847e-6,-6.719308779e-8,1.7138536491e-6,-9.73910784e-10,-3.964369258e-3,-1.335901269e-8,0.0043775320831,-9.110163286e-8,-2.841620924e-5,8.9147056787e-8,-1.857170195e-5,6.8356431239e-8,-5.193305847e-6,-9.110163286e-8,-2.841620924e-5,-1.519595936e-6,-1.260993631873,1.5199697411e-6,1.2612837530747,-6.719308779e-8,1.7138536491e-6,8.9147056787e-8,-1.857170195e-5,1.5199697411e-6,1.2612837530747,-1.520239657e-6,-1.261059072169
115.0000000000000,1.3159495495e-8,0.0048632349118,-1.131943754e-9,-4.147278116e-3,7.9592811535e-8,-5.409879734e-6,-7.824709360e-8,1.7795378270e-6,-1.131943754e-9,-4.147278116e-3,-1.423969433e-8,0.0045791212789,-1.034046175e-7,-2.973056789e-5,1.0118795697e-7,-1.940172590e-5,7.9592811535e-8,-5.409879734e-6,-1.034046175e-7,-2.973056789e-5,-1.597114703e-6,-1.206048764521,1.5975209310e-6,1.2063520748703,-7.824709360e-8,1.7795378270e-6,1.0118795697e-7,-1.940172590e-5,1.5975209309e-6,1.2063520748703,-1.597828415e-6,-1.206117180414
120.0000000000000,1.3390835016e-8,0.0050777892517,-1.425221009e-9,-4.330553738e-3,7.7175086951e-8,-5.631064421e-6,-7.588578099e-8,1.8514445955e-6,-1.425221008e-9,-4.330553738e-3,-1.231959783e-8,0.0047810616470,-9.796896612e-8,-3.104000935e-5,9.5879438457e-8,-2.023833876e-5,7.7175086951e-8,-5.631064421e-6,-9.796896612e-8,-3.104000935e-5,-1.403214082e-6,-1.155692389084,1.4036008138e-6,1.1560088887299,-7.588578099e-8,1.8514445955e-6,9.5879438457e-8,-2.023833876e-5,1.4036008138e-6,1.1560088887299,-1.403872961e-6,-1.155763780484
125.0000000000000,1.1639574873e-8,0.0052927448393,-1.747393445e-9,-4.514212728e-3,6.2310498768e-8,-5.856175980e-6,-6.128699789e-8,1.9289258769e-6,-1.747393445e-9,-4.514212728e-3,-8.489765481e-9,0.0049833695915,-7.746268901e-8,-3.234568163e-5,7.5823504998e-8,-2.108048195e-5,6.2310498768e-8,-5.856175980e-6,-7.746268901e-8,-3.234568163e-5,-1.030298929e-6,-1.109372607047,1.0306269796e-6,1.1097022961607,-6.128699789e-8,1.9289258769e-6,7.5823504998e-8,-2.108048195e-5,1.0306269796e-6,1.1097022961607,-1.030806779e-6,-1.109446973901
130.0000000000000,7.9929174936e-9,0.0055081199886,-2.014410376e-9,-4.698271837e-3,3.6192123428e-8,-6.084514264e-6,-3.561101447e-8,2.0113098947e-6,-2.014410375e-9,-4.698271837e-3,-3.434528747e-9,0.0051860616106,-4.415900589e-8,-3.364850184e-5,4.3228128905e-8,-2.192730695e-5,3.6192123428e-8,-6.084514264e-6,-4.415900589e-8,-3.364850184e-5,-5.461614377e-7,-1.066622617794,5.4640202048e-7,1.0669654965676,-3.561101447e-8,2.0113098947e-6,4.3228128905e-8,-2.192730695e-5,5.4640202049e-7,1.0669654965676,-5.464459658e-7,-1.066699960084
135.0000000000000,2.6261937187e-9,0.0057239330265,-2.164370253e-9,-4.882747959e-3,-4.12213464e-12,-6.315397268e-6,4.652444114e-13,2.0979363322e-6,-2.164370009e-9,-4.882747959e-3,2.3269319067e-9,0.0053891542894,-1.60797028e-11,-3.494921913e-5,-1.04722628e-11,-2.277811645e-5,-4.14210888e-12,-6.315397247e-6,-1.60796979e-11,-3.494921913e-5,3.361550630e-10,-1.027044928162,-1.99660772e-10,1.0274009968007,4.634442874e-13,2.0979363289e-6,-1.04722855e-11,-2.277811645e-5,-1.99822532e-10,1.0274009968008,3.203165168e-10,-1.027125245886
