 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: coupcap_and_feedline_tjunctioncpw
 Data is De-embedded 
 Data File Written: 03/04/2020 11:31:05
Project Date: 03/02/2020 11:11:36
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
375.0000000000000,1.1128899228e-6,-0.144424036120,-1.118563641e-6,0.1461787588774,-9.343522715e-9,-3.190611614e-4,-1.118563641e-6,0.1461787588774,1.1260220668e-6,-0.144477823176,8.9351435515e-9,-2.701129079e-4,-9.343522715e-9,-3.190611614e-4,8.9351435518e-9,-2.701129079e-4,3.372035387e-10,6.2578955410e-4
380.0000000000000,1.4322265275e-6,-0.142489078630,-1.439905438e-6,0.1442673225455,-1.219294927e-8,-3.233518871e-4,-1.439905438e-6,0.1442673225455,1.4493835124e-6,-0.142543593999,1.1726396185e-8,-2.737447231e-4,-1.219294927e-8,-3.233518871e-4,1.1726396184e-8,-2.737447231e-4,3.560691402e-10,6.3415926403e-4
385.0000000000000,1.7274397967e-6,-0.140604211319,-1.737032803e-6,0.1424059812357,-1.492873701e-8,-3.276439323e-4,-1.737032803e-6,0.1424059812357,1.7484385734e-6,-0.140659455158,1.4402810332e-8,-2.773778857e-4,-1.492873701e-8,-3.276439323e-4,1.4402810331e-8,-2.773778857e-4,3.739940201e-10,6.4253002013e-4
390.0000000000000,1.9994353825e-6,-0.138767497351,-2.010850812e-6,0.1405927981757,-1.754934963e-8,-3.319373162e-4,-2.010850812e-6,0.1405927981757,2.0240917982e-6,-0.138823469818,1.6962990425e-8,-2.810124125e-4,-1.754934963e-8,-3.319373162e-4,1.6962990425e-8,-2.810124125e-4,3.910050375e-10,6.5090183670e-4
395.0000000000000,2.2490952471e-6,-0.136977098466,-2.262241009e-6,0.1388259351717,-2.005342588e-8,-3.362320583e-4,-2.262241009e-6,0.1388259351717,2.2772243718e-6,-0.137033799720,1.9405722328e-8,-2.846483197e-4,-2.005342588e-8,-3.362320583e-4,1.9405722328e-8,-2.846483197e-4,4.071311417e-10,6.5927472804e-4
400.0000000000000,2.4772775815e-6,-0.135231268793,-2.492061309e-6,0.1371036464159,-2.243976909e-8,-3.405281778e-4,-2.492061309e-6,0.1371036464159,2.5086939925e-6,-0.135288698992,2.1729962761e-8,-2.882856237e-4,-2.243976909e-8,-3.405281778e-4,2.1729962761e-8,-2.882856237e-4,4.224029649e-10,6.6764870844e-4
405.0000000000000,2.6848168483e-6,-0.133528349113,-2.701146016e-6,0.1354242727543,-2.470733747e-8,-3.448256943e-4,-2.701146016e-6,0.1354242727543,2.7193348683e-6,-0.133586508417,2.3934829356e-8,-2.919243408e-4,-2.470733747e-8,-3.448256943e-4,2.3934829356e-8,-2.919243408e-4,4.368525477e-10,6.7602379219e-4
410.0000000000000,2.8725239724e-6,-0.131866761551,-2.890306004e-6,0.1337862363773,-2.685523520e-8,-3.491246275e-4,-2.890306004e-6,0.1337862363773,2.9099578894e-6,-0.131925650122,2.6019591679e-8,-2.955644871e-4,-2.685523520e-8,-3.491246275e-4,2.6019591679e-8,-2.955644871e-4,4.505129715e-10,6.8439999354e-4
415.0000000000000,3.0411866034e-6,-0.130245004653,-3.060328980e-6,0.1321880358946,-2.888270426e-8,-3.534249971e-4,-3.060328980e-6,0.1321880358946,3.0813508874e-6,-0.130304622651,2.7983662911e-8,-2.992060789e-4,-2.888270426e-8,-3.534249971e-4,2.7983662911e-8,-2.992060789e-4,4.634180607e-10,6.9277732676e-4
420.0000000000000,3.1915694388e-6,-0.128661648811,-3.211979798e-6,0.1306282417650,-3.078911681e-8,-3.577268229e-4,-3.211979798e-6,0.1306282417650,3.2342789449e-6,-0.128721996400,2.9826592041e-8,-3.028491322e-4,-3.078911681e-8,-3.577268229e-4,2.9826592041e-8,-3.028491322e-4,4.756020755e-10,7.0115580609e-4
425.0000000000000,3.3244145907e-6,-0.127115332022,-3.346000825e-6,0.1291054920491,-3.257396801e-8,-3.620301247e-4,-3.346000825e-6,0.1291054920491,3.3694847546e-6,-0.127176409366,3.1548056617e-8,-3.064936631e-4,-3.257396801e-8,-3.620301247e-4,3.1548056617e-8,-3.064936631e-4,4.870993727e-10,7.0953544578e-4
430.0000000000000,3.4404419884e-6,-0.125604755933,-3.463112334e-6,0.1276184884607,-3.423686940e-8,-3.663349226e-4,-3.463112334e-6,0.1276184884607,3.4876890110e-6,-0.125666563199,3.3147855882e-8,-3.101396875e-4,-3.423686940e-8,-3.663349226e-4,3.3147855882e-8,-3.101396875e-4,4.979441676e-10,7.1791626005e-4
435.0000000000000,3.5403498151e-6,-0.124128682170,-3.564012939e-6,0.1261659926909,-3.577754263e-8,-3.706412365e-4,-3.564012939e-6,0.1261659926909,3.5895908344e-6,-0.124191219527,3.4625904425e-8,-3.137872215e-4,-3.577754263e-8,-3.706412365e-4,3.4625904425e-8,-3.137872215e-4,5.081702234e-10,7.2629826313e-4
440.0000000000000,3.6248149629e-6,-0.122685928913,-3.649380044e-6,0.1247468229847,-3.719581368e-8,-3.749490865e-4,-3.649380044e-6,0.1247468229847,3.6758682189e-6,-0.122749196529,3.5982226199e-8,-3.174362811e-4,-3.719581368e-8,-3.749490865e-4,3.5982226199e-8,-3.174362811e-4,5.178105835e-10,7.3468146923e-4
445.0000000000000,3.6944935141e-6,-0.121275367703,-3.719870319e-6,0.1233598509496,-3.849160738e-8,-3.792584929e-4,-3.719870319e-6,0.1233598509496,3.7471785020e-6,-0.121339365751,3.7216948878e-8,-3.210868820e-4,-3.849160738e-8,-3.792584929e-4,3.7216948878e-8,-3.210868820e-4,5.268973015e-10,7.4306589257e-4
450.0000000000000,3.7500212268e-6,-0.119895920466,-3.776120180e-6,0.1220039985766,-3.966494231e-8,-3.835694758e-4,-3.776120180e-6,0.1220039985766,3.8041588421e-6,-0.119960649120,3.8330298630e-8,-3.247390403e-4,-3.966494231e-8,-3.835694758e-4,3.8330298630e-8,-3.247390403e-4,5.354611956e-10,7.5145154734e-4
455.0000000000000,3.7920140357e-6,-0.118546556729,-3.818746290e-6,0.1206782354604,-4.071592605e-8,-3.878820555e-4,-3.818746290e-6,0.1206782354604,3.8474267115e-6,-0.118612016166,3.9322595139e-8,-3.283927719e-4,-4.071592605e-8,-3.878820555e-4,3.9322595138e-8,-3.283927719e-4,5.435315904e-10,7.5983844774e-4
460.0000000000000,3.8210685544e-6,-0.117226291027,-3.848346054e-6,0.1193815762001,-4.164475066e-8,-3.921962523e-4,-3.848346054e-6,0.1193815762001,3.8775803907e-6,-0.117292481426,4.0194246957e-8,-3.320480925e-4,-4.164475066e-8,-3.921962523e-4,4.0194246957e-8,-3.320480925e-4,5.511361046e-10,7.6822660797e-4
