 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: Cap_300MHz_572um_with_boundary
 Data is De-embedded 
 Data File Written: 12/02/2019 01:36:00
Project Date: 12/01/2019 22:29:55
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
100.0000000000000,9.7208493753e-5,0.0097381013726,-9.609776219e-5,-9.618632436e-3,-9.609776219e-5,-9.618632436e-3,9.7242659869e-5,0.0097415860070
105.0000000000000,9.9376524581e-5,0.0102425994581,-9.824460914e-5,-0.010117158646,-9.824460914e-5,-0.010117158646,9.9411176641e-5,0.0102462646656
110.0000000000000,1.0157642082e-4,0.0107497463079,-1.004235166e-4,-0.010618333853,-1.004235166e-4,-0.010618333853,1.0161166111e-4,0.0107535934560
115.0000000000000,1.0380944337e-4,0.0112596870037,-1.026356814e-4,-0.011122303154,-1.026356814e-4,-0.011122303154,1.0384538455e-4,0.0112637174181
120.0000000000000,1.0607694559e-4,0.0117725693930,-1.048824109e-4,-0.011629214413,-1.048824109e-4,-0.011629214413,1.0611369575e-4,0.0117767843785
125.0000000000000,1.0838036239e-4,0.0122885442565,-1.071651072e-4,-0.012139218429,-1.071651072e-4,-0.012139218429,1.0841801621e-4,0.0122929451167
130.0000000000000,1.1072120238e-4,0.0128077654833,-1.094852555e-4,-0.012652469109,-1.094852555e-4,-0.012652469109,1.1075983665e-4,0.0128123535371
135.0000000000000,1.1310104243e-4,0.0133303902551,-1.118444165e-4,-0.013169123655,-1.118444165e-4,-0.013169123655,1.1314071465e-4,0.0133351668516
140.0000000000000,1.1552152451e-4,0.0138565792391,-1.142442208e-4,-0.013689342754,-1.142442208e-4,-0.013689342754,1.1556227348e-4,0.0138615457693
145.0000000000000,1.1798435413e-4,0.0143864967881,-1.166863664e-4,-0.014213290779,-1.166863664e-4,-0.014213290779,1.1802620187e-4,0.0143916546952
150.0000000000000,1.2049130042e-4,0.0149203111504,-1.191726177e-4,-0.014741135999,-1.191726177e-4,-0.014741135999,1.2053425476e-4,0.0149256619374
155.0000000000000,1.2304419725e-4,0.0154581946878,-1.217048057e-4,-0.015273050798,-1.217048057e-4,-0.015273050798,1.2308825480e-4,0.0154637399246
160.0000000000000,1.2564494544e-4,0.0160003241038,-1.242848300e-4,-0.015809211901,-1.242848300e-4,-0.015809211901,1.2569009453e-4,0.0160060654322
165.0000000000000,1.2829551574e-4,0.0165468806816,-1.269146613e-4,-0.016349800615,-1.269146613e-4,-0.016349800615,1.2834173935e-4,0.0165528198193
170.0000000000000,1.3099795253e-4,0.0170980505329,-1.295963447e-4,-0.016895003075,-1.295963447e-4,-0.016895003075,1.3104523088e-4,0.0171041892771
175.0000000000000,1.3375437811e-4,0.0176540248583,-1.323320041e-4,-0.017445010508,-1.323320041e-4,-0.017445010508,1.3380269097e-4,0.0176603650888
180.0000000000000,1.3656699745e-4,0.0182150002200,-1.351238462e-4,-0.018000019501,-1.351238462e-4,-0.018000019501,1.3661632618e-4,0.0182215439013
185.0000000000000,1.3943810353e-4,0.0187811788278,-1.379741664e-4,-0.018560232292,-1.379741664e-4,-0.018560232292,1.3948843265e-4,0.0187879280114
190.0000000000000,1.4237008294e-4,0.0193527688394,-1.408853538e-4,-0.019125857067,-1.408853538e-4,-0.019125857067,1.4242140151e-4,0.0193597256657
195.0000000000000,1.4536542208e-4,0.0199299846755,-1.438598975e-4,-0.019697108276,-1.438598975e-4,-0.019697108276,1.4541772461e-4,0.0199371513757
200.0000000000000,1.4842671358e-4,0.0205130473510,-1.469003927e-4,-0.020274206964,-1.469003927e-4,-0.020274206964,1.4848000079e-4,0.0205204262492
205.0000000000000,1.5155666325e-4,0.0211021848243,-1.500095483e-4,-0.020857381123,-1.500095483e-4,-0.020857381123,1.5161094250e-4,0.0211097783394
210.0000000000000,1.5475809736e-4,0.0216976323649,-1.531901932e-4,-0.021446866054,-1.531901932e-4,-0.021446866054,1.5481338286e-4,0.0217054430125
215.0000000000000,1.5803397042e-4,0.0222996329400,-1.564452847e-4,-0.022042904761,-1.564452847e-4,-0.022042904761,1.5809028330e-4,0.0223076633352
220.0000000000000,1.6138737325e-4,0.0229084376242,-1.597779161e-4,-0.022645748355,-1.597779161e-4,-0.022645748355,1.6144474143e-4,0.0229166904839
