R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
100.0000000000000,1.7779860983e-4,0.0174817920464,-1.751471786e-4,-0.017214617138,-1.751471786e-4,-0.017214617138,1.7789537735e-4,0.0174912968083
102.0000000000000,1.7971097616e-4,0.0178570300187,-1.770463614e-4,-0.017584503137,-1.770463614e-4,-0.017584503137,1.7980944997e-4,0.0178667389070
104.0000000000000,1.8163175192e-4,0.0182338724701,-1.789517192e-4,-0.017955996535,-1.789517192e-4,-0.017955996535,1.8173182425e-4,0.0182437860147
106.0000000000000,1.8356246763e-4,0.0186123601484,-1.808652585e-4,-0.018329137747,-1.808652585e-4,-0.018329137747,1.8366403267e-4,0.0186224789401
108.0000000000000,1.8550462846e-4,0.0189925342725,-1.827888818e-4,-0.018703967681,-1.827888818e-4,-0.018703967681,1.8560758430e-4,0.0190028589591
110.0000000000000,1.8745971024e-4,0.0193744365584,-1.847243949e-4,-0.019080527766,-1.847243949e-4,-0.019080527766,1.8756396048e-4,0.0193849678415
112.0000000000000,1.8942915662e-4,0.0197581092463,-1.866735132e-4,-0.019458859979,-1.866735132e-4,-0.019458859979,1.8953461154e-4,0.0197688478781
114.0000000000000,1.9141437702e-4,0.0201435951262,-1.886378686e-4,-0.019839006872,-1.886378686e-4,-0.019839006872,1.9152095446e-4,0.0201545419063
116.0000000000000,1.9341674535e-4,0.0205309375645,-1.906190153e-4,-0.020221011598,-1.906190153e-4,-0.020221011598,1.9352437134e-4,0.0205420933377
118.0000000000000,1.9543759934e-4,0.0209201805300,-1.926184353e-4,-0.020604917933,-1.926184353e-4,-0.020604917933,1.9554620851e-4,0.0209315461836
120.0000000000000,1.9747824045e-4,0.0213113686205,-1.946375444e-4,-0.020990770304,-1.946375444e-4,-0.020990770304,1.9758777621e-4,0.0213229450823
122.0000000000000,1.9953993422e-4,0.0217045470886,-1.966776967e-4,-0.021378613814,-1.966776967e-4,-0.021378613814,1.9965034881e-4,0.0217163353247
124.0000000000000,2.0162391095e-4,0.0220997618683,-1.987401900e-4,-0.021768494265,-1.987401900e-4,-0.021768494265,2.0173516539e-4,0.0221117628816
126.0000000000000,2.0373136675e-4,0.0224970596015,-2.008262699e-4,-0.022160458187,-2.008262699e-4,-0.022160458187,2.0384343065e-4,0.0225092744302
128.0000000000000,2.0586346489e-4,0.0228964876645,-2.029371347e-4,-0.022554552857,-2.029371347e-4,-0.022554552857,2.0597631615e-4,0.0229089173807
130.0000000000000,2.0802133730e-4,0.0232980941954,-2.050739392e-4,-0.022950826331,-2.050739392e-4,-0.022950826331,2.0813496181e-4,0.0233107399039
132.0000000000000,2.1020608625e-4,0.0237019281206,-2.072377988e-4,-0.023349327467,-2.072377988e-4,-0.023349327467,2.1032047750e-4,0.0237147909582
134.0000000000000,2.1241878629e-4,0.0241080391832,-2.094297934e-4,-0.023750105952,-2.094297934e-4,-0.023750105952,2.1253394496e-4,0.0241211203176
136.0000000000000,2.1466048621e-4,0.0245164779705,-2.116509708e-4,-0.024153212328,-2.116509708e-4,-0.024153212328,2.1477641963e-4,0.0245297785995
