 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_14outof16
 Data is De-embedded 
 Data File Written: 04/17/2020 17:57:06
Project Date: 04/15/2020 23:31:23
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,3.9465916385e-9,0.0088907133463,-3.656636888e-9,-8.295578545e-3,-7.42334206e-12,-1.228200909e-5,2.002876688e-12,6.1045640731e-6,-3.656636403e-9,-8.295578545e-3,3.8877832572e-9,0.0088266185126,-2.80254306e-11,-6.235073151e-5,-2.00326152e-11,-4.385029477e-5,-7.41591384e-12,-1.228200915e-5,-2.80255632e-11,-6.235073151e-5,-1.246715559e-9,-1.387395950354,1.3706437615e-9,1.3877078575660,1.958683342e-12,6.1045640936e-6,-2.00324546e-11,-4.385029477e-5,1.3710056205e-9,1.3877078575661,-1.268808533e-9,-1.387479189988
105.0000000000000,4.9296990759e-5,0.0093231369914,-4.838262259e-5,-8.696361748e-3,-3.895902403e-8,-1.256783329e-5,1.7277119635e-7,6.1356921350e-6,-4.838262259e-5,-8.696361748e-3,4.9679748891e-5,0.0092503335895,-3.355198480e-7,-6.600108066e-5,1.2452415380e-7,-4.557550347e-5,-3.895902403e-8,-1.256783329e-5,-3.355198480e-7,-6.600108066e-5,-3.420828211e-6,-1.321182326338,3.4209073867e-6,1.3215098378010,1.7277119635e-7,6.1356921350e-6,1.2452415380e-7,-4.557550347e-5,3.4209073867e-6,1.3215098378010,-3.419724351e-6,-1.321269738978
110.0000000000000,8.7715646315e-5,0.0097607471712,-8.620522910e-5,-9.102861755e-3,-7.532264201e-8,-1.289047763e-5,3.1154901911e-7,6.2032886659e-6,-8.620522910e-5,-9.102861755e-3,8.8502294765e-5,0.0096809626392,-5.920304695e-7,-6.957360322e-5,2.2131539355e-7,-4.738285276e-5,-7.532264201e-8,-1.289047763e-5,-5.920304695e-7,-6.957360322e-5,-5.810210473e-6,-1.260999908112,5.8101721554e-6,1.2613430233108,3.1154901911e-7,6.2032886659e-6,2.2131539355e-7,-4.738285276e-5,5.8101721554e-6,1.2613430233108,-5.808052568e-6,-1.261091492568
115.0000000000000,1.1699047910e-4,0.0102037393408,-1.151043436e-4,-9.515128269e-3,-1.093165210e-7,-1.324742447e-5,4.2186819695e-7,6.3071232326e-6,-1.151043436e-4,-9.515128269e-3,1.1813807741e-4,0.0101182132524,-7.829840647e-7,-7.307675564e-5,2.9441242024e-7,-4.926355051e-5,-1.093165210e-7,-1.324742447e-5,-7.829840647e-7,-7.307675564e-5,-7.418796612e-6,-1.206060387653,7.4186047703e-6,1.2064191061571,4.2186819695e-7,6.3071232326e-6,2.9441242025e-7,-4.926355051e-5,7.4186047703e-6,1.2064191061571,-7.415683050e-6,-1.206156142839
120.0000000000000,1.3854556084e-4,0.0106523063079,-1.364393320e-4,-9.933249826e-3,-1.408861009e-7,-1.363619809e-5,5.0803818115e-7,6.4466715208e-6,-1.364393320e-4,-9.933249826e-3,1.3998648124e-4,0.0105619307671,-9.196802687e-7,-7.651821979e-5,3.4750213338e-7,-5.121030711e-5,-1.408861009e-7,-1.363619809e-5,-9.196802687e-7,-7.651821979e-5,-8.435234932e-6,-1.155707102465,8.4348764940e-6,1.1560814239284,5.0803818115e-7,6.4466715208e-6,3.4750213338e-7,-5.121030711e-5,8.4348764940e-6,1.1560814239284,-8.431276064e-6,-1.155807027398
125.0000000000000,1.5357157395e-4,0.0111066346807,-1.513565871e-4,-0.010357337073,-1.698347116e-7,-1.405441329e-5,5.7350048975e-7,6.6212077934e-6,-1.513565871e-4,-0.010357337073,1.5523306702e-4,0.0110120506042,-1.011630685e-6,-7.990492244e-5,3.8386921017e-7,-5.321696801e-5,-1.698347116e-7,-1.405441329e-5,-1.011630685e-6,-7.990492244e-5,-9.003182300e-6,-1.109388656485,9.0026604582e-6,1.1097785806392,5.7350048975e-7,6.6212077934e-6,3.8386921017e-7,-5.321696801e-5,9.0026604582e-6,1.1097785806392,-8.998495988e-6,-1.109492750278
130.0000000000000,1.6307766191e-4,0.0115669038602,-1.608340952e-4,-0.010787513061,-1.959063161e-7,-1.449979830e-5,6.2106941843e-7,6.8298735823e-6,-1.608340952e-4,-0.010787513061,1.6489116481e-4,0.0114685680796,-1.066847601e-6,-8.324308513e-5,4.0639639027e-7,-5.527826183e-5,-1.959063161e-7,-1.449979830e-5,-1.066847601e-6,-8.324308513e-5,-9.232718182e-6,-1.066638639415,9.2320473091e-6,1.0670441660645,6.2106941843e-7,6.8298735823e-6,4.0639639027e-7,-5.527826183e-5,9.2320473091e-6,1.0670441660645,-9.227425994e-6,-1.066746901268
135.0000000000000,1.6792902096e-4,0.0120332861086,-1.657146425e-4,-0.011223907518,-2.188376949e-7,-1.497020307e-5,6.5309751564e-7,7.0717278016e-6,-1.657146425e-4,-0.011223907518,1.6983412019e-4,0.0119315188717,-1.092086113e-6,-8.653828716e-5,4.1758358088e-7,-5.738962173e-5,-2.188376949e-7,-1.497020307e-5,-1.092086113e-6,-8.653828716e-5,-9.208629659e-6,-1.027059860824,9.2078313938e-6,1.0274809898451,6.5309751564e-7,7.0717278016e-6,4.1758358088e-7,-5.738962173e-5,9.2078313937e-6,1.0274809898451,-9.202853611e-6,-1.027172290024
