 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_FullResonator_10outof16
 Data is NOT De-embedded 
 Data File Written: 04/19/2020 13:13:11
Project Date: 04/03/2020 13:59:35
R 50.00000
Frequency (MHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
427.0000000000000,-1.780902578e-3,-0.025903216011,0.9958313253985,-0.087439144683,0.9958313253985,-0.087439144683,-2.760636639e-3,-0.025817189461
427.0200000000000,-1.783160998e-3,-0.025923313306,0.9958287806812,-0.087462106111,0.9958287806812,-0.087462106111,-2.763111413e-3,-0.025837245066
427.0400000000000,-1.785456888e-3,-0.025943740274,0.9958261974452,-0.087485396732,0.9958261974452,-0.087485396732,-2.765625896e-3,-0.025857629679
427.0600000000000,-1.787791233e-3,-0.025964505422,0.9958235746185,-0.087509025251,0.9958235746185,-0.087509025251,-2.768181089e-3,-0.025878351926
427.0800000000000,-1.790165072e-3,-0.025985617703,0.9958209111319,-0.087533000615,0.9958209111319,-0.087533000615,-2.770778092e-3,-0.025899420748
427.1000000000000,-1.792579482e-3,-0.026007086395,0.9958182058774,-0.087557332093,0.9958182058774,-0.087557332093,-2.773418041e-3,-0.025920845406
427.1200000000000,-1.795035581e-3,-0.026028921105,0.9958154577062,-0.087582029286,0.9958154577062,-0.087582029286,-2.776102120e-3,-0.025942635492
427.1400000000000,-1.797534525e-3,-0.026051131791,0.9958126654271,-0.087607102141,0.9958126654271,-0.087607102141,-2.778831551e-3,-0.025964800946
427.1600000000000,-1.800077516e-3,-0.026073728772,0.9958098278044,-0.087632560972,0.9958098278044,-0.087632560972,-2.781607605e-3,-0.025987352074
427.1800000000000,-1.802665802e-3,-0.026096722753,0.9958069435558,-0.087658416474,0.9958069435558,-0.087658416474,-2.784431600e-3,-0.026010299560
427.2000000000000,-1.805300676e-3,-0.026120124835,0.9958040113502,-0.087684679738,0.9958040113502,-0.087684679738,-2.787304903e-3,-0.026033654488
427.2200000000000,-1.807983482e-3,-0.026143946537,0.9958010298053,-0.087711362275,0.9958010298053,-0.087711362275,-2.790228936e-3,-0.026057428360
427.2400000000000,-1.810715616e-3,-0.026168199816,0.9957979974852,-0.087738476032,0.9957979974852,-0.087738476032,-2.793205174e-3,-0.026081633112
427.2600000000000,-1.813498529e-3,-0.026192897089,0.9957949128978,-0.087766033416,0.9957949128978,-0.087766033416,-2.796235150e-3,-0.026106281140
427.2800000000000,-1.816333730e-3,-0.026218051251,0.9957917744918,-0.087794047312,0.9957917744918,-0.087794047312,-2.799320459e-3,-0.026131385320
427.3000000000000,-1.819222786e-3,-0.026243675705,0.9957885806540,-0.087822531110,0.9957885806540,-0.087822531110,-2.802462758e-3,-0.026156959031
