 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: dark_res_2um_inductor
 Data is De-embedded 
 Data File Written: 09/14/2020 08:50:55
Project Date: 09/10/2020 13:09:28
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,5.067783269e-10,-0.484539932696,-5.08013372e-10,0.4845445652744,-5.07985366e-10,0.4845445652747,5.082168792e-10,-0.484539924227
105.0000000000000,3.2753151410e-5,-0.461378217369,-3.274906232e-5,0.4613830812145,-3.274906232e-5,0.4613830812145,3.2752722138e-5,-0.461378208727
110.0000000000000,5.9111907793e-5,-0.440329758899,-5.910382890e-5,0.4403348540214,-5.910382890e-5,0.4403348540214,5.9111105624e-5,-0.440329750083
115.0000000000000,8.0339545387e-5,-0.421117952246,-8.032757009e-5,0.4211232786498,-8.032757009e-5,0.4211232786498,8.0338414062e-5,-0.421117943245
120.0000000000000,9.7419882474e-5,-0.403512447527,-9.740410139e-5,0.4035180052195,-9.740410139e-5,0.4035180052195,9.7418460151e-5,-0.403512438334
125.0000000000000,1.1112639157e-4,-0.387319869175,-1.111068930e-4,0.3873256581629,-1.111068930e-4,0.3873256581629,1.1112471170e-4,-0.387319859783
130.0000000000000,1.2207249887e-4,-0.372376683555,-1.220493691e-4,0.3723827038447,-1.220493691e-4,0.3723827038447,1.2207059094e-4,-0.372376673958
135.0000000000000,1.3074858625e-4,-0.358543656262,-1.307219098e-4,0.3585499078608,-1.307219098e-4,0.3585499078608,1.3074647638e-4,-0.358543646453
140.0000000000000,1.3754953399e-4,-0.345701500543,-1.375193941e-4,0.3457079834590,-1.375193941e-4,0.3457079834590,1.3754724537e-4,-0.345701490518
145.0000000000000,1.4279544602e-4,-0.333747428533,-1.427619247e-4,0.3337541427748,-1.427619247e-4,0.3337541427748,1.4279299938e-4,-0.333747418288
150.0000000000000,1.4674740233e-4,-0.322592394089,-1.467105803e-4,0.3225993396636,-1.467105803e-4,0.3225993396636,1.4674481621e-4,-0.322592383619
155.0000000000000,1.4961954310e-4,-0.312158870643,-1.495795003e-4,0.3121660475587,-1.495795003e-4,0.3121660475587,1.4961683417e-4,-0.312158859943
160.0000000000000,1.5158841903e-4,-0.302379046759,-1.515452346e-4,0.3023864550242,-1.515452346e-4,0.3023864550242,1.5158560231e-4,-0.302379035827
165.0000000000000,1.5280028441e-4,-0.293193350563,-1.527540368e-4,0.2932009901871,-1.527540368e-4,0.2932009901871,1.5279737348e-4,-0.293193339396
170.0000000000000,1.5337682830e-4,-0.284549235187,-1.533275952e-4,0.2845571061773,-1.533275952e-4,0.2845571061773,1.5337383545e-4,-0.284549223781
