VER : 2,,././simple_cap_withGP_698um_verticalslice.csv
emvu,16.56, Exported Data from:,simple_cap_withGP
Frequency:,4.9e+08
1078.87607, 2806.20786 +3322.30923j
1077.87607, 2805.09485 +3320.98066j
1076.87607, 2803.98183 +3319.65209j
1075.87607, 2802.86881 +3318.32352j
1074.87607, 2801.75580 +3316.99496j
1073.87607, 2800.64278 +3315.66639j
1072.87607, 2799.52977 +3314.33782j
1071.87607, 2798.41675 +3313.00925j
1070.87607, 2797.30373 +3311.68068j
1069.87607, 2796.19072 +3310.35211j
1068.87607, 2795.07770 +3309.02355j
1067.87607, 2793.96469 +3307.69498j
1066.87607, 2792.85167 +3306.36641j
1065.87607, 2791.73865 +3305.03784j
1064.87607, 2790.62564 +3303.70927j
1063.87607, 2789.51262 +3302.38071j
1062.87607, 2788.39961 +3301.05214j
1061.87607, 2787.28659 +3299.72357j
1060.87607, 2786.17357 +3298.39500j
1059.87607, 2785.06056 +3297.06643j
1058.87607, 2783.94754 +3295.73786j
1057.87607, 2782.83453 +3294.40930j
1056.87607, 2781.72151 +3293.08073j
1055.87607, 2780.60849 +3291.75216j
1054.87607, 2779.49548 +3290.42359j
1053.87607, 2778.38246 +3289.09502j
1052.87607, 2777.26945 +3287.76645j
1051.87607, 2776.15643 +3286.43789j
1050.87607, 2775.04341 +3285.10932j
1049.87607, 2773.93040 +3283.78075j
1048.87607, 2772.81738 +3282.45218j
1047.87607, 2771.70437 +3281.12361j
1046.87607, 2770.59135 +3279.79504j
1045.87607, 2769.47833 +3278.46648j
1044.87607, 2768.49876 +3277.29621j
1043.87607, 2768.46245 +3277.24502j
1042.87607, 2768.42614 +3277.19383j
1041.87607, 2768.38984 +3277.14264j
1040.87607, 2768.35353 +3277.09145j
1039.87607, 2768.31723 +3277.04026j
1038.87607, 2768.28092 +3276.98907j
1037.87607, 2768.24462 +3276.93788j
1036.87607, 2768.20831 +3276.88668j
1035.87607, 2768.17201 +3276.83549j
1034.87607, 2768.13570 +3276.78430j
1033.87607, 2768.09940 +3276.73311j
1032.87607, 2768.06309 +3276.68192j
1031.87607, 2768.02679 +3276.63073j
1030.87607, 2767.99048 +3276.57954j
1029.87607, 2767.95418 +3276.52835j
1028.87607, 2767.91787 +3276.47716j
1027.87607, 2767.88157 +3276.42596j
1026.87607, 2767.84526 +3276.37477j
1025.87607, 2767.80896 +3276.32358j
1024.87607, 2767.77265 +3276.27239j
1023.87607, 2767.73635 +3276.22120j
1022.87607, 2767.70004 +3276.17001j
1021.87607, 2767.66374 +3276.11882j
1020.87607, 2767.62743 +3276.06763j
1019.87607, 2767.59113 +3276.01643j
1018.87607, 2767.55482 +3275.96524j
1017.87607, 2767.51852 +3275.91405j
1016.87607, 2767.48221 +3275.86286j
1015.87607, 2767.44591 +3275.81167j
1014.87607, 2767.40960 +3275.76048j
1013.87607, 2767.37330 +3275.70929j
1012.87607, 2767.33699 +3275.65810j
1011.87607, 2767.30069 +3275.60691j
1010.87607, 2767.26438 +3275.55571j
1009.87607, 2767.22808 +3275.50452j
1008.87607, 2767.19177 +3275.45333j
1007.87607, 2767.15547 +3275.40214j
1006.87607, 2767.11916 +3275.35095j
1005.87607, 2767.08286 +3275.29976j
1004.87607, 2767.04655 +3275.24857j
1003.87607, 2767.01025 +3275.19738j
1002.87607, 2766.97394 +3275.14619j
1001.87607, 2766.93764 +3275.09499j
1000.87607, 2766.90133 +3275.04380j
999.876070, 2766.86503 +3274.99261j
998.876070, 2766.82872 +3274.94142j
997.876070, 2766.79242 +3274.89023j
996.876070, 2766.75611 +3274.83904j
995.876070, 2766.71981 +3274.78785j
994.876070, 2766.68350 +3274.73666j
993.876070, 2766.64720 +3274.68546j
992.876070, 2766.61089 +3274.63427j
991.876070, 2766.57459 +3274.58308j
990.876070, 2766.53828 +3274.53189j
989.876070, 2766.46372 +3274.43526j
988.876070, 2766.11876 +3274.01744j
987.876070, 2765.77379 +3273.59962j
986.876070, 2765.42883 +3273.18179j
985.876070, 2765.08386 +3272.76397j
984.876070, 2764.73890 +3272.34614j
983.876070, 2764.39393 +3271.92832j
982.876070, 2764.04897 +3271.51050j
981.876070, 2763.70400 +3271.09267j
980.876070, 2763.35904 +3270.67485j
979.876070, 2763.01407 +3270.25702j
978.876070, 2762.66911 +3269.83920j
977.876070, 2762.32414 +3269.42138j
976.876070, 2761.97918 +3269.00355j
975.876070, 2761.63421 +3268.58573j
974.876070, 2761.28925 +3268.16790j
973.876070, 2760.94428 +3267.75008j
972.876070, 2760.59932 +3267.33226j
971.876070, 2760.25435 +3266.91443j
970.876070, 2759.90939 +3266.49661j
969.876070, 2759.56442 +3266.07878j
968.876070, 2759.21946 +3265.66096j
967.876070, 2758.87449 +3265.24314j
966.876070, 2758.52952 +3264.82531j
965.876070, 2758.18456 +3264.40749j
964.876070, 2757.83959 +3263.98966j
963.876070, 2757.49463 +3263.57184j
962.876070, 2757.14966 +3263.15402j
961.876070, 2756.80470 +3262.73619j
960.876070, 2756.45973 +3262.31837j
959.876070, 2756.11477 +3261.90054j
958.876070, 2755.76980 +3261.48272j
957.876070, 2755.42484 +3261.06490j
956.876070, 2755.07987 +3260.64707j
955.876070, 2754.73491 +3260.22925j
954.876070, 2754.38994 +3259.81142j
953.876070, 2754.04498 +3259.39360j
952.876070, 2753.70001 +3258.97578j
951.876070, 2753.35505 +3258.55795j
950.876070, 2753.01008 +3258.14013j
949.876070, 2752.66512 +3257.72230j
948.876070, 2752.32015 +3257.30448j
947.876070, 2751.97519 +3256.88666j
946.876070, 2751.63022 +3256.46883j
945.876070, 2751.28526 +3256.05101j
944.876070, 2750.94029 +3255.63318j
943.876070, 2750.59533 +3255.21536j
942.876070, 2750.25036 +3254.79754j
941.876070, 2749.90540 +3254.37971j
940.876070, 2749.56043 +3253.96189j
939.876070, 2749.21546 +3253.54406j
938.876070, 2748.87050 +3253.12624j
937.876070, 2748.52553 +3252.70842j
936.876070, 2748.18057 +3252.29059j
935.876070, 2747.83560 +3251.87277j
934.876070, 2747.49064 +3251.45494j
933.876070, 2747.14567 +3251.03712j
932.876070, 2746.80071 +3250.61930j
931.876070, 2746.45574 +3250.20147j
930.876070, 2746.11078 +3249.78365j
929.876070, 2745.76581 +3249.36582j
928.876070, 2745.42085 +3248.94800j
927.876070, 2745.07588 +3248.53018j
926.876070, 2744.73092 +3248.11235j
925.876070, 2744.09248 +3247.34659j
924.876070, 2741.37944 +3244.12124j
923.876070, 2738.66641 +3240.89589j
922.876070, 2735.95337 +3237.67053j
921.876070, 2733.24034 +3234.44518j
920.876070, 2730.52730 +3231.21983j
919.876070, 2727.81427 +3227.99447j
918.876070, 2725.10123 +3224.76912j
917.876070, 2722.38820 +3221.54377j
916.876070, 2719.67516 +3218.31842j
915.876070, 2716.96213 +3215.09306j
914.876070, 2714.24909 +3211.86771j
913.876070, 2711.53606 +3208.64236j
912.876070, 2708.82302 +3205.41701j
911.876070, 2706.10999 +3202.19165j
910.876070, 2703.39695 +3198.96630j
909.876070, 2700.68392 +3195.74095j
908.876070, 2697.97088 +3192.51559j
907.876070, 2695.25785 +3189.29024j
906.876070, 2692.54481 +3186.06489j
905.876070, 2689.83178 +3182.83954j
904.876070, 2687.11874 +3179.61418j
903.876070, 2684.40571 +3176.38883j
902.876070, 2681.69267 +3173.16348j
901.876070, 2678.97964 +3169.93813j
900.876070, 2676.26660 +3166.71277j
899.876070, 2673.55357 +3163.48742j
898.876070, 2670.84054 +3160.26207j
897.876070, 2668.12750 +3157.03672j
896.876070, 2665.41447 +3153.81136j
895.876070, 2662.70143 +3150.58601j
894.876070, 2659.98840 +3147.36066j
893.876070, 2656.98181 +3143.78771j
892.876070, 2651.90006 +3137.75755j
891.876070, 2646.81831 +3131.72740j
890.876070, 2641.73656 +3125.69724j
889.876070, 2636.65481 +3119.66709j
888.876070, 2631.57306 +3113.63693j
887.876070, 2626.49131 +3107.60678j
886.876070, 2621.40956 +3101.57663j
885.876070, 2616.32781 +3095.54647j
884.876070, 2611.24606 +3089.51632j
883.876070, 2606.16431 +3083.48616j
882.876070, 2601.08256 +3077.45601j
881.876070, 2596.00081 +3071.42586j
880.876070, 2590.91906 +3065.39570j
879.876070, 2585.83732 +3059.36555j
878.876070, 2580.75557 +3053.33539j
877.876070, 2576.62353 +3048.42740j
876.876070, 2579.20507 +3051.45207j
875.876070, 2581.78661 +3054.47674j
874.876070, 2584.36815 +3057.50141j
873.876070, 2586.94969 +3060.52608j
872.876070, 2589.53123 +3063.55075j
871.876070, 2592.11277 +3066.57542j
870.876070, 2594.69431 +3069.60009j
869.876070, 2587.36215 +3060.89565j
868.876070, 2509.94940 +2969.27745j
867.876070, 2432.53664 +2877.65924j
866.876070, 2355.12389 +2786.04103j
865.876070, 2269.77806 +2685.02701j
864.876070, 2128.35285 +2517.59343j
863.876070, 1756.04220 +2077.08275j
862.876070, 0.00000000 +0.00000000j
861.876070, 0.00000000 +0.00000000j
860.876070, 0.00000000 +0.00000000j
859.876070, 0.00000000 +0.00000000j
858.876070, 0.00000000 +0.00000000j
857.876070, 0.00000000 +0.00000000j
856.876070, 0.00000000 +0.00000000j
855.876070, 0.00000000 +0.00000000j
854.876070, 0.00000000 +0.00000000j
853.876070, 0.00000000 +0.00000000j
852.876070, 0.00000000 +0.00000000j
851.876070, 0.00000000 +0.00000000j
850.876070, 0.00000000 +0.00000000j
849.876070, 0.00000000 +0.00000000j
848.876070, 0.00000000 +0.00000000j
847.876070, 0.00000000 +0.00000000j
846.876070, 0.00000000 +0.00000000j
845.876070, 0.00000000 +0.00000000j
844.876070, 0.00000000 +0.00000000j
843.876070, 0.00000000 +0.00000000j
842.876070, 0.00000000 +0.00000000j
841.876070, 0.00000000 +0.00000000j
840.876070, 0.00000000 +0.00000000j
839.876070, 0.00000000 +0.00000000j
838.876070, 0.00000000 +0.00000000j
837.876070, 0.00000000 +0.00000000j
836.876070, 0.00000000 +0.00000000j
835.876070, 0.00000000 +0.00000000j
834.876070, 0.00000000 +0.00000000j
833.876070, 0.00000000 +0.00000000j
832.876070, 0.00000000 +0.00000000j
831.876070, 0.00000000 +0.00000000j
830.876070, 0.00000000 +0.00000000j
829.876070, 0.00000000 +0.00000000j
828.876070, 0.00000000 +0.00000000j
827.876070, 0.00000000 +0.00000000j
826.876070, 0.00000000 +0.00000000j
825.876070, 0.00000000 +0.00000000j
824.876070, 0.00000000 +0.00000000j
823.876070, 0.00000000 +0.00000000j
822.876070, 0.00000000 +0.00000000j
821.876070, 0.00000000 +0.00000000j
820.876070, 0.00000000 +0.00000000j
819.876070, 0.00000000 +0.00000000j
818.876070, 0.00000000 +0.00000000j
817.876070, 0.00000000 +0.00000000j
816.876070, 0.00000000 +0.00000000j
815.876070, 0.00000000 +0.00000000j
814.876070, 0.00000000 +0.00000000j
813.876070, 0.00000000 +0.00000000j
812.876070, 0.00000000 +0.00000000j
811.876070, 0.00000000 +0.00000000j
810.876070, 0.00000000 +0.00000000j
809.876070, 0.00000000 +0.00000000j
808.876070, 0.00000000 +0.00000000j
807.876070, 0.00000000 +0.00000000j
806.876070, 0.00000000 +0.00000000j
805.876070, 0.00000000 +0.00000000j
804.876070, 0.00000000 +0.00000000j
803.876070, 0.00000000 +0.00000000j
802.876070, 0.00000000 +0.00000000j
801.876070, 0.00000000 +0.00000000j
800.876070, 0.00000000 +0.00000000j
799.876070, 0.00000000 +0.00000000j
798.876070, 0.00000000 +0.00000000j
797.876070, 0.00000000 +0.00000000j
796.876070, 0.00000000 +0.00000000j
795.876070, 0.00000000 +0.00000000j
794.876070, 0.00000000 +0.00000000j
793.876070, 0.00000000 +0.00000000j
792.876070, 0.00000000 +0.00000000j
791.876070, 0.00000000 +0.00000000j
790.876070, 0.00000000 +0.00000000j
789.876070, 0.00000000 +0.00000000j
788.876070, 0.00000000 +0.00000000j
787.876070, 0.00000000 +0.00000000j
786.876070, 0.00000000 +0.00000000j
785.876070, 0.00000000 +0.00000000j
784.876070, 0.00000000 +0.00000000j
783.876070, 0.00000000 +0.00000000j
782.876070, 0.00000000 +0.00000000j
781.876070, 0.00000000 +0.00000000j
780.876070, 0.00000000 +0.00000000j
779.876070, 0.00000000 +0.00000000j
778.876070, 0.00000000 +0.00000000j
777.876070, 0.00000000 +0.00000000j
776.876070, 0.00000000 +0.00000000j
775.876070, 0.00000000 +0.00000000j
774.876070, 0.00000000 +0.00000000j
773.876070, 0.00000000 +0.00000000j
772.876070, 0.00000000 +0.00000000j
771.876070, 0.00000000 +0.00000000j
770.876070, 0.00000000 +0.00000000j
769.876070, 0.00000000 +0.00000000j
768.876070, 0.00000000 +0.00000000j
767.876070, 0.00000000 +0.00000000j
766.876070, 0.00000000 +0.00000000j
765.876070, 0.00000000 +0.00000000j
764.876070, 0.00000000 +0.00000000j
763.876070, 0.00000000 +0.00000000j
762.876070, 0.00000000 +0.00000000j
761.876070, 0.00000000 +0.00000000j
760.876070, 0.00000000 +0.00000000j
759.876070, 0.00000000 +0.00000000j
758.876070, 0.00000000 +0.00000000j
757.876070, 0.00000000 +0.00000000j
756.876070, 0.00000000 +0.00000000j
755.876070, 0.00000000 +0.00000000j
754.876070, 0.00000000 +0.00000000j
753.876070, 0.00000000 +0.00000000j
752.876070, 0.00000000 +0.00000000j
751.876070, 0.00000000 +0.00000000j
750.876070, 0.00000000 +0.00000000j
749.876070, 0.00000000 +0.00000000j
748.876070, 0.00000000 +0.00000000j
747.876070, 0.00000000 +0.00000000j
746.876070, 0.00000000 +0.00000000j
745.876070, 0.00000000 +0.00000000j
744.876070, 0.00000000 +0.00000000j
743.876070, 0.00000000 +0.00000000j
742.876070, 0.00000000 +0.00000000j
741.876070, 0.00000000 +0.00000000j
740.876070, 0.00000000 +0.00000000j
739.876070, 0.00000000 +0.00000000j
738.876070, 0.00000000 +0.00000000j
737.876070, 0.00000000 +0.00000000j
736.876070, 0.00000000 +0.00000000j
735.876070, 0.00000000 +0.00000000j
734.876070, 0.00000000 +0.00000000j
733.876070, 0.00000000 +0.00000000j
732.876070, 0.00000000 +0.00000000j
731.876070, 0.00000000 +0.00000000j
730.876070, 0.00000000 +0.00000000j
729.876070, 0.00000000 +0.00000000j
728.876070, 0.00000000 +0.00000000j
727.876070, 0.00000000 +0.00000000j
726.876070, 0.00000000 +0.00000000j
725.876070, 0.00000000 +0.00000000j
724.876070, 0.00000000 +0.00000000j
723.876070, 0.00000000 +0.00000000j
722.876070, 0.00000000 +0.00000000j
721.876070, 0.00000000 +0.00000000j
720.876070, 0.00000000 +0.00000000j
719.876070, 0.00000000 +0.00000000j
718.876070, 0.00000000 +0.00000000j
717.876070, 0.00000000 +0.00000000j
716.876070, 0.00000000 +0.00000000j
715.876070, 0.00000000 +0.00000000j
714.876070, 0.00000000 +0.00000000j
713.876070, 0.00000000 +0.00000000j
712.876070, 0.00000000 +0.00000000j
711.876070, 0.00000000 +0.00000000j
710.876070, 0.00000000 +0.00000000j
709.876070, 0.00000000 +0.00000000j
708.876070, 0.00000000 +0.00000000j
707.876070, 0.00000000 +0.00000000j
706.876070, 0.00000000 +0.00000000j
705.876070, 0.00000000 +0.00000000j
704.876070, 0.00000000 +0.00000000j
703.876070, 0.00000000 +0.00000000j
702.876070, 0.00000000 +0.00000000j
701.876070, 0.00000000 +0.00000000j
700.876070, 0.00000000 +0.00000000j
699.876070, 0.00000000 +0.00000000j
698.876070, 0.00000000 +0.00000000j
697.876070, 0.00000000 +0.00000000j
696.876070, 0.00000000 +0.00000000j
695.876070, 0.00000000 +0.00000000j
694.876070, 0.00000000 +0.00000000j
693.876070, 0.00000000 +0.00000000j
692.876070, 0.00000000 +0.00000000j
691.876070, 0.00000000 +0.00000000j
690.876070, 0.00000000 +0.00000000j
689.876070, 0.00000000 +0.00000000j
688.876070, 0.00000000 +0.00000000j
687.876070, 0.00000000 +0.00000000j
686.876070, 0.00000000 +0.00000000j
685.876070, 0.00000000 +0.00000000j
684.876070, 0.00000000 +0.00000000j
683.876070, 0.00000000 +0.00000000j
682.876070, 0.00000000 +0.00000000j
681.876070, 0.00000000 +0.00000000j
680.876070, 0.00000000 +0.00000000j
679.876070, 0.00000000 +0.00000000j
678.876070, 0.00000000 +0.00000000j
677.876070, 0.00000000 +0.00000000j
676.876070, 0.00000000 +0.00000000j
675.876070, 0.00000000 +0.00000000j
674.876070, 0.00000000 +0.00000000j
673.876070, 0.00000000 +0.00000000j
672.876070, 0.00000000 +0.00000000j
671.876070, 0.00000000 +0.00000000j
670.876070, 0.00000000 +0.00000000j
669.876070, 0.00000000 +0.00000000j
668.876070, 0.00000000 +0.00000000j
667.876070, 0.00000000 +0.00000000j
666.876070, 0.00000000 +0.00000000j
665.876070, 0.00000000 +0.00000000j
664.876070, 0.00000000 +0.00000000j
663.876070, 0.00000000 +0.00000000j
662.876070, 0.00000000 +0.00000000j
661.876070, 0.00000000 +0.00000000j
660.876070, 0.00000000 +0.00000000j
659.876070, 0.00000000 +0.00000000j
658.876070, 0.00000000 +0.00000000j
657.876070, 0.00000000 +0.00000000j
656.876070, 0.00000000 +0.00000000j
655.876070, 0.00000000 +0.00000000j
654.876070, 0.00000000 +0.00000000j
653.876070, 0.00000000 +0.00000000j
652.876070, 0.00000000 +0.00000000j
651.876070, 0.00000000 +0.00000000j
650.876070, 0.00000000 +0.00000000j
649.876070, 0.00000000 +0.00000000j
648.876070, 0.00000000 +0.00000000j
647.876070, 0.00000000 +0.00000000j
646.876070, 0.00000000 +0.00000000j
645.876070, 0.00000000 +0.00000000j
644.876070, 0.00000000 +0.00000000j
643.876070, 0.00000000 +0.00000000j
642.876070, 0.00000000 +0.00000000j
641.876070, 0.00000000 +0.00000000j
640.876070, 0.00000000 +0.00000000j
639.876070, 0.00000000 +0.00000000j
638.876070, 0.00000000 +0.00000000j
637.876070, 0.00000000 +0.00000000j
636.876070, 0.00000000 +0.00000000j
635.876070, 0.00000000 +0.00000000j
634.876070, 0.00000000 +0.00000000j
633.876070, 0.00000000 +0.00000000j
632.876070, 0.00000000 +0.00000000j
631.876070, 0.00000000 +0.00000000j
630.876070, 0.00000000 +0.00000000j
629.876070, 0.00000000 +0.00000000j
628.876070, 0.00000000 +0.00000000j
627.876070, 0.00000000 +0.00000000j
626.876070, 0.00000000 +0.00000000j
625.876070, 0.00000000 +0.00000000j
624.876070, 0.00000000 +0.00000000j
623.876070, 0.00000000 +0.00000000j
622.876070, 0.00000000 +0.00000000j
621.876070, 0.00000000 +0.00000000j
620.876070, 0.00000000 +0.00000000j
619.876070, 0.00000000 +0.00000000j
618.876070, 0.00000000 +0.00000000j
617.876070, 0.00000000 +0.00000000j
616.876070, 0.00000000 +0.00000000j
615.876070, 0.00000000 +0.00000000j
614.876070, 0.00000000 +0.00000000j
613.876070, 0.00000000 +0.00000000j
612.876070, 0.00000000 +0.00000000j
611.876070, 0.00000000 +0.00000000j
610.876070, 0.00000000 +0.00000000j
609.876070, 0.00000000 +0.00000000j
608.876070, 0.00000000 +0.00000000j
607.876070, 0.00000000 +0.00000000j
606.876070, 0.00000000 +0.00000000j
605.876070, 0.00000000 +0.00000000j
604.876070, 0.00000000 +0.00000000j
603.876070, 0.00000000 +0.00000000j
602.876070, 0.00000000 +0.00000000j
601.876070, 0.00000000 +0.00000000j
600.876070, 0.00000000 +0.00000000j
599.876070, 0.00000000 +0.00000000j
598.876070, 0.00000000 +0.00000000j
597.876070, 0.00000000 +0.00000000j
596.876070, 0.00000000 +0.00000000j
595.876070, 0.00000000 +0.00000000j
594.876070, 0.00000000 +0.00000000j
593.876070, 0.00000000 +0.00000000j
592.876070, 0.00000000 +0.00000000j
591.876070, 0.00000000 +0.00000000j
590.876070, 0.00000000 +0.00000000j
589.876070, 0.00000000 +0.00000000j
588.876070, 0.00000000 +0.00000000j
587.876070, 0.00000000 +0.00000000j
586.876070, 0.00000000 +0.00000000j
585.876070, 0.00000000 +0.00000000j
584.876070, 0.00000000 +0.00000000j
583.876070, 0.00000000 +0.00000000j
582.876070, 0.00000000 +0.00000000j
581.876070, 0.00000000 +0.00000000j
580.876070, 0.00000000 +0.00000000j
579.876070, 0.00000000 +0.00000000j
578.876070, 0.00000000 +0.00000000j
577.876070, 0.00000000 +0.00000000j
576.876070, 0.00000000 +0.00000000j
575.876070, 0.00000000 +0.00000000j
574.876070, 0.00000000 +0.00000000j
573.876070, 0.00000000 +0.00000000j
572.876070, 0.00000000 +0.00000000j
571.876070, 0.00000000 +0.00000000j
570.876070, 0.00000000 +0.00000000j
569.876070, 0.00000000 +0.00000000j
568.876070, 0.00000000 +0.00000000j
567.876070, 0.00000000 +0.00000000j
566.876070, 0.00000000 +0.00000000j
565.876070, 0.00000000 +0.00000000j
564.876070, 0.00000000 +0.00000000j
563.876070, 0.00000000 +0.00000000j
562.876070, 0.00000000 +0.00000000j
561.876070, 0.00000000 +0.00000000j
560.876070, 0.00000000 +0.00000000j
559.876070, 0.00000000 +0.00000000j
558.876070, 0.00000000 +0.00000000j
557.876070, 0.00000000 +0.00000000j
556.876070, 0.00000000 +0.00000000j
555.876070, 0.00000000 +0.00000000j
554.876070, 0.00000000 +0.00000000j
553.876070, 0.00000000 +0.00000000j
552.876070, 0.00000000 +0.00000000j
551.876070, 0.00000000 +0.00000000j
550.876070, 0.00000000 +0.00000000j
549.876070, 0.00000000 +0.00000000j
548.876070, 0.00000000 +0.00000000j
547.876070, 0.00000000 +0.00000000j
546.876070, 0.00000000 +0.00000000j
545.876070, 0.00000000 +0.00000000j
544.876070, 0.00000000 +0.00000000j
543.876070, 0.00000000 +0.00000000j
542.876070, 0.00000000 +0.00000000j
541.876070, 0.00000000 +0.00000000j
540.876070, 0.00000000 +0.00000000j
539.876070, 0.00000000 +0.00000000j
538.876070, 0.00000000 +0.00000000j
537.876070, 0.00000000 +0.00000000j
536.876070, 0.00000000 +0.00000000j
535.876070, 0.00000000 +0.00000000j
534.876070, 0.00000000 +0.00000000j
533.876070, 0.00000000 +0.00000000j
532.876070, 0.00000000 +0.00000000j
531.876070, 0.00000000 +0.00000000j
530.876070, 0.00000000 +0.00000000j
529.876070, 0.00000000 +0.00000000j
528.876070, 0.00000000 +0.00000000j
527.876070, 0.00000000 +0.00000000j
526.876070, 0.00000000 +0.00000000j
525.876070, 0.00000000 +0.00000000j
524.876070, 0.00000000 +0.00000000j
523.876070, 0.00000000 +0.00000000j
522.876070, 0.00000000 +0.00000000j
521.876070, 0.00000000 +0.00000000j
520.876070, 0.00000000 +0.00000000j
519.876070, 0.00000000 +0.00000000j
518.876070, 0.00000000 +0.00000000j
517.876070, 0.00000000 +0.00000000j
516.876070, 0.00000000 +0.00000000j
515.876070, 0.00000000 +0.00000000j
514.876070, 0.00000000 +0.00000000j
513.876070, 0.00000000 +0.00000000j
512.876070, 0.00000000 +0.00000000j
511.876070, 0.00000000 +0.00000000j
510.876070, 0.00000000 +0.00000000j
509.876070, 0.00000000 +0.00000000j
508.876070, 0.00000000 +0.00000000j
507.876070, 0.00000000 +0.00000000j
506.876070, 0.00000000 +0.00000000j
505.876070, 0.00000000 +0.00000000j
504.876070, 0.00000000 +0.00000000j
503.876070, 0.00000000 +0.00000000j
502.876070, 0.00000000 +0.00000000j
501.876070, 0.00000000 +0.00000000j
500.876070, 0.00000000 +0.00000000j
499.876070, 0.00000000 +0.00000000j
498.876070, 0.00000000 +0.00000000j
497.876070, 0.00000000 +0.00000000j
496.876070, 0.00000000 +0.00000000j
495.876070, 0.00000000 +0.00000000j
494.876070, 0.00000000 +0.00000000j
493.876070, 0.00000000 +0.00000000j
492.876070, 0.00000000 +0.00000000j
491.876070, 0.00000000 +0.00000000j
490.876070, 0.00000000 +0.00000000j
489.876070, 0.00000000 +0.00000000j
488.876070, 0.00000000 +0.00000000j
487.876070, 0.00000000 +0.00000000j
486.876070, 0.00000000 +0.00000000j
485.876070, 0.00000000 +0.00000000j
484.876070, 0.00000000 +0.00000000j
483.876070, 0.00000000 +0.00000000j
482.876070, 0.00000000 +0.00000000j
481.876070, 0.00000000 +0.00000000j
480.876070, 0.00000000 +0.00000000j
479.876070, 0.00000000 +0.00000000j
478.876070, 0.00000000 +0.00000000j
477.876070, 0.00000000 +0.00000000j
476.876070, 0.00000000 +0.00000000j
475.876070, 0.00000000 +0.00000000j
474.876070, 0.00000000 +0.00000000j
473.876070, 0.00000000 +0.00000000j
472.876070, 0.00000000 +0.00000000j
471.876070, 0.00000000 +0.00000000j
470.876070, 0.00000000 +0.00000000j
469.876070, 0.00000000 +0.00000000j
468.876070, 0.00000000 +0.00000000j
467.876070, 0.00000000 +0.00000000j
466.876070, 0.00000000 +0.00000000j
465.876070, 0.00000000 +0.00000000j
464.876070, 0.00000000 +0.00000000j
463.876070, 0.00000000 +0.00000000j
462.876070, 0.00000000 +0.00000000j
461.876070, 0.00000000 +0.00000000j
460.876070, 0.00000000 +0.00000000j
459.876070, 0.00000000 +0.00000000j
458.876070, 0.00000000 +0.00000000j
457.876070, 0.00000000 +0.00000000j
456.876070, 0.00000000 +0.00000000j
455.876070, 0.00000000 +0.00000000j
454.876070, 0.00000000 +0.00000000j
453.876070, 0.00000000 +0.00000000j
452.876070, 0.00000000 +0.00000000j
451.876070, 0.00000000 +0.00000000j
450.876070, 0.00000000 +0.00000000j
449.876070, 0.00000000 +0.00000000j
448.876070, 0.00000000 +0.00000000j
447.876070, 0.00000000 +0.00000000j
446.876070, 0.00000000 +0.00000000j
445.876070, 0.00000000 +0.00000000j
444.876070, 0.00000000 +0.00000000j
443.876070, 0.00000000 +0.00000000j
442.876070, 0.00000000 +0.00000000j
441.876070, 0.00000000 +0.00000000j
440.876070, 0.00000000 +0.00000000j
439.876070, 0.00000000 +0.00000000j
438.876070, 0.00000000 +0.00000000j
437.876070, 0.00000000 +0.00000000j
436.876070, 0.00000000 +0.00000000j
435.876070, 0.00000000 +0.00000000j
434.876070, 0.00000000 +0.00000000j
433.876070, 0.00000000 +0.00000000j
432.876070, 0.00000000 +0.00000000j
431.876070, 0.00000000 +0.00000000j
430.876070, 0.00000000 +0.00000000j
429.876070, 0.00000000 +0.00000000j
428.876070, 0.00000000 +0.00000000j
427.876070, 0.00000000 +0.00000000j
426.876070, 0.00000000 +0.00000000j
425.876070, 0.00000000 +0.00000000j
424.876070, 0.00000000 +0.00000000j
423.876070, 0.00000000 +0.00000000j
422.876070, 0.00000000 +0.00000000j
421.876070, 0.00000000 +0.00000000j
420.876070, 0.00000000 +0.00000000j
419.876070, 0.00000000 +0.00000000j
418.876070, 0.00000000 +0.00000000j
417.876070, 0.00000000 +0.00000000j
416.876070, 0.00000000 +0.00000000j
415.876070, 0.00000000 +0.00000000j
414.876070, 0.00000000 +0.00000000j
413.876070, 0.00000000 +0.00000000j
412.876070, 0.00000000 +0.00000000j
411.876070, 0.00000000 +0.00000000j
410.876070, 0.00000000 +0.00000000j
409.876070, 0.00000000 +0.00000000j
408.876070, 0.00000000 +0.00000000j
407.876070, 0.00000000 +0.00000000j
406.876070, 0.00000000 +0.00000000j
405.876070, 0.00000000 +0.00000000j
404.876070, 0.00000000 +0.00000000j
403.876070, 0.00000000 +0.00000000j
402.876070, 0.00000000 +0.00000000j
401.876070, 0.00000000 +0.00000000j
400.876070, 0.00000000 +0.00000000j
399.876070, 0.00000000 +0.00000000j
398.876070, 0.00000000 +0.00000000j
397.876070, 0.00000000 +0.00000000j
396.876070, 0.00000000 +0.00000000j
395.876070, 0.00000000 +0.00000000j
394.876070, 0.00000000 +0.00000000j
393.876070, 0.00000000 +0.00000000j
392.876070, 0.00000000 +0.00000000j
391.876070, 0.00000000 +0.00000000j
390.876070, 0.00000000 +0.00000000j
389.876070, 0.00000000 +0.00000000j
388.876070, 0.00000000 +0.00000000j
387.876070, 0.00000000 +0.00000000j
