 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: waffle_inductor_differential_geometric
 Data is De-embedded 
 Data File Written: 05/31/2019 18:54:01
< -> ,Created by dxfgeo, Sonnet Software Inc.
525.0000000000000,2.502234900e-10,-0.047772965971
527.5000000000000,2.754435201e-10,-0.047546189094
530.0000000000000,3.008959867e-10,-0.047321550072
532.5000000000000,3.265451133e-10,-0.047099018790
535.0000000000000,3.523558024e-10,-0.046878565696
537.5000000000000,3.782929271e-10,-0.046660161789
540.0000000000000,4.043225165e-10,-0.046443778603
542.5000000000000,4.304106449e-10,-0.046229388199
545.0000000000000,4.565244383e-10,-0.046016963149
547.5000000000000,4.826307169e-10,-0.045806476527
550.0000000000000,5.086973193e-10,-0.045597901898
552.5000000000000,5.346922784e-10,-0.045391213301
555.0000000000000,5.605842629e-10,-0.045186385248
557.5000000000000,5.863426169e-10,-0.044983392705
560.0000000000000,6.119365508e-10,-0.044782211087
562.5000000000000,6.373360033e-10,-0.044582816244
565.0000000000000,6.625114899e-10,-0.044385184455
567.5000000000000,6.874336263e-10,-0.044189292418
570.0000000000000,7.120736034e-10,-0.043995117237
572.5000000000000,7.364032067e-10,-0.043802636419
575.0000000000000,7.603945001e-10,-0.043611827859
577.5000000000000,7.840195655e-10,-0.043422669839
580.0000000000000,8.072513934e-10,-0.043235141011
582.5000000000000,8.300630371e-10,-0.043049220397
585.0000000000000,8.524282133e-10,-0.042864887375
587.5000000000000,8.743207857e-10,-0.042682121677
590.0000000000000,8.957149323e-10,-0.042500903376
592.5000000000000,9.165852548e-10,-0.042321212882
595.0000000000000,9.369070204e-10,-0.042143030936
597.5000000000000,9.566553234e-10,-0.041966338598
600.0000000000000,9.758057666e-10,-0.041791117247
602.5000000000000,9.943344689e-10,-0.041617348570
605.0000000000000,1.0122178613e-9,-0.041445014555
607.5000000000000,1.0294325925e-9,-0.041274097489
610.0000000000000,1.0459553565e-9,-0.041104579948
612.5000000000000,1.0617637401e-9,-0.040936444794
615.0000000000000,1.0768352971e-9,-0.040769675166
617.5000000000000,1.0911478772e-9,-0.040604254476
620.0000000000000,1.1046798584e-9,-0.040440166405
622.5000000000000,1.1174093202e-9,-0.040277394895
625.0000000000000,1.1293155296e-9,-0.040115924146
627.5000000000000,1.1403774099e-9,-0.039955738609
630.0000000000000,1.1505741124e-9,-0.039796822983
632.5000000000000,1.1598857184e-9,-0.039639162206
635.0000000000000,1.1682917069e-9,-0.039482741457
637.5000000000000,1.1757725695e-9,-0.039327546145
640.0000000000000,1.1823086151e-9,-0.039173561908
642.5000000000000,1.1878804081e-9,-0.039020774607
645.0000000000000,1.1924692192e-9,-0.038869170323
647.5000000000000,1.1960561366e-9,-0.038718735351
650.0000000000000,1.1986225136e-9,-0.038569456199
652.5000000000000,1.2001501449e-9,-0.038421319578
655.0000000000000,1.2006210431e-9,-0.038274312406
657.5000000000000,1.2000173013e-9,-0.038128421797
660.0000000000000,1.1983213718e-9,-0.037983635062
662.5000000000000,1.1955159365e-9,-0.037839939702
665.0000000000000,1.1915839265e-9,-0.037697323408
667.5000000000000,1.1865082552e-9,-0.037555774054
670.0000000000000,1.1802724309e-9,-0.037415279696
672.5000000000000,1.1728599361e-9,-0.037275828565
675.0000000000000,1.1642545066e-9,-0.037137409070
677.5000000000000,1.1544400883e-9,-0.037000009789
680.0000000000000,1.1434009468e-9,-0.036863619469
682.5000000000000,1.1311213282e-9,-0.036728227020
685.0000000000000,1.1175859321e-9,-0.036593821517
687.5000000000000,1.1027793812e-9,-0.036460392190
690.0000000000000,1.0866867912e-9,-0.036327928429
692.5000000000000,1.0692932873e-9,-0.036196419775
695.0000000000000,1.0505842403e-9,-0.036065855920
697.5000000000000,1.0305451875e-9,-0.035936226704
700.0000000000000,1.0091617509e-9,-0.035807522112
702.5000000000000,9.864199017e-10,-0.035679732271
705.0000000000000,9.623057604e-10,-0.035552847449
707.5000000000000,9.368055158e-10,-0.035426858051
710.0000000000000,9.099056458e-10,-0.035301754618
712.5000000000000,8.815928004e-10,-0.035177527822
715.0000000000000,8.518536242e-10,-0.035054168467
717.5000000000000,8.206752384e-10,-0.034931667485
720.0000000000000,7.880445230e-10,-0.034810015933
722.5000000000000,7.539489251e-10,-0.034689204994
725.0000000000000,7.183757387e-10,-0.034569225969
727.5000000000000,6.813126405e-10,-0.034450070283
730.0000000000000,6.427473976e-10,-0.034331729474
732.5000000000000,6.026677867e-10,-0.034214195200
735.0000000000000,5.610617889e-10,-0.034097459228
737.5000000000000,5.179178423e-10,-0.033981513440
740.0000000000000,4.732240752e-10,-0.033866349827
742.5000000000000,4.269690081e-10,-0.033751960487
745.0000000000000,3.791412500e-10,-0.033638337624
747.5000000000000,3.297296612e-10,-0.033525473547
750.0000000000000,2.787229408e-10,-0.033413360668
752.5000000000000,2.261103103e-10,-0.033301991500
755.0000000000000,1.718808496e-10,-0.033191358652
757.5000000000000,1.160239134e-10,-0.033081454835
760.0000000000000,5.852878602e-11,-0.032972272853
762.5000000000000,2.698596413e-15,-0.032863805606
765.0000000000000,5.104849658e-11,-0.032756045220
767.5000000000000,1.021945096e-10,-0.032648985639
770.0000000000000,1.527982638e-10,-0.032542620037
772.5000000000000,2.028350556e-10,-0.032436941675
775.0000000000000,2.522803190e-10,-0.032331943904
777.5000000000000,3.011101218e-10,-0.032227620155
780.0000000000000,3.493006851e-10,-0.032123963949
782.5000000000000,3.968286242e-10,-0.032020968887
785.0000000000000,4.436709902e-10,-0.031918628651
787.5000000000000,4.898049483e-10,-0.031816937005
790.0000000000000,5.352082500e-10,-0.031715887790
792.5000000000000,5.798586709e-10,-0.031615474926
795.0000000000000,6.237345200e-10,-0.031515692410
797.5000000000000,6.668143341e-10,-0.031416534312
800.0000000000000,7.090769858e-10,-0.031317994780
802.5000000000000,7.505015732e-10,-0.031220068030
805.0000000000000,7.910675849e-10,-0.031122748354
807.5000000000000,8.307546236e-10,-0.031026030113
810.0000000000000,8.695428511e-10,-0.030929907737
812.5000000000000,9.074123919e-10,-0.030834375725
815.0000000000000,9.443438457e-10,-0.030739428646
817.5000000000000,9.803180867e-10,-0.030645061131
820.0000000000000,1.0153161110e-9,-0.030551267879
822.5000000000000,1.0493193129e-9,-0.030458043654
825.0000000000000,1.0823093381e-9,-0.030365383282
827.5000000000000,1.1142678577e-9,-0.030273281653
830.0000000000000,1.1451770805e-9,-0.030181733716
832.5000000000000,1.1750193608e-9,-0.030090734485
835.0000000000000,1.2037773018e-9,-0.030000279029
837.5000000000000,1.2314335149e-9,-0.029910362478
840.0000000000000,1.2579712784e-9,-0.029820980022
842.5000000000000,1.2833737121e-9,-0.029732126904
845.0000000000000,1.3076244182e-9,-0.029643798426
847.5000000000000,1.3307070520e-9,-0.029555989945
850.0000000000000,1.3526055064e-9,-0.029468696873
852.5000000000000,1.3733039567e-9,-0.029381914675
855.0000000000000,1.3927867650e-9,-0.029295638868
857.5000000000000,1.4110385069e-9,-0.029209865024
860.0000000000000,1.4280439664e-9,-0.029124588765
862.5000000000000,1.4437880548e-9,-0.029039805764
865.0000000000000,1.4582559759e-9,-0.028955511743
867.5000000000000,1.4714330652e-9,-0.028871702475
870.0000000000000,1.4833049327e-9,-0.028788373780
872.5000000000000,1.4938572808e-9,-0.028705521527
875.0000000000000,1.5030759746e-9,-0.028623141633
877.5000000000000,1.5109472112e-9,-0.028541230059
880.0000000000000,1.5174572581e-9,-0.028459782814
882.5000000000000,1.5225926262e-9,-0.028378795952
885.0000000000000,1.5263398972e-9,-0.028298265570
887.5000000000000,1.5286859097e-9,-0.028218187811
890.0000000000000,1.5296176634e-9,-0.028138558861
892.5000000000000,1.5291222835e-9,-0.028059374947
895.0000000000000,1.5271870955e-9,-0.027980632340
897.5000000000000,1.5237996053e-9,-0.027902327352
900.0000000000000,1.5189474662e-9,-0.027824456335
902.5000000000000,1.5126184392e-9,-0.027747015684
905.0000000000000,1.5048005190e-9,-0.027670001831
907.5000000000000,1.4954817671e-9,-0.027593411249
910.0000000000000,1.4846504902e-9,-0.027517240449
912.5000000000000,1.4722950734e-9,-0.027441485981
915.0000000000000,1.4584040965e-9,-0.027366144431
917.5000000000000,1.4429662056e-9,-0.027291212425
920.0000000000000,1.4259702962e-9,-0.027216686623
922.5000000000000,1.4074053267e-9,-0.027142563723
925.0000000000000,1.3872604615e-9,-0.027068840457
927.5000000000000,1.3655249081e-9,-0.026995513594
930.0000000000000,1.3421880783e-9,-0.026922579937
932.5000000000000,1.3172395054e-9,-0.026850036323
935.0000000000000,1.2906688562e-9,-0.026777879623
937.5000000000000,1.2624658899e-9,-0.026706106742
940.0000000000000,1.2326204871e-9,-0.026634714617
942.5000000000000,1.2011228054e-9,-0.026563700218
945.0000000000000,1.1679629178e-9,-0.026493060547
947.5000000000000,1.1331311094e-9,-0.026422792638
950.0000000000000,1.0966177477e-9,-0.026352893555
952.5000000000000,1.0584135181e-9,-0.026283360394
955.0000000000000,1.0185088410e-9,-0.026214190281
957.5000000000000,9.768946905e-10,-0.026145380373
960.0000000000000,9.335617833e-10,-0.026076927854
962.5000000000000,8.885011798e-10,-0.026008829941
965.0000000000000,8.417039146e-10,-0.025941083876
967.5000000000000,7.931612228e-10,-0.025873686933
970.0000000000000,7.428644237e-10,-0.025806636410
972.5000000000000,6.908049720e-10,-0.025739929638
975.0000000000000,6.369742618e-10,-0.025673563971
977.5000000000000,5.813640421e-10,-0.025607536792
980.0000000000000,5.239659720e-10,-0.025541845510
982.5000000000000,4.647719476e-10,-0.025476487561
985.0000000000000,4.037738477e-10,-0.025411460407
987.5000000000000,3.409637002e-10,-0.025346761535
990.0000000000000,2.763336291e-10,-0.025282388458
992.5000000000000,2.098758997e-10,-0.025218338715
995.0000000000000,1.415827656e-10,-0.025154609867
997.5000000000000,7.144667266e-11,-0.025091199502
1000.000000000000,5.887846720e-16,-0.025028105231
