 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_16outof16
 Data is De-embedded 
 Data File Written: 04/15/2020 15:28:30
Project Date: 04/13/2020 11:34:42
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,4.4066975847e-9,0.0099534561105,-4.173758425e-9,-9.454299576e-3,-6.13523891e-12,-1.156924486e-5,3.484528164e-12,8.5110148629e-6,-4.173757870e-9,-9.454299576e-3,4.4081493202e-9,0.0099572039067,-8.68958075e-12,-1.882572991e-5,-1.10308377e-11,-2.399523246e-5,-6.09673507e-12,-1.156924481e-5,-8.76679307e-12,-1.882572990e-5,1.4629796256e-9,-1.387418833353,-1.362454369e-9,1.3876825764098,3.481190485e-12,8.5110148081e-6,-1.10053690e-11,-2.399523241e-5,-1.363082556e-9,1.3876825764095,1.4524351149e-9,-1.387478321606
105.0000000000000,2.8490619026e-5,0.0103943572998,-2.955496178e-5,-9.870219234e-3,1.6984599994e-7,-1.208785291e-5,-9.631893350e-8,8.7985418302e-6,-2.955496178e-5,-9.870219234e-3,2.8999696755e-5,0.0103984866001,-1.600333654e-7,-1.984424250e-5,9.4278743701e-8,-2.503208944e-5,1.6984599994e-7,-1.208785291e-5,-1.600333654e-7,-1.984424250e-5,-1.595076863e-6,-1.321212088459,1.5957455221e-6,1.3214890205572,-9.631893350e-8,8.7985418302e-6,9.4278743701e-8,-2.503208944e-5,1.5957455222e-6,1.3214890205572,-1.595818807e-6,-1.321274552750
110.0000000000000,5.3444734527e-5,0.0108515918027,-5.532913024e-5,-0.010302579218,3.1240783062e-7,-1.261681092e-5,-1.746167030e-7,9.1149663061e-6,-5.532913024e-5,-0.010302579218,5.4358456593e-5,0.0108561399296,-2.960358495e-7,-2.084910409e-5,1.7134710984e-7,-2.610318881e-5,3.1240783062e-7,-1.261681092e-5,-2.960358495e-7,-2.084910409e-5,-2.692915202e-6,-1.261035428488,2.6940514300e-6,1.2613255497491,-1.746167030e-7,9.1149663061e-6,1.7134710984e-7,-2.610318881e-5,2.6940514300e-6,1.2613255497491,-2.694234007e-6,-1.261100868735
115.0000000000000,7.4771292648e-5,0.0113245251556,-7.726060105e-5,-0.010750699867,4.3033574243e-7,-1.315504171e-5,-2.374518805e-7,9.4580345327e-6,-7.726060105e-5,-0.010750699867,7.5992105873e-5,0.0113295066931,-4.099706610e-7,-2.184217117e-5,2.3356953925e-7,-2.720545603e-5,4.3033574243e-7,-1.315504171e-5,-4.099706610e-7,-2.184217117e-5,-3.414603427e-6,-1.206100777984,3.4161099860e-6,1.2064040885356,-2.374518805e-7,9.4580345327e-6,2.3356953925e-7,-2.720545603e-5,3.4161099860e-6,1.2064040885356,-3.416351987e-6,-1.206169194104
120.0000000000000,9.2442199334e-5,0.0118125407966,-9.535102947e-5,-0.011213930789,5.2595170207e-7,-1.370176896e-5,-2.869450571e-7,9.8258598137e-6,-9.535102947e-5,-0.011213930789,9.3881963116e-5,0.0118179524092,-5.035646149e-7,-2.282480294e-5,2.8291847660e-7,-2.833630398e-5,5.2595170207e-7,-1.370176896e-5,-5.035646149e-7,-2.282480294e-5,-3.852250163e-6,-1.155751654501,3.8540432384e-6,1.1560681544887,-2.869450571e-7,9.8258598137e-6,2.8291847660e-7,-2.833630398e-5,3.8540432384e-6,1.1560681544887,-3.854307917e-6,-1.155823046434
125.0000000000000,1.0649657188e-4,0.0123150487634,-1.096682093e-4,-0.011691657493,6.0130856313e-7,-1.425643830e-5,-3.248582286e-7,1.0216850057e-5,-1.096682093e-4,-0.011691657493,1.0807794120e-4,0.0123208736973,-5.783741898e-7,-2.379799001e-5,3.2103554918e-7,-2.949353726e-5,6.0130856313e-7,-1.425643830e-5,-5.783741898e-7,-2.379799001e-5,-4.075901680e-6,-1.109436802554,4.0779086499e-6,1.1097664921409,-3.248582286e-7,1.0216850057e-5,3.2103554918e-7,-2.949353726e-5,4.0779086499e-6,1.1097664921409,-4.078169543e-6,-1.109511170258
130.0000000000000,1.1703606993e-4,0.0128314934714,-1.203404924e-4,-0.012183307320,6.5823934082e-7,-1.481865896e-5,-3.526605795e-7,1.0629653459e-5,-1.203404924e-4,-0.012183307320,1.1869297161e-4,0.0128377055604,-6.358251148e-7,-2.476245094e-5,3.4929041707e-7,-3.067528142e-5,6.5823934082e-7,-1.481865896e-5,-6.358251148e-7,-2.476245094e-5,-4.139149803e-6,-1.066689922524,4.1413075151e-6,1.0670328018876,-3.526605795e-7,1.0629653459e-5,3.4929041707e-7,-3.067528142e-5,4.1413075151e-6,1.0670328018876,-4.141546201e-6,-1.066767265973
135.0000000000000,1.2421759580e-4,0.0133613598206,-1.275489709e-4,-0.012688353950,6.9839536829e-7,-1.538816034e-5,-3.715818615e-7,1.1063117043e-5,-1.275489709e-4,-0.012688353950,1.2589503354e-4,0.0133679269088,-6.772399984e-7,-2.571870466e-5,3.6882971499e-7,-3.187992939e-5,6.9839536829e-7,-1.538816034e-5,-6.772399984e-7,-2.571870466e-5,-4.083200462e-6,-1.027113911770,4.0854538795e-6,1.0274699811018,-3.715818615e-7,1.1063117043e-5,3.6882971499e-7,-3.187992939e-5,4.0854538795e-6,1.0274699811018,-4.085658196e-6,-1.027194230951
