 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: waffle_inductor
 Data is De-embedded 
 Data File Written: 04/02/2019 17:21:36
< -> ,Created by dxfgeo, Sonnet Software Inc.
Project Date: 04/02/2019 17:20:05
R 50.00000
Frequency (MHz),RE[Z11],IM[Z11]
550.0000000000000,-2.105737380e-5,32.087435108397
560.0000000000000,-2.096357190e-5,32.695675696426
570.0000000000000,-2.076078168e-5,33.305325075301
580.0000000000000,-2.044920665e-5,33.916412589237
590.0000000000000,-2.002935822e-5,34.528967826067
600.0000000000000,-1.950204196e-5,35.143020623036
610.0000000000000,-1.886834430e-5,35.758601072685
620.0000000000000,-1.812962045e-5,36.375739528835
630.0000000000000,-1.728748115e-5,36.994466612661
640.0000000000000,-1.634378147e-5,37.614813218875
650.0000000000000,-1.530060783e-5,38.236810522002
660.0000000000000,-1.416026747e-5,38.860489982771
670.0000000000000,-1.292527634e-5,39.485883354606
680.0000000000000,-1.159834870e-5,40.113022690238
690.0000000000000,-1.018238585e-5,40.741940348424
700.0000000000000,-8.680465911e-6,41.372669000788
710.0000000000000,-7.095833634e-6,42.005241638781
720.0000000000000,-5.431890095e-6,42.639691580766
730.0000000000000,-3.692183363e-6,43.276052479232
740.0000000000000,-1.880398841e-6,43.914358328138
750.0000000000000,-7.42517159e-13,44.554643470960
760.0000000000000,1.9440308030e-6,45.196942605471
770.0000000000000,3.9487002752e-6,45.841290797175
780.0000000000000,6.0095137968e-6,46.487723481539
790.0000000000000,8.1222329662e-6,47.136276474887
800.0000000000000,1.0282534074e-5,47.786985982046
810.0000000000000,1.2486015471e-5,48.439888604706
820.0000000000000,1.4728205684e-5,49.095021349963
830.0000000000000,1.7004570655e-5,49.752421639010
840.0000000000000,1.9310520905e-5,50.412127316009
850.0000000000000,2.1641418282e-5,51.074176657141
860.0000000000000,2.3992583191e-5,51.738608379832
870.0000000000000,2.6359300954e-5,52.405461652164
880.0000000000000,2.8736828185e-5,53.074776102489
890.0000000000000,3.1120398877e-5,53.746591829221
900.0000000000000,3.3505230487e-5,54.420949410849
910.0000000000000,3.5886529993e-5,55.097889916140
920.0000000000000,3.8259499028e-5,55.777454914571
930.0000000000000,4.0619339433e-5,56.459686486967
940.0000000000000,4.2961258902e-5,57.144627236372
950.0000000000000,4.5280475568e-5,57.832320299148
960.0000000000000,4.7572223171e-5,58.522809356313
970.0000000000000,4.9831755597e-5,59.216138645121
980.0000000000000,5.2054351695e-5,59.912352970898
990.0000000000000,5.4235319386e-5,60.611497719128
1000.000000000000,5.6370000024e-5,61.313618867814
1010.000000000000,5.8453772464e-5,62.018763000106
1020.000000000000,6.0482057041e-5,62.726977317206
1030.000000000000,6.2450319056e-5,63.438309651571
1040.000000000000,6.4354072812e-5,64.152808480403
1050.000000000000,6.6188884386e-5,64.870522939453
1060.000000000000,6.7950375698e-5,65.591502837126
1070.000000000000,6.9634227287e-5,66.315798668922
1080.000000000000,7.1236181263e-5,67.043461632201
1090.000000000000,7.2752044360e-5,67.774543641290
1100.000000000000,7.4177690401e-5,68.509097342940
1110.000000000000,7.5509063400e-5,69.247176132149
1120.000000000000,7.6742179751e-5,69.988834168352
1130.000000000000,7.7873130110e-5,70.734126391994
1140.000000000000,7.8898082577e-5,71.483108541497
1150.000000000000,7.9813283961e-5,72.235837170633
1160.000000000000,8.0615062380e-5,72.992369666312
1170.000000000000,8.1299828594e-5,73.752764266799
1180.000000000000,8.1864077870e-5,74.517080080377
1190.000000000000,8.2304392123e-5,75.285377104458
1200.000000000000,8.2617440739e-5,76.057716245165
1210.000000000000,8.2799982202e-5,76.834159337403
1220.000000000000,8.2848865425e-5,77.614769165412
1230.000000000000,8.2761031493e-5,78.399609483850
1240.000000000000,8.2533513478e-5,79.188745039385
1250.000000000000,8.2163438876e-5,79.982241592844
1260.000000000000,8.1648029266e-5,80.780165941915
1270.000000000000,8.0984602313e-5,81.582585944427
1280.000000000000,8.0170571181e-5,82.389570542222
1290.000000000000,7.9203446369e-5,83.201189785644
1300.000000000000,7.8080835429e-5,84.017514858657
1310.000000000000,7.6800443708e-5,84.838618104614
1320.000000000000,7.5360074746e-5,85.664573052698
1330.000000000000,7.3757630872e-5,86.495454445052
1340.000000000000,7.1991112641e-5,87.331338264630
1350.000000000000,7.0058619315e-5,88.172301763778
1360.000000000000,6.7958349540e-5,89.018423493577
1370.000000000000,6.5688600600e-5,89.869783333970
1380.000000000000,6.3247768594e-5,90.726462524701
1390.000000000000,6.0634348159e-5,91.588543697080
1400.000000000000,5.7846932691e-5,92.456110906621
1410.000000000000,5.4884213448e-5,93.329249666562
1420.000000000000,5.1744980290e-5,94.208046982304
1430.000000000000,4.8428119719e-5,95.092591386804
1440.000000000000,4.4932616021e-5,95.982972976937
1450.000000000000,4.1257549817e-5,96.879283450885
1460.000000000000,3.7402098137e-5,97.781616146554
1470.000000000000,3.3365533234e-5,98.690066081081
1480.000000000000,2.9147222847e-5,99.604729991458
1490.000000000000,2.4746628405e-5,100.52570637630
1500.000000000000,2.0163305479e-5,101.45309553883
1510.000000000000,1.5396902427e-5,102.38699963103
1520.000000000000,1.0447159369e-5,103.32752269917
1530.000000000000,5.3139085736e-6,104.27477073057
1540.000000000000,5.186961971e-13,105.22885170266
1550.000000000000,-5.503337071e-6,106.18987562798
1560.000000000000,-1.118721866e-5,107.15795461437
1570.000000000000,-1.705438321e-5,108.13320290828
1580.000000000000,-2.310455454e-5,109.11573695354
1590.000000000000,-2.933737015e-5,110.10567544606
1600.000000000000,-3.575238216e-5,111.10313939127
1610.000000000000,-4.234905852e-5,112.10825216321
1620.000000000000,-4.912678348e-5,113.12113956547
1630.000000000000,-5.608485897e-5,114.14192989391
1640.000000000000,-6.322250506e-5,115.17075400142
1650.000000000000,-7.053886159e-5,116.20774536456
1660.000000000000,-7.803298850e-5,117.25304015237
1670.000000000000,-8.570386630e-5,118.30677729721
1680.000000000000,-9.355039863e-5,119.36909856799
1690.000000000000,-1.015714112e-4,120.44014864551
1700.000000000000,-1.097656541e-4,121.52007520032
1710.000000000000,-1.181318021e-4,122.60902897307
1720.000000000000,-1.266684553e-4,123.70716385733
1730.000000000000,-1.353741399e-4,124.81463698515
1740.000000000000,-1.442473096e-4,125.93160881544
1750.000000000000,-1.532863461e-4,127.05824322509
1760.000000000000,-1.624895589e-4,128.19470760322
1770.000000000000,-1.718551875e-4,129.34117294845
1780.000000000000,-1.813814008e-4,130.49781396941
1790.000000000000,-1.910662977e-4,131.66480918861
1800.000000000000,-2.009079090e-4,132.84234104980
1810.000000000000,-2.109041962e-4,134.03059602890
1820.000000000000,-2.210530523e-4,135.22976474877
1830.000000000000,-2.313523030e-4,136.44004209781
1840.000000000000,-2.417997061e-4,137.66162735266
1850.000000000000,-2.523929520e-4,138.89472430517
1860.000000000000,-2.631296641e-4,140.13954139371
1870.000000000000,-2.740073981e-4,141.39629183910
1880.000000000000,-2.850236430e-4,142.66519378531
1890.000000000000,-2.961758199e-4,143.94647044511
1900.000000000000,-3.074612828e-4,145.24035025093
1910.000000000000,-3.188773175e-4,146.54706701104
1920.000000000000,-3.304211419e-4,147.86686007145
1930.000000000000,-3.420899045e-4,149.19997448359
1940.000000000000,-3.538806854e-4,150.54666117808
1950.000000000000,-3.657904934e-4,151.90717714493
1960.000000000000,-3.778162673e-4,153.28178562035
1970.000000000000,-3.899548732e-4,154.67075628045
1980.000000000000,-4.022031045e-4,156.07436544223
1990.000000000000,-4.145576801e-4,157.49289627208
2000.000000000000,-4.270152431e-4,158.92663900211
2010.000000000000,-4.395723595e-4,160.37589115486
2020.000000000000,-4.522255160e-4,161.84095777638
2030.000000000000,-4.649711182e-4,163.32215167853
2040.000000000000,-4.778054896e-4,164.81979369048
2050.000000000000,-4.907248673e-4,166.33421292011
2060.000000000000,-5.037254012e-4,167.86574702570
2070.000000000000,-5.168031513e-4,169.41474249829
2080.000000000000,-5.299540841e-4,170.98155495532
2090.000000000000,-5.431740699e-4,172.56654944605
2100.000000000000,-5.564588801e-4,174.17010076922
2110.000000000000,-5.698041824e-4,175.79259380376
2120.000000000000,-5.832055383e-4,177.43442385285
2130.000000000000,-5.966583983e-4,179.09599700225
2140.000000000000,-6.101580979e-4,180.77773049346
2150.000000000000,-6.236998541e-4,182.48005311247
2160.000000000000,-6.372787580e-4,184.20340559481
2170.000000000000,-6.508897723e-4,185.94824104779
2180.000000000000,-6.645277239e-4,187.71502539075
2190.000000000000,-6.781872996e-4,189.50423781414
2200.000000000000,-6.918630390e-4,191.31637125857
2210.000000000000,-7.055493282e-4,193.15193291463
2220.000000000000,-7.192403932e-4,195.01144474472
2230.000000000000,-7.329302919e-4,196.89544402789
2240.000000000000,-7.466129074e-4,198.80448392900
2250.000000000000,-7.602819388e-4,200.73913409338
2260.000000000000,-7.739308934e-4,202.69998126839
2270.000000000000,-7.875530769e-4,204.68762995333
2280.000000000000,-8.011415850e-4,206.70270307911
2290.000000000000,-8.146892910e-4,208.74584271944
2300.000000000000,-8.281888382e-4,210.81771083513
2310.000000000000,-8.416326255e-4,212.91899005336
2320.000000000000,-8.550127975e-4,215.05038448390
2330.000000000000,-8.683212314e-4,217.21262057422
2340.000000000000,-8.815495236e-4,219.40644800582
2350.000000000000,-8.946889764e-4,221.63264063396
2360.000000000000,-9.077305815e-4,223.89199747346
2370.000000000000,-9.206650063e-4,226.18534373295
2380.000000000000,-9.334825770e-4,228.51353190068
2390.000000000000,-9.461732606e-4,230.87744288468
2400.000000000000,-9.587266483e-4,233.27798721058
2410.000000000000,-9.711319341e-4,235.71610628052
2420.000000000000,-9.833778952e-4,238.19277369672
2430.000000000000,-9.954528728e-4,240.70899665381
2440.000000000000,-1.007344746e-3,243.26581740390
2450.000000000000,-1.019040909e-3,245.86431479900
2460.000000000000,-1.030528249e-3,248.50560591564
2470.000000000000,-1.041793115e-3,251.19084776662
2480.000000000000,-1.052821291e-3,253.92123910573
2490.000000000000,-1.063597968e-3,256.69802233105
2500.000000000000,-1.074107711e-3,259.52248549339
2510.000000000000,-1.084334427e-3,262.39596441663
2520.000000000000,-1.094261328e-3,265.31984493732
2530.000000000000,-1.103870893e-3,268.29556527142
2540.000000000000,-1.113144833e-3,271.32461851667
2550.000000000000,-1.122064043e-3,274.40855529985
2560.000000000000,-1.130608563e-3,277.54898657863
2570.000000000000,-1.138757529e-3,280.74758660882
2580.000000000000,-1.146489120e-3,284.00609608846
2590.000000000000,-1.153780510e-3,287.32632549107
2600.000000000000,-1.160607808e-3,290.71015860172
2610.000000000000,-1.166945998e-3,294.15955627014
2620.000000000000,-1.172768881e-3,297.67656039691
2630.000000000000,-1.178048998e-3,301.26329816949
2640.000000000000,-1.182757565e-3,304.92198656675
2650.000000000000,-1.186864392e-3,308.65493715209
2660.000000000000,-1.190337803e-3,312.46456117668
2670.000000000000,-1.193144547e-3,316.35337501688
2680.000000000000,-1.195249706e-3,320.32400597133
2690.000000000000,-1.196616592e-3,324.37919844593
2700.000000000000,-1.197206645e-3,328.52182055730
2710.000000000000,-1.196979313e-3,332.75487118814
2720.000000000000,-1.195891932e-3,337.08148753095
2730.000000000000,-1.193899595e-3,341.50495316007
2740.000000000000,-1.190955008e-3,346.02870667566
2750.000000000000,-1.187008343e-3,350.65635096747
2760.000000000000,-1.182007068e-3,355.39166315095
2770.000000000000,-1.175895781e-3,360.23860523317
2780.000000000000,-1.168616014e-3,365.20133557209
2790.000000000000,-1.160106030e-3,370.28422119864
2800.000000000000,-1.150300604e-3,375.49185107856
2810.000000000000,-1.139130792e-3,380.82905039862
2820.000000000000,-1.126523663e-3,386.30089597072
2830.000000000000,-1.112402030e-3,391.91273285727
2840.000000000000,-1.096684145e-3,397.67019233242
2850.000000000000,-1.079283374e-3,403.57921130594
2860.000000000000,-1.060107844e-3,409.64605335066
2870.000000000000,-1.039060054e-3,415.87733149016
2880.000000000000,-1.016036459e-3,422.28003292090
2890.000000000000,-9.909270093e-4,428.86154586332
2900.000000000000,-9.636146529e-4,435.62968875871
2910.000000000000,-9.339747930e-4,442.59274205457
2920.000000000000,-9.018746835e-4,449.75948285035
2930.000000000000,-8.671727838e-4,457.13922270809
2940.000000000000,-8.297180361e-4,464.74184897091
2950.000000000000,-7.893490752e-4,472.57786997464
2960.000000000000,-7.458933667e-4,480.65846458757
2970.000000000000,-6.991662413e-4,488.99553656950
2980.000000000000,-6.489698468e-4,497.60177430604
2990.000000000000,-5.950919710e-4,506.49071654871
3000.000000000000,-5.373047566e-4,515.67682487727
3010.000000000000,-4.753632554e-4,525.17556370021
3020.000000000000,-4.090038346e-4,535.00348872436
3030.000000000000,-3.379424020e-4,545.17834495835
3040.000000000000,-2.618724027e-4,555.71917547069
3050.000000000000,-1.804626215e-4,566.64644230473
3060.000000000000,-9.335467158e-5,577.98216116618
3070.000000000000,-9.94759830e-13,589.75005174833
3080.000000000000,9.9542211153e-5,601.97570585766
3090.000000000000,2.0621071068e-4,614.68677584002
3100.000000000000,3.2034407914e-4,627.91318624052
3110.000000000000,4.4248635034e-4,641.68737209424
3120.000000000000,5.7323197908e-4,656.04454785027
3130.000000000000,7.1323174705e-4,671.02301162049
3140.000000000000,8.6319952554e-4,686.66449028849
3150.000000000000,0.0010239200200,703.01453202711
3160.000000000000,0.0011962576882,720.12295400070
3170.000000000000,0.0013811670315,738.04435452102
3180.000000000000,0.0015797045060,756.83870074839
3190.000000000000,0.0017930423891,776.57200526630
3200.000000000000,0.0020224849297,797.31710761452
3210.000000000000,0.0022694873047,819.15458028085
3220.000000000000,0.0025356778721,842.17378290558
3230.000000000000,0.0028228844774,866.47409377873
3240.000000000000,0.0031331657390,892.16635441923
3250.000000000000,0.0034688482288,919.37457152708
3260.000000000000,0.0038325711834,948.23793144281
3270.000000000000,0.0042273403271,978.91319617285
3280.000000000000,0.0046565931625,1011.5775680489
3290.000000000000,0.0051242785795,1046.4321335606
3300.000000000000,0.0056349546760,1083.7060277373
3310.000000000000,0.0061939096851,1123.6615013215
3320.000000000000,0.0068073126677,1166.6001276260
3330.000000000000,0.0074824027525,1212.8704597778
3340.000000000000,0.0082277288959,1262.8775497752
3350.000000000000,0.0090534565096,1317.0948798036
3360.000000000000,0.0099717633853,1376.0794504405
3370.000000000000,0.0109973568379,1440.4910451960
3380.000000000000,0.0121481568682,1511.1170852655
3390.000000000000,0.0134462106642,1588.9050632164
3400.000000000000,0.0149189340896,1675.0053961785
3410.000000000000,0.0166008234567,1770.8288246733
3420.000000000000,0.0185358570714,1878.1244625714
3430.000000000000,0.0207809292371,1999.0877193598
3440.000000000000,0.0234108670581,2136.5123421985
3450.000000000000,0.0265259386119,2294.0091591000
3460.000000000000,0.0302634007017,2476.3283551598
3470.000000000000,0.0348158253083,2689.8473482036
3480.000000000000,0.0404612528122,2943.3328361792
3490.000000000000,0.0476149491328,3249.1753482695
3500.000000000000,0.0569228104251,3625.4774953297
3510.000000000000,0.0694404290748,4099.7743638705
3520.000000000000,0.0870028856089,4716.0972248661
3530.000000000000,0.1130636912302,5549.5032232678
3540.000000000000,0.1548473405821,6739.2459546933
3550.000000000000,0.2298910743594,8576.0768085125
3560.000000000000,0.3916026815226,11785.236865879
3570.000000000000,0.8822301181998,18822.113606736
3580.000000000000,4.6527224380832,46655.639962209
3590.000000000000,16.805395756753,-97702.28835542
3600.000000000000,0.7747893652956,-23878.63161275
3610.000000000000,0.1725012327844,-13605.96252476
3620.000000000000,0.0433613645918,-9515.435319003
3630.000000000000,-6.19351681e-10,-7317.156956249
3640.000000000000,-4.134552755e-3,-5944.708329262
3650.000000000000,-5.818245287e-3,-5006.306578352
3660.000000000000,-6.462216495e-3,-4324.141754365
3670.000000000000,-6.619327127e-3,-3805.856435227
3680.000000000000,-6.536929979e-3,-3398.717905727
3690.000000000000,-6.334723050e-3,-3070.426120540
3700.000000000000,-6.073924908e-3,-2800.091236266
3710.000000000000,-5.787040378e-3,-2573.604055981
3720.000000000000,-5.491706287e-3,-2381.091355820
3730.000000000000,-5.197541014e-3,-2215.437176150
3740.000000000000,-4.909704782e-3,-2071.383119993
3750.000000000000,-4.630825466e-3,-1944.959358930
3760.000000000000,-4.362074756e-3,-1833.112713534
3770.000000000000,-4.103784917e-3,-1733.456520149
3780.000000000000,-3.855809593e-3,-1644.098165863
3790.000000000000,-3.617737710e-3,-1563.517540141
3800.000000000000,-3.389021412e-3,-1490.479688149
3810.000000000000,-3.169052875e-3,-1423.970940996
3820.000000000000,-2.957209786e-3,-1363.151476742
3830.000000000000,-2.752882082e-3,-1307.319583565
3840.000000000000,-2.555486907e-3,-1255.884390294
3850.000000000000,-2.364476316e-3,-1208.344812625
3860.000000000000,-2.179340677e-3,-1164.273122615
3870.000000000000,-1.999609298e-3,-1123.301998811
3880.000000000000,-1.824849487e-3,-1085.114226144
3890.000000000000,-1.654664763e-3,-1049.434433874
3900.000000000000,-1.488692551e-3,-1016.022416148
3910.000000000000,-1.326601728e-3,-984.6676924270
3920.000000000000,-1.168090114e-3,-955.1850473386
3930.000000000000,-1.012882058e-3,-927.4108501952
3940.000000000000,-8.607261301e-4,-901.1999996845
3950.000000000000,-7.113929954e-4,-876.4233732441
3960.000000000000,-5.646734617e-4,-852.9656864707
3970.000000000000,-4.203766623e-4,-830.7236876656
3980.000000000000,-2.783284256e-4,-809.6046278603
3990.000000000000,-1.383698157e-4,-789.5249584976
4000.000000000000,8.526512829e-13,-770.4092182520
