 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: Cap_300MHz_coupled
 Data is De-embedded 
 Data File Written: 06/10/2019 18:43:53
Project Date: 06/07/2019 21:54:04
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
300.0000000000000,1.9291437187e-4,0.0752618819780,-2.043395621e-4,-0.074774666827,1.8580713685e-6,1.4937954317e-4,-2.043395621e-4,-0.074774666827,2.1051020100e-4,0.0761719752878,-2.219793274e-6,-9.053428358e-4,1.8580713685e-6,1.4937954317e-4,-2.219793274e-6,-9.053428358e-4,-5.897561608e-9,7.9293001263e-4
310.0000000000000,2.3395551266e-4,0.0804899905587,-2.479642394e-4,-0.080004198928,2.2834754021e-6,1.7411151299e-4,-2.479642394e-4,-0.080004198928,2.5649568721e-4,0.0814663145693,-2.683524724e-6,-9.556619931e-4,2.2834754021e-6,1.7411151299e-4,-2.683524724e-6,-9.556619931e-4,-4.646907988e-9,8.1965075503e-4
320.0000000000000,2.7889334817e-4,0.0862101323238,-2.956381387e-4,-0.085728373324,2.7613440247e-6,2.0242526900e-4,-2.956381387e-4,-0.085728373324,3.0676613139e-4,0.0872581766860,-3.196348752e-6,-1.009612195e-3,2.7613440247e-6,2.0242526900e-4,-3.196348752e-6,-1.009612195e-3,-2.614441685e-9,8.4641191947e-4
330.0000000000000,3.2828885609e-4,0.0925069862130,-3.478998652e-4,-0.092032399985,3.2984418743e-6,2.3493329860e-4,-3.478998652e-4,-0.092032399985,3.6182655003e-4,0.0936332815791,-3.765223153e-6,-1.067810543e-3,3.2984418743e-6,2.3493329860e-4,-3.765223153e-6,-1.067810543e-3,2.872746203e-10,8.7321839287e-4
340.0000000000000,3.8295081413e-4,0.0994852468491,-4.055426986e-4,-0.099021632767,3.9034084139e-6,2.7239346959e-4,-4.055426986e-4,-0.099021632767,4.2244499887e-4,0.1006976240822,-4.399049906e-6,-1.131020430e-3,3.9034084139e-6,2.7239346959e-4,-4.399049906e-6,-1.131020430e-3,4.1544907622e-9,9.0007612202e-4
350.0000000000000,4.4401387452e-4,0.1072759367567,-4.696944778e-4,-0.106827918998,4.5874840162e-6,3.1575498901e-4,-4.696944778e-4,-0.106827918998,4.8973407294e-4,0.1085838611664,-5.109404086e-6,-1.200197783e-3,4.5874840162e-6,3.1575498901e-4,-5.109404086e-6,-1.200197783e-3,9.0992865546e-9,9.2699244842e-4
360.0000000000000,5.1305413152e-4,0.1160452760171,-5.419352640e-4,-0.115618522360,5.3655727954e-6,3.6622293702e-4,-5.419352640e-4,-0.115618522360,5.6527050357e-4,0.1174602883494,-5.911604948e-6,-1.276555983e-3,5.3655727954e-6,3.6622293702e-4,-5.911604948e-6,-1.276555983e-3,1.5259493900e-8,9.5397657798e-4
370.0000000000000,5.9226441219e-4,0.1260074022427,-6.244753629e-4,-0.125608919864,6.2578294498e-6,4.2535077371e-4,-6.244753629e-4,-0.125608919864,6.5127578535e-4,0.1275437140845,-6.826318482e-6,-1.361658942e-3,6.2578294498e-6,4.2535077371e-4,-6.826318482e-6,-1.361658942e-3,2.2813058999e-8,9.8104025381e-4
380.0000000000000,6.8472709377e-4,0.1374430398573,-7.204320467e-4,-0.137081584790,7.2920887853e-6,4.9517607582e-4,-7.204320467e-4,-0.137081584790,7.5089670931e-4,0.1391183569381,-7.882013701e-6,-1.457557667e-3,7.2920887853e-6,4.9517607582e-4,-7.882013701e-6,-1.457557667e-3,3.1999470676e-8,0.0010081987431
390.0000000000000,7.9485131810e-4,0.1507276367657,-8.342727213e-4,-0.150414295205,8.5076995026e-6,5.7842507497e-4,-8.342727213e-4,-0.150414295205,8.6865443419e-4,0.1525643269203,-9.118840661e-6,-1.566996047e-3,8.5076995026e-6,5.7842507497e-4,-9.118840661e-6,-1.566996047e-3,4.3152879673e-8,0.0010354723241
400.0000000000000,9.2909807331e-4,0.1663750843678,-9.725495461e-4,-0.166124121556,9.9617927023e-6,6.7883045078e-4,-9.725495461e-4,-0.166124121556,0.0010111886442,0.1684018821484,-1.059497232e-5,-1.693730598e-3,9.9617927023e-6,6.7883045078e-4,-1.059497232e-5,-1.693730598e-3,5.6755361609e-8,0.0010628885957
410.0000000000000,0.0010972324547,0.1851081120948,-1.145167659e-3,-0.184938252476,1.1739967228e-5,8.0164299275e-4,-1.145167659e-3,-0.184938252476,0.0011885418142,0.1873626884600,-1.239741424e-5,-1.843045257e-3,1.1739967228e-5,8.0164299275e-4,-1.239741424e-5,-1.843045257e-3,7.3526492540e-8,0.0010904861966
420.0000000000000,0.0013145938675,0.2079764911313,-1.367683369e-3,-0.207912923099,1.3975422626e-5,9.5449074216e-4,-1.367683369e-3,-0.207912923099,0.0014164855936,0.2105094766277,-1.466135624e-5,-2.022615792e-3,1.3975422626e-5,9.5449074216e-4,-1.466135624e-5,-2.022615792e-3,9.4581904339e-8,0.0011183210493
430.0000000000000,0.0016064603488,0.2365657626053,-1.665720314e-3,-0.236643423078,1.6885300056e-5,0.0011488960746,-1.665720314e-3,-0.236643423078,0.0017209892138,0.2394473379297,-1.760691796e-5,-2.244036187e-3,1.6885300056e-5,0.0011488960746,-1.760691796e-5,-2.244036187e-3,1.2173131393e-7,0.0011464773868
440.0000000000000,0.0020170668067,0.2733892029503,-2.084090353e-3,-0.273658465517,2.0844874142e-5,0.0014031245656,-2.084090353e-3,-0.273658465517,0.0021474439266,0.2767205112844,-2.161413966e-5,-2.525684977e-3,2.0844874142e-5,0.0014031245656,-2.161413966e-5,-2.525684977e-3,1.5808087718e-7,0.0011750884576
450.0000000000000,0.0026300137962,0.3226828536787,-2.707423902e-3,-0.323220091978,2.6553391644e-5,0.0017479633425,-2.707423902e-3,-0.323220091978,0.0027815168067,0.3266171932486,-2.739053860e-5,-2.898539032e-3,2.6553391644e-5,0.0017479633425,-2.739053860e-5,-2.898539032e-3,2.0936599637e-7,0.0012043785236
460.0000000000000,0.0036202543483,0.3921871664342,-3.712692020e-3,-0.393116242262,3.5451114484e-5,0.0022396701175,-3.712692020e-3,-0.393116242262,0.0038022126840,0.3969730994075,-3.639228312e-5,-3.419201986e-3,3.5451114484e-5,0.0022396701175,-3.639228312e-5,-3.419201986e-3,2.8726753739e-7,0.0012347569720
470.0000000000000,0.0054096836267,0.4977160630645,-5.526305873e-3,-0.499257828633,5.0950656813e-5,0.0029931807306,-5.526305873e-3,-0.499257828633,0.0056404960525,0.5037967243334,-5.206711986e-5,-4.203315372e-3,5.0950656813e-5,0.0029931807306,-5.206711986e-5,-4.203315372e-3,4.1909192567e-7,0.0012670596635
