 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: inductor_with_GPboundary_variableILDthickness
 Data is De-embedded 
 Data File Written: 03/19/2020 10:48:02
Project Date: 03/15/2020 18:26:43
R 50.00000
Frequency (MHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
ILD_thickness = 0.1
ILD_dielectric_constant = 3.5
100.0000000000000,0.0038234941190,0.0594404238041,0.9961658060105,-0.064077327148,0.9961658060022,-0.064077327148,0.0038233929103,0.0594404303135
105.0000000000000,0.0042176135611,0.0623730885678,0.9957707567912,-0.067241319875,0.9957707567912,-0.067241319875,0.0042174912363,0.0623731126647
110.0000000000000,0.0046301019491,0.0653021809491,0.9953572797573,-0.070401759043,0.9953572797573,-0.070401759043,0.0046299577763,0.0653022221306
115.0000000000000,0.0050609169068,0.0682275419827,0.9949254172944,-0.073558485628,0.9949254172944,-0.073558485628,0.0050607501540,0.0682275998445
120.0000000000000,0.0055100142402,0.0711490133723,0.9944752136141,-0.076711341189,0.9944752136141,-0.076711341189,0.0055098241679,0.0711490875230
125.0000000000000,0.0059773479493,0.0740664374768,0.9940067147342,-0.079860167942,0.9940067147342,-0.079860167942,0.0059771338102,0.0740665275377
130.0000000000000,0.0064628702393,0.0769796573360,0.9935199684676,-0.083004808781,0.9935199684676,-0.083004808781,0.0064626312787,0.0769797629415
135.0000000000000,0.0069665315326,0.0798885166961,0.9930150244100,-0.086145107308,0.9930150244100,-0.086145107308,0.0069662669888,0.0798886374934
140.0000000000000,0.0074882804817,0.0827928600342,0.9924919339272,-0.089280907857,0.9924919339272,-0.089280907857,0.0074879895857,0.0827929956837
145.0000000000000,0.0080280639814,0.0856925325836,0.9919507501428,-0.092412055516,0.9919507501428,-0.092412055516,0.0080277459577,0.0856926827587
150.0000000000000,0.0085858271829,0.0885873803581,0.9913915279244,-0.095538396154,0.9913915279244,-0.095538396154,0.0085854812492,0.0885875447454
155.0000000000000,0.0091615135067,0.0914772501764,0.9908143238701,-0.098659776447,0.9908143238701,-0.098659776447,0.0091611388744,0.0914774284757
160.0000000000000,0.0097550646574,0.0943619896857,0.9902191962943,-0.101776043897,0.9902191962943,-0.101776043897,0.0097546605318,0.0943621816103
165.0000000000000,0.0103664206377,0.0972414473861,0.9896062052135,-0.104887046860,0.9896062052135,-0.104887046860,0.0103659862180,0.0972416526625
170.0000000000000,0.0109955197635,0.1001154726531,0.9889754123310,-0.107992634567,0.9889754123310,-0.107992634567,0.0109950542432,0.1001156910213
175.0000000000000,0.0116422986792,0.1029839157617,0.9883268810219,-0.111092657150,0.9883268810219,-0.111092657150,0.0116418012463,0.1029841469750
180.0000000000000,0.0123066923731,0.1058466279083,0.9876606763173,-0.114186965661,0.9876606763173,-0.114186965661,0.0123061622102,0.1058468717336
185.0000000000000,0.0129886341937,0.1087034612335,0.9869768648885,-0.117275412096,0.9869768648885,-0.117275412096,0.0129880704782,0.1087037174513
190.0000000000000,0.0136880558658,0.1115542688446,0.9862755150306,-0.120357849418,0.9862755150306,-0.120357849418,0.0136874577704,0.1115545372490
195.0000000000000,0.0144048875074,0.1143989048369,0.9855566966457,-0.123434131579,0.9855566966457,-0.123434131579,0.0144042541999,0.1143991852354
200.0000000000000,0.0151390576467,0.1172372243154,0.9848204812259,-0.126504113540,0.9848204812259,-0.126504113540,0.0151383882903,0.1172375165294
205.0000000000000,0.0158904932392,0.1200690834160,0.9840669418358,-0.129567651292,0.9840669418358,-0.129567651292,0.0158897869932,0.1200693872806
210.0000000000000,0.0166591196860,0.1228943393263,0.9832961530950,-0.132624601880,0.9832961530950,-0.132624601880,0.0166583757052,0.1228946546901
215.0000000000000,0.0174448608513,0.1257128503060,0.9825081911600,-0.135674823418,0.9825081911600,-0.135674823418,0.0174440782868,0.1257131770313
220.0000000000000,0.0182476390810,0.1285244757068,0.9817031337057,-0.138718175116,0.9817031337057,-0.138718175116,0.0182468170801,0.1285248136699
