 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_Capacitor_with_feedline_8outof16
 Data is De-embedded 
 Data File Written: 04/14/2020 14:16:53
Project Date: 04/13/2020 11:38:27
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y14],IM[Y14],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y24],IM[Y24],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33],RE[Y34],IM[Y34],RE[Y41],IM[Y41],RE[Y42],IM[Y42],RE[Y43],IM[Y43],RE[Y44],IM[Y44]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,2.4127642338e-9,0.0053584309735,-2.090933308e-9,-4.758069879e-3,-3.65238295e-12,-6.001904290e-6,9.253891670e-13,2.8563857008e-6,-2.090933016e-9,-4.758069879e-3,2.2319446610e-9,0.0051562291961,-1.13337720e-11,-2.451714590e-5,-8.30775950e-12,-1.821457430e-5,-3.69652442e-12,-6.001904281e-6,-1.12820307e-11,-2.451714588e-5,-3.54372951e-10,-1.387417286586,4.542436748e-10,1.3876810296915,9.245079903e-13,2.8563857445e-6,-8.29820690e-12,-1.821457429e-5,4.549645309e-10,1.3876810296921,-3.65544202e-10,-1.387476774939
105.0000000000000,-9.302189965e-8,0.0056309511273,1.3798847169e-7,-5.000440153e-3,-3.290247949e-8,-6.312788816e-6,2.0963692874e-8,3.0200940769e-6,1.3798847169e-7,-5.000440153e-3,-2.284609499e-7,0.0054184598566,-2.336388831e-8,-2.574937191e-5,3.1760337235e-8,-1.913650539e-5,-3.290247949e-8,-6.312788816e-6,-2.336388832e-8,-2.574937191e-5,-8.712069844e-7,-1.321206137506,8.7158507829e-7,1.3214830697647,2.0963692874e-8,3.0200940769e-6,3.1760337235e-8,-1.913650539e-5,8.7158507829e-7,1.3214830697647,-8.720192046e-7,-1.321268602118
110.0000000000000,-1.579268283e-7,0.0059041272610,2.3622264414e-7,-5.243447796e-3,-5.494673036e-8,-6.608825473e-6,3.4935367793e-8,3.1702300172e-6,2.3622264414e-7,-5.243447796e-3,-3.855340077e-7,0.0056812964688,-3.436371543e-8,-2.698924447e-5,4.7773695731e-8,-2.004949843e-5,-5.494673036e-8,-6.608825473e-6,-3.436371543e-8,-2.698924447e-5,-1.387772806e-6,-1.261026205861,1.3883436740e-6,1.2613163272800,3.4935367793e-8,3.1702300172e-6,4.7773695731e-8,-2.004949843e-5,1.3883436740e-6,1.2613163272800,-1.389136623e-6,-1.261091646405
115.0000000000000,-1.983811804e-7,0.0061779978197,2.9940717316e-7,-5.487128928e-3,-6.757130709e-8,-6.895731502e-6,4.2672936555e-8,3.3123374329e-6,2.9940717316e-7,-5.487128928e-3,-4.826499974e-7,0.0059447758483,-3.832566647e-8,-2.823369398e-5,5.4316921260e-8,-2.095714962e-5,-6.757130709e-8,-6.895731502e-6,-3.832566647e-8,-2.823369398e-5,-1.648245164e-6,-1.206089166070,1.6489382682e-6,1.2063924767200,4.2672936555e-8,3.3123374329e-6,5.4316921260e-8,-2.095714962e-5,1.6489382682e-6,1.2063924767200,-1.649952128e-6,-1.206157582341
120.0000000000000,-2.191340281e-7,0.0064526011419,3.3324052837e-7,-5.731519794e-3,-7.247472636e-8,-7.177500427e-6,4.5273070420e-8,3.4503513008e-6,3.3324052837e-7,-5.731519794e-3,-5.310137259e-7,0.0062089350566,-3.825962754e-8,-2.948052074e-5,5.5116551116e-8,-2.186220397e-5,-7.247472636e-8,-7.177500427e-6,-3.825962754e-8,-2.948052074e-5,-1.724504228e-6,-1.155738343144,1.7252619701e-6,1.1560548431293,4.5273070420e-8,3.4503513008e-6,5.5116551116e-8,-2.186220397e-5,1.7252619701e-6,1.1560548431293,-1.726383005e-6,-1.155809734998
125.0000000000000,-2.239041704e-7,0.0067279754270,3.4251867253e-7,-5.976656733e-3,-7.136628235e-8,-7.456826481e-6,4.3924863778e-8,3.5869904174e-6,3.4251867253e-7,-5.976656733e-3,-5.398368982e-7,0.0064738112411,-3.583550574e-8,-3.072832229e-5,5.2357250050e-8,-2.276658366e-5,-7.136628235e-8,-7.456826481e-6,-3.583550574e-8,-3.072832229e-5,-1.670135496e-6,-1.109422332617,1.6709110139e-6,1.1097520220722,4.3924863778e-8,3.5869904174e-6,5.2357250050e-8,-2.276658366e-5,1.6709110139e-6,1.1097520220722,-1.672046591e-6,-1.109496699960
130.0000000000000,-2.156200256e-7,0.0070041587498,3.3129755454e-7,-6.222576172e-3,-6.581995935e-8,-7.735444369e-6,3.9762311424e-8,3.7240707402e-6,3.3129755454e-7,-6.222576172e-3,-5.167193048e-7,0.0067394415568,-3.198424726e-8,-3.197631261e-5,4.7330431147e-8,-2.367154493e-5,-6.581995935e-8,-7.735444369e-6,-3.198424726e-8,-3.197631261e-5,-1.525222754e-6,-1.066674718710,1.5259779988e-6,1.0670175977959,3.9762311424e-8,3.7240707402e-6,4.7330431147e-8,-2.367154493e-5,1.5259779988e-6,1.0670175977959,-1.527053582e-6,-1.066752061489
135.0000000000000,-1.966088228e-7,0.0072811891016,3.0302729298e-7,-6.469314639e-3,-5.720105309e-8,-8.014396783e-6,3.3785100239e-8,3.8627519709e-6,3.0302729297e-7,-6.469314639e-3,-4.679581924e-7,0.0070058631407,-2.724967458e-8,-3.322413114e-5,4.0826464477e-8,-2.457785906e-5,-5.720105309e-8,-8.014396783e-6,-2.724967458e-8,-3.322413114e-5,-1.319802228e-6,-1.027098307598,1.3205064437e-6,1.0274543764979,3.3785100239e-8,3.8627519709e-6,4.0826464478e-8,-2.457785906e-5,1.3205064437e-6,1.0274543764979,-1.321462909e-6,-1.027178625790
