R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
100.0000000000000,4.3002020609e-9,4.3819871692e-7,1.2754744169e-9,1.3021186599e-7,1.2754744169e-9,1.3021186599e-7,4.3002027100e-9,4.3819877549e-7
105.0000000000000,4.3808837473e-9,4.6010666835e-7,1.2993340088e-9,1.3672048566e-7,1.2993340088e-9,1.3672048566e-7,4.3808852068e-9,4.6010672617e-7
110.0000000000000,4.4615664283e-9,4.8201466368e-7,1.3231945204e-9,1.4322914970e-7,1.3231945204e-9,1.4322914970e-7,4.4615686005e-9,4.8201472019e-7
115.0000000000000,4.5422499435e-9,5.0392270366e-7,1.3470557887e-9,1.4973785809e-7,1.3470557887e-9,1.4973785809e-7,4.5422527551e-9,5.0392275887e-7
120.0000000000000,4.6229341227e-9,5.2583078830e-7,1.3709176498e-9,1.5624661085e-7,1.3709176498e-9,1.5624661085e-7,4.6229375027e-9,5.2583084221e-7
125.0000000000000,4.7036188144e-9,5.4773891764e-7,1.3947799409e-9,1.6275540801e-7,1.3947799409e-9,1.6275540801e-7,4.7036226862e-9,5.4773897028e-7
130.0000000000000,4.7843038397e-9,5.6964709174e-7,1.4186425016e-9,1.6926424964e-7,1.4186425016e-9,1.6926424964e-7,4.7843081467e-9,5.6964714313e-7
135.0000000000000,4.8649890449e-9,5.9155531069e-7,1.4425051757e-9,1.7577313582e-7,1.4425051757e-9,1.7577313582e-7,4.8649937293e-9,5.9155536085e-7
140.0000000000000,4.9456742775e-9,6.1346357461e-7,1.4663678127e-9,1.8228206668e-7,1.4663678127e-9,1.8228206668e-7,4.9456792838e-9,6.1346362357e-7
145.0000000000000,5.0263593894e-9,6.3537188361e-7,1.4902302690e-9,1.8879104233e-7,1.4902302690e-9,1.8879104233e-7,5.0263646633e-9,6.3537193142e-7
150.0000000000000,5.1070442426e-9,6.5728023786e-7,1.5140924090e-9,1.9530006293e-7,1.5140924090e-9,1.9530006293e-7,5.1070497463e-9,6.5728028455e-7
155.0000000000000,5.1877287135e-9,6.7918863753e-7,1.5379541067e-9,2.0180912866e-7,1.5379541067e-9,2.0180912866e-7,5.1877343892e-9,6.7918868314e-7
160.0000000000000,5.2684126806e-9,7.0109708279e-7,1.5618152458e-9,2.0831823970e-7,1.5618152458e-9,2.0831823970e-7,5.2684184973e-9,7.0109712738e-7
165.0000000000000,5.3490960292e-9,7.2300557386e-7,1.5856757213e-9,2.1482739625e-7,1.5856757213e-9,2.1482739625e-7,5.3491019458e-9,7.2300561747e-7
170.0000000000000,5.4297786756e-9,7.4491411094e-7,1.6095354396e-9,2.2133659853e-7,1.6095354396e-9,2.2133659853e-7,5.4297846576e-9,7.4491415365e-7
175.0000000000000,5.5104605306e-9,7.6682269427e-7,1.6333943195e-9,2.2784584676e-7,1.6333943195e-9,2.2784584676e-7,5.5104665426e-9,7.6682273613e-7
180.0000000000000,5.5911415194e-9,7.8873132409e-7,1.6572522920e-9,2.3435514119e-7,1.6572522920e-9,2.3435514119e-7,5.5911475380e-9,7.8873136516e-7
185.0000000000000,5.6718215937e-9,8.1064000063e-7,1.6811093012e-9,2.4086448206e-7,1.6811093012e-9,2.4086448206e-7,5.6718275868e-9,8.1064004099e-7
