 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: ACTKID_Resonator_325MHz
 Data is NOT De-embedded 
 Data File Written: 04/23/2020 09:59:25
Project Date: 04/21/2020 14:20:31
R 50.00000
Frequency (MHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
352.6400000000000,0.0030796384499,0.0140596148422,0.9985857553226,-0.051000305235,0.9985857553226,-0.051000305235,-1.649503938e-3,0.0142997131851
352.6600000000000,0.0028749575882,0.0123063574337,0.9985187898001,-0.052765705833,0.9985187898001,-0.052765705833,-1.578204596e-3,0.0125404064285
352.6800000000000,0.0026875542776,0.0107466379559,0.9984538882617,-0.054337052140,0.9984538882617,-0.054337052140,-1.520029555e-3,0.0109744782658
352.7000000000000,0.0025155039729,0.0093500919797,0.9983915096451,-0.055744728121,0.9983915096451,-0.055744728121,-1.472145149e-3,0.0095717117258
352.7200000000000,0.0023571165180,0.0080923876643,0.9983318743818,-0.057013092844,0.9983318743818,-0.057013092844,-1.432426475e-3,0.0083078700809
352.7400000000000,0.0022109139944,0.0069537992823,0.9982750539238,-0.058161902535,0.9982750539238,-0.058161902535,-1.399257006e-3,0.0071632879330
352.7600000000000,0.0020756059702,0.0059181670442,0.9982210274651,-0.059207348202,0.9982210274651,-0.059207348202,-1.371390961e-3,0.0061218425028
352.7800000000000,0.0019500654236,0.0049721264956,0.9981697182463,-0.060162824797,0.9981697182463,-0.060162824797,-1.347856982e-3,0.0051701906280
352.8000000000000,0.0018333067368,0.0041045293909,0.9981210169446,-0.061039509563,0.9981210169446,-0.061039509563,-1.327889608e-3,0.0042971947380
352.8200000000000,0.0017244662311,0.0033060027609,0.9980747967844,-0.061846802589,0.9980747967844,-0.061846802589,-1.310879772e-3,0.0034934853849
352.8400000000000,0.0016227852594,0.0025686091891,0.9980309232755,-0.062592666387,0.9980309232755,-0.062592666387,-1.296338534e-3,0.0027511238898
352.8600000000000,0.0015275956702,0.0018855822005,0.9979892604393,-0.063283890504,0.9979892604393,-0.063283890504,-1.283870194e-3,0.0020633393647
352.8800000000000,0.0014383073820,0.0012511180818,0.9979496747207,-0.063926299769,0.9979496747207,-0.063926299769,-1.273152097e-3,0.0014243216633
352.9000000000000,0.0013543977892,6.6021057826e-4,0.9979120373703,-0.064524919717,0.9979120373703,-0.064524919717,-1.263919329e-3,8.2905686281e-4
352.9200000000000,0.0012754027379,1.0851851008e-4,0.9978762258144,-0.065084109106,0.9978762258144,-0.065084109106,-1.255952980e-3,2.7319542450e-4
352.9400000000000,0.0012009088360,-4.077410936e-4,0.9978421243577,-0.065607666920,0.9978421243577,-0.065607666920,-1.249071081e-3,-2.470542964e-4
352.9600000000000,0.0011305468922,-8.918799011e-4,0.9978096244483,-0.066098919418,0.9978096244483,-0.066098919418,-1.243121529e-3,-7.350126989e-4
352.9800000000000,0.0010639863080,-1.346809442e-3,0.9977786246612,-0.066560791430,0.9977786246612,-0.066560791430,-1.237976523e-3,-1.193599925e-3
353.0000000000000,0.0010009302747,-1.775099757e-3,0.9977490305030,-0.066995865123,0.9977490305030,-0.066995865123,-1.233528165e-3,-1.625394396e-3
353.0200000000000,9.4111164923e-4,-2.179028029e-3,0.9977207541098,-0.067406428752,0.9977207541098,-0.067406428752,-1.229684947e-3,-2.032681364e-3
353.0400000000000,8.8428940431e-4,-2.560619132e-3,0.9976937138851,-0.067794517310,0.9976937138851,-0.067794517310,-1.226368933e-3,-2.417493425e-3
353.0600000000000,8.3024556528e-4,-2.921679630e-3,0.9976678341084,-0.068161946615,0.9976678341084,-0.068161946615,-1.223513477e-3,-2.781644487e-3
353.0800000000000,7.7878255899e-4,-3.263826419e-3,0.9976430445365,-0.068510342043,0.9976430445365,-0.068510342043,-1.221061380e-3,-3.126758407e-3
353.1000000000000,7.2972091391e-4,-3.588510981e-3,0.9976192800105,-0.068841162850,0.9976192800105,-0.068841162850,-1.218963371e-3,-3.454293243e-3
353.1200000000000,6.8289725927e-4,-3.897040001e-3,0.9975964800768,-0.069155722865,0.9975964800768,-0.069155722865,-1.217176874e-3,-3.765561883e-3
353.1400000000000,6.3816257988e-4,-4.190592987e-3,0.9975745886269,-0.069455208161,0.9975745886269,-0.069455208161,-1.215664978e-3,-4.061749672e-3
353.1600000000000,5.9538069002e-4,-4.470237366e-3,0.9975535535595,-0.069740692215,0.9975535535595,-0.069740692215,-1.214395588e-3,-4.343929530e-3
353.1800000000000,5.5442689548e-4,-4.736941494e-3,0.9975333264655,-0.070013148957,0.9975333264655,-0.070013148957,-1.213340722e-3,-4.613074973e-3
353.2000000000000,5.1518681763e-4,-4.991585881e-3,0.9975138623353,-0.070273464045,0.9975138623353,-0.070273464045,-1.212475916e-3,-4.870071358e-3
353.2200000000000,4.7755535754e-4,-5.234972934e-3,0.9974951192898,-0.070522444645,0.9974951192898,-0.070522444645,-1.211779732e-3,-5.115725645e-3
353.2400000000000,4.4143578111e-4,-5.467835426e-3,0.9974770583315,-0.070760827938,0.9974770583315,-0.070760827938,-1.211233333e-3,-5.350774883e-3
353.2600000000000,4.0673890935e-4,-5.690843892e-3,0.9974596431169,-0.070989288537,0.9974596431169,-0.070989288537,-1.210820137e-3,-5.575893620e-3
353.2800000000000,3.7338240026e-4,-5.904613093e-3,0.9974428397476,-0.071208444996,0.9974428397476,-0.071208444996,-1.210525512e-3,-5.791700390e-3
353.3000000000000,3.4129011020e-4,-6.109707702e-3,0.9974266165783,-0.071418865504,0.9974266165783,-0.071418865504,-1.210336520e-3,-5.998763408e-3
353.3200000000000,3.1039152514e-4,-6.306647299e-3,0.9974109440422,-0.071621072918,0.9974109440422,-0.071621072918,-1.210241702e-3,-6.197605587e-3
353.3400000000000,2.8062125293e-4,-6.495910784e-3,0.9973957944900,-0.071815549186,0.9973957944900,-0.071815549186,-1.210230889e-3,-6.388708958e-3
353.3600000000000,2.5191856916e-4,-6.677940285e-3,0.9973811420434,-0.072002739277,0.9973811420434,-0.072002739277,-1.210295040e-3,-6.572518596e-3
353.3800000000000,2.2422701019e-4,-6.853144616e-3,0.9973669624610,-0.072183054660,0.9973669624610,-0.072183054660,-1.210426107e-3,-6.749446089e-3
353.4000000000000,1.9749400780e-4,-7.021902359e-3,0.9973532330150,-0.072356876395,0.9973532330150,-0.072356876395,-1.210616912e-3,-6.919872632e-3
