 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: coupcap_and_feedline_tjunctioncpwustrip
 Data is De-embedded 
 Data File Written: 03/04/2020 11:32:59
Project Date: 03/02/2020 11:10:12
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
100.0000000000000,3.0860613727e-9,-0.555034297643,-2.841903154e-9,0.5555040841170,-3.61017210e-11,-8.471283296e-5,-2.841503042e-9,0.5555040841166,3.0784623710e-9,-0.555049351038,-3.04674462e-11,-7.165116376e-5,-3.61024707e-11,-8.471283285e-5,-3.05506754e-11,-7.165116385e-5,7.592990744e-11,1.6667047729e-4
105.0000000000000,-1.297404522e-5,-0.528076884110,1.2993814978e-5,0.5285701553495,2.4323513026e-8,-8.893221335e-5,1.2993814978e-5,0.5285701553495,-1.301314962e-5,-0.528092662609,-2.438513648e-8,-7.525491159e-5,2.4323513026e-8,-8.893221335e-5,-2.438513648e-8,-7.525491159e-5,-5.44074178e-11,1.7500665475e-4
110.0000000000000,-2.278554073e-5,-0.503615128150,2.2821782266e-5,0.5041318875609,4.4968686216e-8,-9.315506221e-5,2.2821782266e-5,0.5041318875609,-2.285762689e-5,-0.503631635946,-4.502271025e-8,-7.885592453e-5,4.4968686216e-8,-9.315506221e-5,-4.502271025e-8,-7.885592453e-5,-1.70932825e-10,1.8334306158e-4
115.0000000000000,-3.012350868e-5,-0.481317607885,3.0173610583e-5,0.4818578586547,6.2422787682e-8,-9.738094018e-5,3.0173610583e-5,0.4818578586547,-3.022334646e-5,-0.481334848608,-6.246682509e-8,-8.245467726e-5,6.2422787682e-8,-9.738094018e-5,-6.246682509e-8,-8.245467726e-5,-2.74465865e-10,1.9167971317e-4
120.0000000000000,-3.551825277e-5,-0.460909097052,3.5579966694e-5,0.4614728422003,7.7122329943e-8,-1.016094899e-4,3.5579966694e-5,0.4614728422003,-3.564133857e-5,-0.460927073868,-7.715424876e-8,-8.605156240e-5,7.7122329943e-8,-1.016094899e-4,-7.715424876e-8,-8.605156240e-5,-3.65796786e-10,2.0001662491e-4
125.0000000000000,-3.937994341e-5,-0.442159138812,3.9451324751e-5,0.4427463812237,8.9432832112e-8,-1.058404161e-4,3.9451324751e-5,0.4427463812237,-3.952238158e-5,-0.442177854492,-8.945075034e-8,-8.964691069e-5,8.9432832112e-8,-1.058404161e-4,-8.945075034e-8,-8.964691069e-5,-4.45685281e-10,2.0835381211e-4
130.0000000000000,-4.202844750e-5,-0.424873298492,4.2107807702e-5,0.4254840409538,9.9662674440e-8,-1.100734729e-4,4.2107807702e-5,0.4254840409538,-4.218685487e-5,-0.424892755481,-9.966495459e-8,-9.324100306e-5,9.9662674440e-8,-1.100734729e-4,-9.966495459e-8,-9.324100306e-5,-5.14861101e-10,2.1669129011e-4
135.0000000000000,-4.371504675e-5,-0.408886390112,4.3800914516e-5,0.4095206353317,1.0807382864e-7,-1.143084553e-4,4.3800914516e-5,0.4095206353317,-4.388647508e-5,-0.408906590573,-1.080590720e-7,-9.683408000e-5,1.0807382864e-7,-1.143084553e-4,-1.080590720e-7,-9.683408000e-5,-5.74024665e-10,2.2502907419e-4
140.0000000000000,-4.463844008e-5,-0.394057175888,4.4729529668e-5,0.3947149265206,1.1489025620e-7,-1.185451910e-4,4.4729529668e-5,0.3947149265206,-4.482031264e-5,-0.394078121749,-1.148572972e-7,-1.004263489e-4,1.1489025620e-7,-1.185451910e-4,-1.148572972e-7,-1.004263489e-4,-6.23847697e-10,2.3336717962e-4
145.0000000000000,-4.495666407e-5,-0.380264178114,4.5051849118e-5,0.3809454367727,1.2030454536e-7,-1.227835353e-4,4.5051849118e-5,0.3809454367727,-4.514672325e-5,-0.380285871095,-1.202524452e-7,-1.040179899e-4,1.2030454536e-7,-1.227835353e-4,-1.202524452e-7,-1.040179899e-4,-6.64973861e-10,2.4170562162e-4
150.0000000000000,-4.479606268e-5,-0.367402340236,4.4894354425e-5,0.3681071095117,1.2448320310e-7,-1.270233659e-4,4.4894354425e-5,0.3681071095117,-4.499232643e-5,-0.367424781882,-1.244112439e-7,-1.076091604e-4,1.2448320310e-7,-1.270233659e-4,-1.244112439e-7,-1.076091604e-4,-6.98019374e-10,2.5004441541e-4
155.0000000000000,-4.425809939e-5,-0.355380342840,4.4358628487e-5,0.3561086253079,1.2757090983e-7,-1.312645797e-4,4.4358628487e-5,0.3561086253079,-4.445882485e-5,-0.355403534540,-1.274785881e-7,-1.111999989e-4,1.2757090982e-7,-1.312645797e-4,-1.274785881e-7,-1.111999989e-4,-7.23573650e-10,2.5838357617e-4
160.0000000000000,-4.342457548e-5,-0.344118429395,4.3526576669e-5,0.3448702276291,1.2969396648e-7,-1.355070894e-4,4.3526576669e-5,0.3448702276291,-4.362822829e-5,-0.344142372406,-1.295809866e-7,-1.147906279e-4,1.2969396648e-7,-1.355070894e-4,-1.295809866e-7,-1.147906279e-4,-7.42199913e-10,2.6672311907e-4
165.0000000000000,-4.236165911e-5,-0.333546632298,4.2464458254e-5,0.3343219488766,1.3096310740e-7,-1.397508213e-4,4.2464458254e-5,0.3343219488766,-4.256688748e-5,-0.333571327760,-1.308293751e-7,-1.183811564e-4,1.3096310740e-7,-1.397508213e-4,-1.308293751e-7,-1.183811564e-4,-7.54435865e-10,2.7506305923e-4
170.0000000000000,-4.112301927e-5,-0.323603315776,4.1226022309e-5,0.3244021532891,1.3147581103e-7,-1.439957131e-4,4.1226022309e-5,0.3244021532891,-4.132863186e-5,-0.323628764725,-1.313214263e-7,-1.219716818e-4,1.3147581103e-7,-1.439957131e-4,-1.313214263e-7,-1.219716818e-4,-7.60794273e-10,2.8340341177e-4
175.0000000000000,-3.975228032e-5,-0.314233971535,3.9854963809e-5,0.3150563325912,1.3131821021e-7,-1.482417124e-4,3.9854963809e-5,0.3150563325912,-3.995722732e-5,-0.314260174916,-1.311434608e-7,-1.255622919e-4,1.3131821021e-7,-1.482417124e-4,-1.311434608e-7,-1.255622919e-4,-7.61763626e-10,2.9174419175e-4
180.0000000000000,-3.828495652e-5,-0.305390217444,3.8386859506e-5,0.3062361046763,1.3056668046e-7,-1.524887751e-4,3.8386859506e-5,0.3062361046763,-3.848831341e-5,-0.305417176124,-1.303720344e-7,-1.291530660e-4,1.3056668046e-7,-1.524887751e-4,-1.303720344e-7,-1.291530660e-4,-7.57808757e-10,3.0008541425e-4
185.0000000000000,-3.674998595e-5,-0.297028960414,3.6850702965e-5,0.2978983764823,1.2928916820e-7,-1.567368646e-4,3.6850702965e-5,0.2978983764823,-3.695093943e-5,-0.297056675186,-1.290752670e-7,-1.327440759e-4,1.2928916820e-7,-1.567368646e-4,-1.290752670e-7,-1.327440759e-4,-7.49371455e-10,3.0842709428e-4
190.0000000000000,-3.517095343e-5,-0.289111692888,3.5270128423e-5,0.2900046404844,1.2754630697e-7,-1.609859504e-4,3.5270128423e-5,0.2900046404844,-3.536878928e-5,-0.289140164482,-1.273139579e-7,-1.363353873e-4,1.2754630697e-7,-1.609859504e-4,-1.273139579e-7,-1.363353873e-4,-7.36871087e-10,3.1676924685e-4
195.0000000000000,-3.356707072e-5,-0.281603898716,3.3664391715e-5,0.2825203805680,1.2539236035e-7,-1.652360077e-4,3.3664391715e-5,0.2825203805680,-3.376116315e-5,-0.281633127806,-1.251425295e-7,-1.399270604e-4,1.2539236035e-7,-1.652360077e-4,-1.251425295e-7,-1.399270604e-4,-7.20705243e-10,3.2511188695e-4
200.0000000000000,-3.195396567e-5,-0.274474549069,3.2049160182e-5,0.2754145679426,1.2287602208e-7,-1.694870164e-4,3.2049160182e-5,0.2754145679426,-3.214376809e-5,-0.274504536279,-1.226098266e-7,-1.435191505e-4,1.2287602208e-7,-1.694870164e-4,-1.226098266e-7,-1.435191505e-4,-7.01250316e-10,3.3345502951e-4
205.0000000000000,-3.034432077e-5,-0.267695672865,3.0437151707e-5,0.2686592315683,1.2004109797e-7,-1.737389605e-4,3.0437151707e-5,0.2686592315683,-3.052935760e-5,-0.267726418772,-1.197597985e-7,-1.471117088e-4,1.2004109797e-7,-1.737389605e-4,-1.197597985e-7,-1.471117088e-4,-6.78862122e-10,3.4179868949e-4
210.0000000000000,-2.874839173e-5,-0.261241989171,2.8838653841e-5,0.2622290905543,1.1692708961e-7,-1.779918277e-4,2.8838653841e-5,0.2622290905543,-2.892825130e-5,-0.261273494312,-1.166320827e-7,-1.507047827e-4,1.1692708961e-7,-1.779918277e-4,-1.166320827e-7,-1.507047827e-4,-6.53876533e-10,3.5014288177e-4
215.0000000000000,-2.717443049e-5,-0.255090591385,2.7261947189e-5,0.2561012383434,1.1356969592e-7,-1.822456092e-4,2.7261947189e-5,0.2561012383434,-2.734875865e-5,-0.255122856260,-1.132625061e-7,-1.542984166e-4,1.1356969592e-7,-1.822456092e-4,-1.132625061e-7,-1.542984166e-4,-6.26610046e-10,3.5848762125e-4
220.0000000000000,-2.562903135e-5,-0.249220674889,2.5713651942e-5,0.2502548703670,1.1000124573e-7,-1.865002989e-4,2.5713651942e-5,0.2502548703670,-2.579752593e-5,-0.249253699965,-1.096835179e-7,-1.578926517e-4,1.1000124573e-7,-1.865002989e-4,-1.096835179e-7,-1.578926517e-4,-5.97360402e-10,3.6683292276e-4
225.0000000000000,-2.411741538e-5,-0.243613301357,2.4199012562e-5,0.2446710483465,1.0625107226e-7,-1.907558932e-4,2.4199012562e-5,0.2446710483465,-2.427982117e-5,-0.243647087071,-1.059245637e-7,-1.614875268e-4,1.0625107226e-7,-1.907558932e-4,-1.059245637e-7,-1.614875268e-4,-5.66407169e-10,3.7517880116e-4
230.0000000000000,-2.264366461e-5,-0.238251194069,2.2722132261e-5,0.2393324956132,1.0234583835e-7,-1.950123909e-4,2.2722132261e-5,0.2393324956132,-2.279976893e-5,-0.238285740832,-1.020124109e-7,-1.650830785e-4,1.0234583835e-7,-1.950123909e-4,-1.020124109e-7,-1.650830785e-4,-5.34012355e-10,3.8352527124e-4
235.0000000000000,-2.121091565e-5,-0.233118559596,2.1286166836e-5,0.2342234187886,9.8309819980e-8,-1.992697927e-4,2.1286166836e-5,0.2342234187886,-2.136054438e-5,-0.233153867792,-9.797143173e-8,-1.686793412e-4,9.8309819980e-8,-1.992697927e-4,-9.797143173e-8,-1.686793412e-4,-5.00420948e-10,3.9187234779e-4
240.0000000000000,-1.982152000e-5,-0.228200931956,1.9893485232e-5,0.2293293519448,9.4165153984e-8,-2.035281013e-4,1.9893485232e-5,0.2293293519448,-1.996453404e-5,-0.228237001949,-9.382385154e-8,-1.722763477e-4,9.4165153983e-8,-2.035281013e-4,-9.382385154e-8,-1.722763477e-4,-4.65861550e-10,4.0022004558e-4
245.0000000000000,-1.847717731e-5,-0.223485036024,1.8545802939e-5,0.2246370200095,8.9932055314e-8,-2.077873209e-4,1.8545802939e-5,0.2246370200095,-1.861346939e-5,-0.223521868156,-8.958996560e-8,-1.758741291e-4,8.9932055314e-8,-2.077873209e-4,-8.958996560e-8,-1.758741291e-4,-4.30546917e-10,4.0856837933e-4
250.0000000000000,-1.717904626e-5,-0.218958667458,1.7244293043e-5,0.2201342186969,8.5629008100e-8,-2.120474570e-4,1.7244293043e-5,0.2201342186969,-1.730853804e-5,-0.218996262054,-8.528833023e-8,-1.794727149e-4,8.5629008100e-8,-2.120474570e-4,-8.528833024e-8,-1.794727149e-4,-3.94674526e-10,4.1691736377e-4
255.0000000000000,-1.592783706e-5,-0.214610586876,1.5989678863e-5,0.2158097086790,8.1272934031e-8,-2.163085168e-4,1.5989678863e-5,0.2158097086790,-1.605047657e-5,-0.214648944243,-8.093593122e-8,-1.830721336e-4,8.1272934031e-8,-2.163085168e-4,-8.093593122e-8,-1.830721336e-4,-3.58427162e-10,4.2526701358e-4
260.0000000000000,-1.472388874e-5,-0.210430426329,1.4782311394e-5,0.2116531220650,7.6879341295e-8,-2.205705084e-4,1.4782311394e-5,0.2116531220650,-1.483964802e-5,-0.210469546761,-7.654833265e-8,-1.866724123e-4,7.6879341295e-8,-2.205705084e-4,-7.654833265e-8,-1.866724123e-4,-3.21973452e-10,4.3361734344e-4
265.0000000000000,-1.356723392e-5,-0.206408606455,1.3622234126e-5,0.2076548795498,7.2462456525e-8,-2.248334409e-4,1.3622234126e-5,0.2076548795498,-1.367610689e-5,-0.206448490231,-7.213980890e-8,-1.902735770e-4,7.2462456525e-8,-2.248334409e-4,-7.213980890e-8,-1.902735770e-4,-2.85468437e-10,4.4196836800e-4
270.0000000000000,-1.245765299e-5,-0.202536262903,1.2509237398e-5,0.2038061168393,6.8035342050e-8,-2.290973247e-4,1.2509237398e-5,0.2038061168393,-1.255965354e-5,-0.202576910289,-6.772346187e-8,-1.938756531e-4,6.8035342050e-8,-2.290973247e-4,-6.772346187e-8,-1.938756531e-4,-2.49054092e-10,4.5032010188e-4
275.0000000000000,-1.139471969e-5,-0.198805180841,1.1442904010e-5,0.2000986191615,6.3610000303e-8,-2.333621708e-4,1.1442904010e-5,0.2000986191615,-1.148987991e-5,-0.198846592092,-6.331132536e-8,-1.974786647e-4,6.3610000302e-8,-2.333621708e-4,-6.331132536e-8,-1.974786647e-4,-2.12859886e-10,4.5867255968e-4
280.0000000000000,-1.037783938e-5,-0.195207736542,1.0422647568e-5,0.1965247628466,5.9197467021e-8,-2.376279911e-4,1.0422647568e-5,0.1965247628466,-1.046620797e-5,-0.195249911903,-5.891445833e-8,-2.010826353e-4,5.9197467020e-8,-2.376279911e-4,-5.891445833e-8,-2.010826353e-4,-1.77003314e-10,4.6702575600e-4
285.0000000000000,-9.406281148e-6,-0.191736845151,9.4477447004e-6,0.1930774631005,5.4807894596e-8,-2.418947981e-4,9.4477447004e-6,0.1930774631005,-9.487921934e-6,-0.191779784857,-5.454302822e-8,-2.046875879e-4,5.4807894596e-8,-2.418947981e-4,-5.454302822e-8,-2.046875879e-4,-1.41590409e-10,4.7537970540e-4
290.0000000000000,-8.479204895e-6,-0.188385913904,8.5173621840e-6,0.1897501272197,5.0450626796e-8,-2.461626052e-4,8.5173621840e-6,0.1897501272197,-8.554195522e-6,-0.188429618183,-5.020638569e-8,-2.082935444e-4,5.0450626796e-8,-2.461626052e-4,-5.020638569e-8,-2.082935444e-4,-1.06716272e-10,4.8373442241e-4
295.0000000000000,-7.595684099e-6,-0.185148800135,7.6305797538e-6,0.1865366125976,4.6134265897e-8,-2.504314261e-4,7.6305797538e-6,0.1865366125976,-7.664114785e-6,-0.185193269205,-4.591313182e-8,-2.119005265e-4,4.6134265897e-8,-2.504314261e-4,-4.591313182e-8,-2.119005265e-4,-7.24655772e-11,4.9208992156e-4
300.0000000000000,-6.754724959e-6,-0.182019773508,6.7864093130e-6,0.1834311889582,4.1866733052e-8,-2.547012754e-4,6.7864093130e-6,0.1834311889582,-6.816697378e-6,-0.182065007581,-4.167117845e-8,-2.155085552e-4,4.1866733052e-8,-2.547012754e-4,-4.167117845e-8,-2.155085552e-4,-3.89130843e-11,5.0044621736e-4
305.0000000000000,-5.955282501e-6,-0.178993481988,5.9838110746e-6,0.1804285043306,3.7655322797e-8,-2.589721680e-4,5.9838110746e-6,0.1804285043306,-6.010908744e-6,-0.179039481272,-3.748780275e-8,-2.191176511e-4,3.7655322796e-8,-2.589721680e-4,-3.748780275e-8,-2.191176511e-4,-6.12412966e-12,5.0880332429e-4
