 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: waffle_inductor_common_geometric
 Data is De-embedded 
 Data File Written: 05/31/2019 18:55:53
< -> ,Created by dxfgeo, Sonnet Software Inc.
277.5000000000000,7.020477201e-13,2.0470217494e-5
280.0000000000000,7.033834504e-13,2.0654645848e-5
282.5000000000000,7.045139952e-13,2.0839074565e-5
285.0000000000000,7.054383327e-13,2.1023503647e-5
287.5000000000000,7.061621008e-13,2.1207933093e-5
290.0000000000000,7.066909355e-13,2.1392362903e-5
292.5000000000000,7.070193684e-13,2.1576793077e-5
295.0000000000000,7.071474805e-13,2.1761223615e-5
297.5000000000000,7.070764615e-13,2.1945654518e-5
300.0000000000000,7.068174906e-13,2.2130085785e-5
302.5000000000000,7.063595415e-13,2.2314517417e-5
305.0000000000000,7.057115692e-13,2.2498949413e-5
307.5000000000000,7.048636538e-13,2.2683381774e-5
310.0000000000000,7.038247467e-13,2.2867814500e-5
312.5000000000000,7.025982469e-13,2.3052247590e-5
315.0000000000000,7.011820000e-13,2.3236681045e-5
317.5000000000000,6.995771806e-13,2.3421114865e-5
320.0000000000000,6.977860713e-13,2.3605549050e-5
322.5000000000000,6.958031820e-13,2.3789983601e-5
325.0000000000000,6.936319018e-13,2.3974418516e-5
327.5000000000000,6.912845004e-13,2.4158853797e-5
330.0000000000000,6.887443792e-13,2.4343289442e-5
332.5000000000000,6.860249140e-13,2.4527725454e-5
335.0000000000000,6.831239357e-13,2.4712161830e-5
337.5000000000000,6.800348326e-13,2.4896598572e-5
340.0000000000000,6.767698646e-13,2.5081035680e-5
342.5000000000000,6.733279674e-13,2.5265473154e-5
345.0000000000000,6.697003027e-13,2.5449910993e-5
347.5000000000000,6.658991250e-13,2.5634349197e-5
350.0000000000000,6.619167030e-13,2.5818787768e-5
352.5000000000000,6.577575160e-13,2.6003226705e-5
355.0000000000000,6.534182695e-13,2.6187666008e-5
357.5000000000000,6.489067697e-13,2.6372105676e-5
360.0000000000000,6.442208288e-13,2.6556545711e-5
362.5000000000000,6.393571470e-13,2.6740986112e-5
365.0000000000000,6.343246350e-13,2.6925426880e-5
367.5000000000000,6.291133279e-13,2.7109868013e-5
370.0000000000000,6.237288016e-13,2.7294309514e-5
372.5000000000000,6.181777418e-13,2.7478751380e-5
375.0000000000000,6.124546182e-13,2.7663193613e-5
377.5000000000000,6.065583402e-13,2.7847636213e-5
380.0000000000000,6.004900359e-13,2.8032079180e-5
382.5000000000000,5.942574930e-13,2.8216522513e-5
385.0000000000000,5.878529536e-13,2.8400966214e-5
387.5000000000000,5.812808711e-13,2.8585410281e-5
390.0000000000000,5.745390351e-13,2.8769854715e-5
392.5000000000000,5.676296749e-13,2.8954299516e-5
395.0000000000000,5.605561272e-13,2.9138744685e-5
397.5000000000000,5.533139561e-13,2.9323190221e-5
400.0000000000000,5.459042746e-13,2.9507636124e-5
402.5000000000000,5.383259735e-13,2.9692082394e-5
405.0000000000000,5.305868238e-13,2.9876529032e-5
407.5000000000000,5.226823814e-13,3.0060976037e-5
410.0000000000000,5.146115316e-13,3.0245423410e-5
412.5000000000000,5.063787090e-13,3.0429871150e-5
415.0000000000000,4.979850156e-13,3.0614319259e-5
417.5000000000000,4.894215587e-13,3.0798767735e-5
420.0000000000000,4.806972085e-13,3.0983216579e-5
422.5000000000000,4.718086207e-13,3.1167665790e-5
425.0000000000000,4.627613300e-13,3.1352115370e-5
427.5000000000000,4.535508780e-13,3.1536565318e-5
430.0000000000000,4.441739148e-13,3.1721015634e-5
432.5000000000000,4.346415206e-13,3.1905466319e-5
435.0000000000000,4.249459015e-13,3.2089917371e-5
437.5000000000000,4.150870314e-13,3.2274368792e-5
440.0000000000000,4.050659939e-13,3.2458820582e-5
442.5000000000000,3.948916420e-13,3.2643272740e-5
445.0000000000000,3.845461812e-13,3.2827725266e-5
447.5000000000000,3.740451223e-13,3.3012178162e-5
450.0000000000000,3.633850996e-13,3.3196631426e-5
452.5000000000000,3.525616365e-13,3.3381085058e-5
455.0000000000000,3.415780246e-13,3.3565539060e-5
457.5000000000000,3.304386658e-13,3.3749993431e-5
460.0000000000000,3.191390760e-13,3.3934448170e-5
462.5000000000000,3.076769920e-13,3.4118903279e-5
465.0000000000000,2.960534777e-13,3.4303358757e-5
467.5000000000000,2.842773674e-13,3.4487814604e-5
470.0000000000000,2.723330689e-13,3.4672270820e-5
472.5000000000000,2.602349631e-13,3.4856727406e-5
475.0000000000000,2.479741157e-13,3.5041184361e-5
477.5000000000000,2.355549120e-13,3.5225641686e-5
480.0000000000000,2.229772954e-13,3.5410099380e-5
482.5000000000000,2.102334355e-13,3.5594557444e-5
485.0000000000000,1.973410349e-13,3.5779015878e-5
487.5000000000000,1.842778271e-13,3.5963474681e-5
490.0000000000000,1.710615108e-13,3.6147933855e-5
492.5000000000000,1.576864685e-13,3.6332393398e-5
495.0000000000000,1.441448611e-13,3.6516853312e-5
497.5000000000000,1.304510512e-13,3.6701313595e-5
500.0000000000000,1.165883130e-13,3.6885774249e-5
502.5000000000000,1.025676757e-13,3.7070235273e-5
505.0000000000000,8.838906354e-14,3.7254696667e-5
507.5000000000000,7.404795749e-14,3.7439158431e-5
510.0000000000000,5.954316839e-14,3.7623620566e-5
512.5000000000000,4.488127652e-14,3.7808083072e-5
515.0000000000000,3.005109596e-14,3.7992545948e-5
517.5000000000000,1.506808527e-14,3.8177009195e-5
520.0000000000000,-7.29504772e-18,3.8361472812e-5
522.5000000000000,-5.32007946e-15,3.8545936800e-5
525.0000000000000,-1.05232160e-14,3.8730401158e-5
527.5000000000000,-1.56939967e-14,3.8914865887e-5
530.0000000000000,-2.08325132e-14,3.9099330987e-5
532.5000000000000,-2.59399705e-14,3.9283796458e-5
535.0000000000000,-3.10075827e-14,3.9468262300e-5
537.5000000000000,-3.60409987e-14,3.9652728514e-5
540.0000000000000,-4.10458703e-14,3.9837195099e-5
542.5000000000000,-4.59956527e-14,4.0021662055e-5
545.0000000000000,-5.09170963e-14,4.0206129382e-5
547.5000000000000,-5.58014233e-14,4.0390597081e-5
550.0000000000000,-6.06365295e-14,4.0575065152e-5
552.5000000000000,-6.54358468e-14,4.0759533594e-5
555.0000000000000,-7.01917143e-14,4.0944002408e-5
557.5000000000000,-7.48998044e-14,4.1128471594e-5
560.0000000000000,-7.95691133e-14,4.1312941152e-5
562.5000000000000,-8.41908755e-14,4.1497411082e-5
565.0000000000000,-8.87618800e-14,4.1681881383e-5
567.5000000000000,-9.32911279e-14,4.1866352057e-5
570.0000000000000,-9.77698600e-14,4.2050823103e-5
572.5000000000000,-1.02198201e-13,4.2235294521e-5
575.0000000000000,-1.06579607e-13,4.2419766311e-5
577.5000000000000,-1.10907543e-13,4.2604238474e-5
580.0000000000000,-1.15188803e-13,4.2788711009e-5
582.5000000000000,-1.19415746e-13,4.2973183917e-5
585.0000000000000,-1.23590724e-13,4.3157657198e-5
587.5000000000000,-1.27714985e-13,4.3342130851e-5
590.0000000000000,-1.31778673e-13,4.3526604876e-5
592.5000000000000,-1.35789698e-13,4.3711079275e-5
595.0000000000000,-1.39744872e-13,4.3895554046e-5
597.5000000000000,-1.43647667e-13,4.4080029191e-5
600.0000000000000,-1.47494897e-13,4.4264504708e-5
602.5000000000000,-1.51277827e-13,4.4448980599e-5
605.0000000000000,-1.55006599e-13,4.4633456862e-5
607.5000000000000,-1.58676919e-13,4.4817933499e-5
610.0000000000000,-1.62284501e-13,4.5002410509e-5
612.5000000000000,-1.65835049e-13,4.5186887893e-5
615.0000000000000,-1.69330940e-13,4.5371365650e-5
617.5000000000000,-1.72759008e-13,4.5555843780e-5
620.0000000000000,-1.76127184e-13,4.5740322284e-5
622.5000000000000,-1.79428970e-13,4.5924801162e-5
625.0000000000000,-1.82674519e-13,4.6109280414e-5
627.5000000000000,-1.85849565e-13,4.6293760039e-5
630.0000000000000,-1.88970928e-13,4.6478240038e-5
632.5000000000000,-1.92024343e-13,4.6662720411e-5
635.0000000000000,-1.95009983e-13,4.6847201159e-5
637.5000000000000,-1.97935790e-13,4.7031682280e-5
640.0000000000000,-2.00791947e-13,4.7216163775e-5
642.5000000000000,-2.03587513e-13,4.7400645645e-5
645.0000000000000,-2.06312674e-13,4.7585127889e-5
647.5000000000000,-2.08972051e-13,4.7769610507e-5
650.0000000000000,-2.11565826e-13,4.7954093500e-5
652.5000000000000,-2.14095293e-13,4.8138576868e-5
655.0000000000000,-2.16553977e-13,4.8323060610e-5
657.5000000000000,-2.18947616e-13,4.8507544726e-5
660.0000000000000,-2.21269738e-13,4.8692029218e-5
662.5000000000000,-2.23523866e-13,4.8876514084e-5
665.0000000000000,-2.25714634e-13,4.9060999325e-5
667.5000000000000,-2.27831134e-13,4.9245484941e-5
670.0000000000000,-2.29879115e-13,4.9429970932e-5
672.5000000000000,-2.31860996e-13,4.9614457298e-5
675.0000000000000,-2.33768096e-13,4.9798944039e-5
677.5000000000000,-2.35612830e-13,4.9983431156e-5
680.0000000000000,-2.37383191e-13,5.0167918648e-5
682.5000000000000,-2.39083825e-13,5.0352406515e-5
685.0000000000000,-2.40714941e-13,5.0536894758e-5
687.5000000000000,-2.42274528e-13,5.0721383376e-5
690.0000000000000,-2.43765019e-13,5.0905872370e-5
692.5000000000000,-2.45184407e-13,5.1090361740e-5
695.0000000000000,-2.46537349e-13,5.1274851485e-5
697.5000000000000,-2.47814071e-13,5.1459341606e-5
700.0000000000000,-2.49023673e-13,5.1643832103e-5
702.5000000000000,-2.50155275e-13,5.1828322976e-5
705.0000000000000,-2.51225754e-13,5.2012814225e-5
707.5000000000000,-2.52220902e-13,5.2197305850e-5
710.0000000000000,-2.53148717e-13,5.2381797852e-5
712.5000000000000,-2.54000546e-13,5.2566290229e-5
715.0000000000000,-2.54785503e-13,5.2750782983e-5
717.5000000000000,-2.55498268e-13,5.2935276113e-5
720.0000000000000,-2.56142407e-13,5.3119769620e-5
722.5000000000000,-2.56717046e-13,5.3304263503e-5
725.0000000000000,-2.57214651e-13,5.3488757763e-5
727.5000000000000,-2.57644345e-13,5.3673252400e-5
730.0000000000000,-2.58009700e-13,5.3857747413e-5
732.5000000000000,-2.58294307e-13,5.4042242804e-5
735.0000000000000,-2.58520616e-13,5.4226738571e-5
737.5000000000000,-2.58670001e-13,5.4411234715e-5
740.0000000000000,-2.58749372e-13,5.4595731236e-5
742.5000000000000,-2.58763423e-13,5.4780228134e-5
745.0000000000000,-2.58711296e-13,5.4964725409e-5
747.5000000000000,-2.58583254e-13,5.5149223062e-5
750.0000000000000,-2.58391767e-13,5.5333721092e-5
752.5000000000000,-2.58124881e-13,5.5518219499e-5
755.0000000000000,-2.57798401e-13,5.5702718284e-5
757.5000000000000,-2.57397045e-13,5.5887217447e-5
760.0000000000000,-2.56932181e-13,5.6071716987e-5
762.5000000000000,-2.56397413e-13,5.6256216905e-5
765.0000000000000,-2.55796343e-13,5.6440717200e-5
767.5000000000000,-2.55129237e-13,5.6625217873e-5
770.0000000000000,-2.54396370e-13,5.6809718925e-5
772.5000000000000,-2.53599125e-13,5.6994220354e-5
775.0000000000000,-2.52730006e-13,5.7178722161e-5
777.5000000000000,-2.51807057e-13,5.7363224347e-5
780.0000000000000,-2.50808349e-13,5.7547726910e-5
782.5000000000000,-2.49751930e-13,5.7732229852e-5
785.0000000000000,-2.48625870e-13,5.7916733172e-5
787.5000000000000,-2.47445998e-13,5.8101236871e-5
790.0000000000000,-2.46194836e-13,5.8285740948e-5
792.5000000000000,-2.44885998e-13,5.8470245404e-5
795.0000000000000,-2.43514223e-13,5.8654750238e-5
797.5000000000000,-2.42083133e-13,5.8839255451e-5
800.0000000000000,-2.40586363e-13,5.9023761043e-5
802.5000000000000,-2.39036422e-13,5.9208267013e-5
805.0000000000000,-2.37419174e-13,5.9392773363e-5
807.5000000000000,-2.35749354e-13,5.9577280091e-5
810.0000000000000,-2.34019492e-13,5.9761787199e-5
812.5000000000000,-2.32225452e-13,5.9946294685e-5
815.0000000000000,-2.30381971e-13,6.0130802551e-5
817.5000000000000,-2.28477147e-13,6.0315310797e-5
820.0000000000000,-2.26517949e-13,6.0499819421e-5
822.5000000000000,-2.24508020e-13,6.0684328425e-5
825.0000000000000,-2.22439902e-13,6.0868837808e-5
827.5000000000000,-2.20317242e-13,6.1053347571e-5
830.0000000000000,-2.18144797e-13,6.1237857714e-5
832.5000000000000,-2.15916225e-13,6.1422368236e-5
835.0000000000000,-2.13638509e-13,6.1606879139e-5
837.5000000000000,-2.11308641e-13,6.1791390421e-5
840.0000000000000,-2.08931387e-13,6.1975902082e-5
842.5000000000000,-2.06499301e-13,6.2160414124e-5
845.0000000000000,-2.04022707e-13,6.2344926546e-5
847.5000000000000,-2.01500821e-13,6.2529439348e-5
850.0000000000000,-1.98926206e-13,6.2713952531e-5
852.5000000000000,-1.96312520e-13,6.2898466093e-5
855.0000000000000,-1.93645664e-13,6.3082980036e-5
857.5000000000000,-1.90940411e-13,6.3267494360e-5
860.0000000000000,-1.88190438e-13,6.3452009064e-5
862.5000000000000,-1.85402750e-13,6.3636524148e-5
865.0000000000000,-1.82567697e-13,6.3821039613e-5
867.5000000000000,-1.79694508e-13,6.4005555459e-5
870.0000000000000,-1.76781309e-13,6.4190071686e-5
872.5000000000000,-1.73830670e-13,6.4374588293e-5
875.0000000000000,-1.70837391e-13,6.4559105281e-5
877.5000000000000,-1.67814040e-13,6.4743622651e-5
880.0000000000000,-1.64752087e-13,6.4928140401e-5
882.5000000000000,-1.61658552e-13,6.5112658533e-5
885.0000000000000,-1.58530463e-13,6.5297177046e-5
887.5000000000000,-1.55369291e-13,6.5481695940e-5
890.0000000000000,-1.52173178e-13,6.5666215216e-5
892.5000000000000,-1.48949150e-13,6.5850734873e-5
895.0000000000000,-1.45699795e-13,6.6035254911e-5
897.5000000000000,-1.42421040e-13,6.6219775331e-5
900.0000000000000,-1.39115475e-13,6.6404296133e-5
902.5000000000000,-1.35783472e-13,6.6588817316e-5
905.0000000000000,-1.32426515e-13,6.6773338882e-5
907.5000000000000,-1.29043871e-13,6.6957860829e-5
910.0000000000000,-1.25647020e-13,6.7142383158e-5
912.5000000000000,-1.22221907e-13,6.7326905869e-5
915.0000000000000,-1.18784459e-13,6.7511428962e-5
917.5000000000000,-1.15320625e-13,6.7695952437e-5
920.0000000000000,-1.11841894e-13,6.7880476295e-5
922.5000000000000,-1.08350873e-13,6.8065000535e-5
925.0000000000000,-1.04840179e-13,6.8249525157e-5
927.5000000000000,-1.01321307e-13,6.8434050162e-5
930.0000000000000,-9.77913183e-14,6.8618575549e-5
932.5000000000000,-9.42494972e-14,6.8803101319e-5
935.0000000000000,-9.06962408e-14,6.8987627471e-5
937.5000000000000,-8.71330575e-14,6.9172154006e-5
940.0000000000000,-8.35681216e-14,6.9356680924e-5
942.5000000000000,-7.99951709e-14,6.9541208225e-5
945.0000000000000,-7.64223844e-14,6.9725735909e-5
947.5000000000000,-7.28457260e-14,6.9910263976e-5
950.0000000000000,-6.92644943e-14,7.0094792426e-5
952.5000000000000,-6.56879798e-14,7.0279321259e-5
955.0000000000000,-6.21143757e-14,7.0463850475e-5
957.5000000000000,-5.85418741e-14,7.0648380075e-5
960.0000000000000,-5.49753328e-14,7.0832910058e-5
962.5000000000000,-5.14140578e-14,7.1017440425e-5
965.0000000000000,-4.78606908e-14,7.1201971175e-5
967.5000000000000,-4.43212040e-14,7.1386502309e-5
970.0000000000000,-4.07960197e-14,7.1571033826e-5
972.5000000000000,-3.72755725e-14,7.1755565727e-5
975.0000000000000,-3.37725007e-14,7.1940098012e-5
977.5000000000000,-3.02872339e-14,7.2124630681e-5
980.0000000000000,-2.68168733e-14,7.2309163734e-5
982.5000000000000,-2.33651815e-14,7.2493697170e-5
985.0000000000000,-1.99392547e-14,7.2678230991e-5
987.5000000000000,-1.65350892e-14,7.2862765196e-5
990.0000000000000,-1.31520121e-14,7.3047299786e-5
992.5000000000000,-9.79934669e-15,7.3231834759e-5
995.0000000000000,-6.47087495e-15,7.3416370118e-5
997.5000000000000,-3.17259041e-15,7.3600905860e-5
1000.000000000000,-9.34434528e-18,7.3785441987e-5
