 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: coupcap_and_feedline_overedge
 Data is De-embedded 
 Data File Written: 03/04/2020 11:32:22
Project Date: 03/02/2020 11:12:32
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
100.0000000000000,1.3217491215e-9,-0.556017293417,-1.078289675e-9,0.5564943214356,-3.61710956e-11,-8.478599780e-5,-1.078634864e-9,0.5564943214355,1.3148429988e-9,-0.556033593853,-3.05986903e-11,-7.169280088e-5,-3.60905640e-11,-8.478599784e-5,-3.06605467e-11,-7.169280109e-5,7.580202542e-11,1.6664055858e-4
105.0000000000000,-1.290150835e-5,-0.528977151151,1.2899816142e-5,0.5294780476468,8.1566262641e-9,-8.901698150e-5,1.2899816142e-5,0.5294780476468,-1.289778838e-5,-0.528994281855,-8.222256964e-9,-7.529082929e-5,8.1566262643e-9,-8.901698150e-5,-8.222256964e-9,-7.529082929e-5,5.703121207e-11,1.7497469662e-4
110.0000000000000,-2.242642531e-5,-0.504445009109,2.2423198491e-5,0.5049697742783,1.5005104899e-8,-9.325029369e-5,2.2423198491e-5,0.5049697742783,-2.241976398e-5,-0.504462967734,-1.506901016e-8,-7.888727712e-5,1.5005104899e-8,-9.325029369e-5,-1.506901016e-8,-7.888727712e-5,4.120007939e-11,1.8330909972e-4
115.0000000000000,-2.933971647e-5,-0.482087176691,2.9335298369e-5,0.4826358109646,2.0703600426e-8,-9.748565777e-5,2.9335298369e-5,0.4826358109646,-2.933078462e-5,-0.482105961228,-2.076527128e-8,-8.248245677e-5,2.0703600426e-8,-9.748565777e-5,-2.076527128e-8,-8.248245677e-5,2.806327790e-11,1.9164378226e-4
120.0000000000000,-3.422519617e-5,-0.461626646105,3.4219873281e-5,0.4621991501318,2.5412640032e-8,-1.017228504e-4,3.4219873281e-5,0.4621991501318,-3.421455180e-5,-0.461646254848,-2.547165044e-8,-8.607662748e-5,2.5412640033e-8,-1.017228504e-4,-2.547165045e-8,-8.607662748e-5,1.739223428e-11,1.9997875863e-4
125.0000000000000,-3.753165566e-5,-0.442831547051,3.7525667290e-5,0.4434279216723,2.9266685771e-8,-1.059616882e-4,3.7525667290e-5,0.4434279216723,-3.751976320e-5,-0.442851978548,-2.932269082e-8,-8.967000835e-5,2.9266685770e-8,-1.059616882e-4,-2.932269082e-8,-8.967000835e-5,8.972186441e-12,2.0831404318e-4
130.0000000000000,-3.960679060e-5,-0.425506312845,3.9600336698e-5,0.4261265590750,3.2379220955e-8,-1.102020202e-4,3.9600336698e-5,0.4261265590750,-3.959403656e-5,-0.425527565858,-3.243195482e-8,-9.326278622e-5,3.2379220954e-8,-1.102020202e-4,-3.243195482e-8,-9.326278622e-5,2.601632288e-12,2.1664965025e-4
135.0000000000000,-4.072182937e-5,-0.409484843053,4.0715076808e-5,0.4101289620622,3.4846688496e-8,-1.144437217e-4,4.0715076808e-5,0.4101289620622,-4.070853485e-5,-0.409506916526,-3.489596234e-8,-9.685512176e-5,3.4846688496e-8,-1.144437217e-4,-3.489596234e-8,-9.685512176e-5,-1.90813872e-12,2.2498559413e-4
140.0000000000000,-4.108962450e-5,-0.394625155312,4.1082712244e-5,0.3952931484170,3.6751572574e-8,-1.186866891e-4,4.1082712244e-5,0.3952931484170,-4.107605554e-5,-0.394648048348,-3.679727228e-8,-1.004471542e-4,3.6751572574e-8,-1.186866891e-4,-3.679727228e-8,-1.004471542e-4,-4.73351840e-12,2.3332188914e-4
145.0000000000000,-4.087808748e-5,-0.380805161200,4.0871130857e-5,0.3814970298501,3.8164833475e-8,-1.229308367e-4,4.0871130857e-5,0.3814970298501,-4.086446355e-5,-0.380828873037,-3.820691729e-8,-1.040390052e-4,3.8164833476e-8,-1.229308367e-4,-3.820691729e-8,-1.040390052e-4,-6.03908033e-12,2.4165854953e-4
