 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: TKID_Module_2um_Inductor
 Data is De-embedded 
 Data File Written: 09/27/2020 21:33:09
Project Date: 09/17/2020 11:52:05
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,3.6161400755e-9,-0.410980644599,-3.610028742e-9,0.4115986089810,-3.611552424e-9,0.4115986089804,3.6181100777e-9,-0.410979034765
105.0000000000000,2.4002152146e-6,-0.391263925795,-2.402900549e-6,0.3919127910446,-2.402900549e-6,0.3919127910446,2.4043900475e-6,-0.391262232588
110.0000000000000,4.2026893377e-6,-0.373345431570,-4.207624473e-6,0.3740251972206,-4.207624473e-6,0.3740251972206,4.2102490699e-6,-0.373343652657
115.0000000000000,5.5411792863e-6,-0.356989572010,-5.547991976e-6,0.3577002377772,-5.547991976e-6,0.3577002377772,5.5514708088e-6,-0.356987705365
120.0000000000000,6.5155764788e-6,-0.342000188757,-6.523946943e-6,0.3427417545334,-6.523946943e-6,0.3427417545334,6.5280480445e-6,-0.341998232647
125.0000000000000,7.2032494387e-6,-0.328212636725,-7.212901865e-6,0.3289851025583,-7.212901865e-6,0.3289851025583,7.2174337462e-6,-0.328210589666
130.0000000000000,7.6645927353e-6,-0.315487700107,-7.675288425e-6,0.3162910661796,-7.675288425e-6,0.3162910661796,7.6800932859e-6,-0.315485560825
135.0000000000000,7.9470802912e-6,-0.303706865479,-7.958612075e-6,0.3045411320909,-7.958612075e-6,0.3045411320909,7.9635602905e-6,-0.303704632875
140.0000000000000,8.0882608524e-6,-0.292768611493,-8.100448505e-6,0.2936337790505,-8.100448505e-6,0.2936337790505,8.1054341113e-6,-0.292766284620
145.0000000000000,8.1179952320e-6,-0.282585468920,-8.130681679e-6,0.2834815379246,-8.130681679e-6,0.2834815379246,8.1356186532e-6,-0.282583046959
150.0000000000000,8.0601437978e-6,-0.273081670679,-8.073191958e-6,0.2740086417184,-8.073191958e-6,0.2740086417184,8.0780111237e-6,-0.273079152924
155.0000000000000,7.9338507665e-6,-0.264191258195,-7.947140904e-6,0.2651491319338,-7.947140904e-6,0.2651491319338,7.9517873534e-6,-0.264188644035
160.0000000000000,7.7545299157e-6,-0.255856543938,-7.767957406e-6,0.2568453211150,-7.767957406e-6,0.2568453211150,7.7723883327e-6,-0.255853832846
165.0000000000000,7.5346269039e-6,-0.248026854374,-7.548100336e-6,0.2490465357936,-7.548100336e-6,0.2490465357936,7.5522832089e-6,-0.248024045896
170.0000000000000,7.2842131894e-6,-0.240657495402,-7.297652753e-6,0.2417080819313,-7.297652753e-6,0.2417080819313,7.3015637648e-6,-0.240654589147
