R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
100.0000000000000,0.0705835385454,-402.9530049698,-0.070581964522,402.95317450788,-0.070581964734,402.95317450788,0.0705835548015,-402.9530028096
105.0000000000000,-1.468226529617,-382.9820219936,1.4682282931013,382.98219978841,1.4682282931013,382.98219978841,-1.468226823072,-382.9820192575
110.0000000000000,-2.644482958800,-364.8941410668,2.6444848929857,364.89432717810,2.6444848929857,364.89432717810,-2.644483524395,-364.8941378744
115.0000000000000,-3.537357774687,-348.4379989806,3.5373598631343,348.43819345737,3.5373598631343,348.43819345737,-3.537358579720,-348.4379954301
120.0000000000000,-4.207387719593,-333.4046153907,4.2073899511873,333.40481827314,4.2073899511873,333.40481827314,-4.207388742031,-333.4046115625
125.0000000000000,-4.701298682754,-319.6188375678,4.7013010497723,319.61904888894,4.7013010497723,319.61904888894,-4.701299907369,-319.6188335279
130.0000000000000,-5.055458784877,-306.9327254783,5.0554612795890,306.93294526484,5.0554612795890,306.93294526484,-5.055460196448,-306.9327212800
135.0000000000000,-5.298401044902,-295.2207356295,5.2984036626283,295.22096390322,5.2984036626283,295.22096390322,-5.298402634332,-295.2207313160
140.0000000000000,-5.452658316465,-284.3755003523,5.4526610535352,284.37573713040,5.4526610535352,284.37573713039,-5.452660076699,-284.3754959579
145.0000000000000,-5.536141121237,-274.3047878059,5.5361439756287,274.30503310190,5.5361439756287,274.30503310190,-5.536143048539,-274.3047833572
150.0000000000000,-5.563162478462,-264.9289010767,5.5631654485139,264.92915490104,5.5631654485139,264.92915490104,-5.563164569837,-264.9288965941
155.0000000000000,-5.545216701782,-256.1786234952,5.5452197861572,256.17888585568,5.5452197861572,256.17888585568,-5.545218954905,-256.1786189935
160.0000000000000,-5.491577545749,-247.9936008404,5.4915807439310,247.99387174235,5.4915807439310,247.99387174235,-5.491579959952,-247.9935963298
165.0000000000000,-5.409752485018,-240.3209334640,5.4097557965580,240.32121291093,5.4097557965580,240.32121291093,-5.409755059786,-240.3209289505
170.0000000000000,-5.305842543077,-233.1141131877,5.3058459683301,233.11440118129,5.3058459683301,233.11440118129,-5.305845279517,-233.1141086739
175.0000000000000,-5.184817469147,-226.3320484776,5.1848210082897,226.33234501799,5.1848210082897,226.33234501799,-5.184820368018,-226.3320439627
180.0000000000000,-5.050734973704,-219.9383335727,5.0507386277394,219.93863865897,5.0507386277394,219.93863865897,-5.050738037428,-219.9383290537
185.0000000000000,-4.906913113774,-213.9005698704,4.9069168828524,213.90088350038,4.9069168828524,213.90088350038,-4.906916343073,-213.9005653417
190.0000000000000,-4.756069117953,-208.1898597246,4.7560730023382,208.19018189526,4.7560730023382,208.19018189526,-4.756072513779,-208.1898551788
195.0000000000000,-4.600429568721,-202.7803461074,4.6004335692635,202.78067681473,4.6004335692635,202.78067681473,-4.600433133201,-202.7803415351
200.0000000000000,-4.441817459692,-197.6488070441,4.4418215768718,197.64914628364,4.4418215768718,197.64914628364,-4.441821194207,-197.6488024347
205.0000000000000,-4.281725089008,-192.7743407835,4.2817293233460,192.77468854999,4.2817293233460,192.77468854999,-4.281728995021,-192.7743361249
210.0000000000000,-4.121371750437,-188.1380869076,4.1213761024473,188.13844319543,4.1213761024473,188.13844319543,-4.121375829386,-188.1380821867
215.0000000000000,-3.961750683685,-183.7229765408,3.9617551537733,183.72334134376,3.9617551537733,183.72334134376,-3.961754936785,-183.7229717433
220.0000000000000,-3.803668597036,-179.5135298852,3.8036731855979,179.51390319680,3.8036731855979,179.51390319680,-3.803673025469,-179.5135249961
225.0000000000000,-3.647776004882,-175.4956681857,3.6477807119888,175.49604999908,3.6477807119888,175.49604999908,-3.647780609170,-175.4956631891
230.0000000000000,-3.494595034050,-171.6565749326,3.4945998600659,171.65696524068,3.4945998600659,171.65696524068,-3.494599815285,-171.6565698122
235.0000000000000,-3.344539306375,-167.9845347025,3.3445442510569,167.98493349799,3.3445442510569,167.98493349799,-3.344544264418,-167.9845294414
240.0000000000000,-3.197934274442,-164.4688519138,3.1979393381844,164.46925918914,3.1979393381844,164.46925918914,-3.197939410413,-164.4688464944
245.0000000000000,-3.055028731122,-161.0996982453,3.0550339133251,161.10011399276,3.0550339133251,161.10011399276,-3.055034044134,-161.0996926498
250.0000000000000,-2.916010428135,-157.8680649022,2.9160157285969,157.86848911394,2.9160157285969,157.86848911394,-2.916015918079,-157.8680591122
255.0000000000000,-2.781014429762,-154.7656602252,2.7810198480729,154.76609289332,2.7810198480729,154.76609289332,-2.781020096092,-154.7656542222
260.0000000000000,-2.650132315508,-151.7848445146,2.6501378511879,151.78528563108,2.6501378511879,151.78528563108,-2.650138157520,-151.7848382797
265.0000000000000,-2.523419958650,-148.9185668365,2.5234256111568,148.91901639305,2.5234256111568,148.91901639305,-2.523425975492,-148.9185603504
270.0000000000000,-2.400902453431,-146.1603075825,2.4009082220193,146.16076557089,2.4009082220193,146.16076557089,-2.400908643829,-146.1603008258
275.0000000000000,-2.282580371282,-143.5040340004,2.2825862552794,143.50450041239,2.2825862552794,143.50450041239,-2.282586734085,-143.5040269535
280.0000000000000,-2.168433448594,-140.9441497125,2.1684394468994,140.94462453951,2.1684394468994,140.94462453951,-2.168439981776,-140.9441423552
285.0000000000000,-2.058424497588,-138.4754634855,2.0584306093692,138.47594671903,2.0584306093692,138.47594671903,-2.058431199640,-138.4754557976
290.0000000000000,-1.952502066607,-136.0931435196,1.9525082906949,136.09363515107,1.9525082906949,136.09363515107,-1.952508935330,-136.0931354806
295.0000000000000,-1.850603598240,-133.7926972346,1.8506099333687,133.79319725512,1.8506099333687,133.79319725512,-1.850610631221,-133.7926888234
300.0000000000000,-1.752657258423,-131.5699341977,1.7526637033783,131.57044259832,1.7526637033783,131.57044259832,-1.752664453338,-131.5699253931
305.0000000000000,-1.658583924705,-129.4209471291,1.6585904781883,129.42146390070,1.6585904781883,129.42146390070,-1.658591279043,-129.4209379092
310.0000000000000,-1.568298430579,-127.3420799325,1.5683050910395,127.34260506564,1.5683050910395,127.34260506564,-1.568305941309,-127.3420702751
315.0000000000000,-1.481711567245,-125.3299211342,1.4817183334225,125.33045461938,1.4817183334225,125.33045461938,-1.481719231904,-125.3299110165
320.0000000000000,-1.398730348710,-123.3812688400,1.3987372189190,123.38181066717,1.3987372189190,123.38181066717,-1.398738163972,-123.3812582383
325.0000000000000,-1.319259661751,-121.4931260480,1.3192666344770,121.49367620695,1.3192666344770,121.49367620695,-1.319267624616,-121.4931149381
330.0000000000000,-1.243202659367,-119.6626792567,1.2432097329042,119.66323773668,1.2432097329042,119.66323773668,-1.243210766444,-119.6626676132
335.0000000000000,-1.170461613641,-117.8872871006,1.1704687863924,117.88785389029,1.1704687863924,117.88785389029,-1.170469861744,-117.8872748971
340.0000000000000,-1.100938316833,-116.1644644250,1.1009455870720,116.16503951262,1.1009455870720,116.16503951262,-1.100946702508,-116.1644516340
345.0000000000000,-1.034534655404,-114.4918733783,1.0345420214074,114.49245675120,1.0345420214074,114.49245675120,-1.034543175195,-114.4918599705
350.0000000000000,-0.971153092074,-112.8673126055,0.9711605520523,112.86790425034,0.9711605520523,112.86790425034,-0.971161742382,-112.8672985501
355.0000000000000,-0.910696784509,-111.2887065167,0.9107043367272,111.28930641914,0.9107043367272,111.28930641914,-0.910705561841,-111.2886917809
360.0000000000000,-0.853069939635,-109.7540961389,0.8530775823880,109.75470428333,0.8530775823880,109.75470428333,-0.853078840550,-109.7540806873
365.0000000000000,-0.798178107532,-108.2616304435,0.7981858389007,108.26224681304,0.7981858389007,108.26224681304,-0.798187128154,-108.2616142382
370.0000000000000,-0.745928271595,-106.8095633629,0.7459360899974,106.81018793908,0.7459360899974,106.81018793908,-0.745937408719,-106.8095463625
375.0000000000000,-0.696229020007,-105.3962393031,0.6962369237437,105.39687206561,0.6962369237437,105.39687206561,-0.696238270189,-105.3962214627
380.0000000000000,-0.648990613721,-104.0200922094,0.6489986011551,104.02073313572,0.6489986011551,104.02073313572,-0.648999973638,-104.0200734795
385.0000000000000,-0.604125084234,-102.6796387712,0.6041331536795,102.68028783620,0.6041331536795,102.68028783620,-0.604134550464,-102.6796190971
390.0000000000000,-0.561546367799,-101.3734706643,0.5615545177870,101.37412783981,0.5615545177870,101.37412783981,-0.561555937349,-101.3734499850
395.0000000000000,-0.521170280200,-100.1002531043,0.5211785093269,100.10091835837,0.5211785093269,100.10091835837,-0.521179950208,-100.1002313513
400.0000000000000,-0.482914498413,-98.85871663761,0.4829228053381,98.859389933976,0.4829228053381,98.859389933976,-0.482924266141,-98.85869373381
405.0000000000000,-0.446698603116,-97.64765365413,0.4467069866124,97.648334951236,0.4467069866124,97.648334951236,-0.446708466052,-97.64762951165
410.0000000000000,-0.412444086622,-96.46591578090,0.4124525456546,96.466605030823,0.4124525456546,96.466605030823,-0.412454042638,-96.46589029909
415.0000000000000,-0.380074244363,-95.31240719325,0.3800827779464,95.313104340255,0.3800827779464,95.313104340255,-0.380084291430,-95.31238025578
420.0000000000000,-0.349514163182,-94.18608276972,0.3495227706297,94.186787748525,0.3495227706297,94.186787748525,-0.349524299869,-94.18605424111
425.0000000000000,-0.320690635293,-93.08594304776,0.3206993160305,93.086655781206,0.3206993160305,93.086655781206,-0.320700860393,-93.08591276871
