 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: ACTKID_Inductor
 Data is De-embedded 
 Data File Written: 04/21/2020 00:39:03
Project Date: 04/20/2020 23:33:34
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
ILD_thickness = 0.3
ILD_dielectric_const = 3.9
100.0000000000000,-3.795673174e-9,-0.140427238080,3.8292344203e-9,0.1404962760635,3.8301500290e-9,0.1404962760630,-3.787907382e-9,-0.140426754625
105.0000000000000,1.1917483693e-5,-0.133721568893,-1.191819755e-5,0.1337940544135,-1.191819755e-5,0.1337940544135,1.1917276713e-5,-0.133721061290
110.0000000000000,2.1235285859e-5,-0.127626384827,-2.123672074e-5,0.1277023181643,-2.123672074e-5,0.1277023181643,2.1234901339e-5,-0.127625853074
115.0000000000000,2.8480137736e-5,-0.122061911654,-2.848226187e-5,0.1221412930854,-2.848226187e-5,0.1221412930854,2.8479601992e-5,-0.122061355748
120.0000000000000,3.4063529047e-5,-0.116961694109,-3.406630948e-5,0.1170445239110,-3.406630948e-5,0.1170445239110,3.4062864922e-5,-0.116961114048
125.0000000000000,3.8307622063e-5,-0.112269927624,-3.831102494e-5,0.1123562060715,-3.831102494e-5,0.1123562060715,3.8306849484e-5,-0.112269323404
130.0000000000000,4.1466787395e-5,-0.107939406817,-4.147077819e-5,0.1080291341852,-4.147077819e-5,0.1080291341852,4.1465923821e-5,-0.107938778437
135.0000000000000,4.3743418677e-5,-0.103929930583,-4.374796237e-5,0.1040231071458,-4.374796237e-5,0.1040231071458,4.3742479469e-5,-0.103929278041
140.0000000000000,4.5299682643e-5,-0.100207049455,-4.530474386e-5,0.1003036754860,-4.530474386e-5,0.1003036754860,4.5298681359e-5,-0.100206372750
145.0000000000000,4.6266343582e-5,-0.096741072511,-4.627188673e-5,0.0968411482819,-4.627188673e-5,0.0968411482819,4.6265292232e-5,-0.096740371642
150.0000000000000,4.6749456736e-5,-0.093506273170,-4.675544612e-5,0.0936097989529,-4.675544612e-5,0.0936097989529,4.6748365987e-5,-0.093505548135
155.0000000000000,4.6835492057e-5,-0.090480248920,-4.684189194e-5,0.0905872249853,-4.684189194e-5,0.0905872249853,4.6834371405e-5,-0.090479499719
160.0000000000000,4.6595289921e-5,-0.087643401248,-4.660206461e-5,0.0877538278654,-4.660206461e-5,0.0877538278654,4.6594147841e-5,-0.087642627880
165.0000000000000,4.6087139347e-5,-0.084978510252,-4.609425324e-5,0.0850923876897,-4.609425324e-5,0.0850923876897,4.6085983414e-5,-0.084977712716
170.0000000000000,4.5359191057e-5,-0.082470384411,-4.536660872e-5,0.0825877129369,-4.536660872e-5,0.0825877129369,4.5358028054e-5,-0.082469562706
