 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: Cap_300MHz_with_boundary_and_coupcaps
 Data is De-embedded 
 Data File Written: 04/20/2020 18:00:02
Project Date: 03/26/2020 11:24:26
R 50.00000
Frequency (MHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S13],IM[S13],RE[S14],IM[S14],RE[S21],IM[S21],RE[S22],IM[S22],RE[S23],IM[S23],RE[S24],IM[S24],RE[S31],IM[S31],RE[S32],IM[S32],RE[S33],IM[S33],RE[S34],IM[S34],RE[S41],IM[S41],RE[S42],IM[S42],RE[S43],IM[S43],RE[S44],IM[S44]
140.0000000000000,0.2788043129167,-0.474214022964,0.7154285603208,0.4202241000364,0.0028029045034,0.0074097688807,0.0027352631761,0.0075149174659,0.7154285603208,0.4202241000364,0.2792350044992,-0.474047344323,-2.255393516e-3,0.0044516788402,-2.197166925e-3,0.0043460599898,0.0028029045034,0.0074097688807,-2.255393516e-3,0.0044516788402,-2.836377256e-4,-7.205649945e-3,0.9993831113441,-0.033077346636,0.0027352631761,0.0075149174659,-2.197166925e-3,0.0043460599898,0.9993831113441,-0.033077346636,-2.815682560e-4,-7.206517985e-3
145.0000000000000,0.2635244674165,-0.467389861586,0.7309038809704,0.4117691530466,0.0028788425368,0.0075890185940,0.0028097685067,0.0077003393174,0.7309038809704,0.4117691530466,0.2639614990158,-0.467228450739,-2.291272135e-3,0.0046959240934,-2.232300048e-3,0.0045841721559,0.0028788425368,0.0075890185940,-2.291272135e-3,0.0046959240934,-3.037337195e-4,-7.459925567e-3,0.9993386224434,-0.034260285722,0.0028097685067,0.0077003393174,-2.232300048e-3,0.0045841721559,0.9993386224434,-0.034260285722,-3.015214348e-4,-7.460848209e-3
150.0000000000000,0.2491834502008,-0.460434266486,0.7454802385100,0.4032007502392,0.0029528934370,0.0077672639806,0.0028824566430,0.0078847997012,0.7454802385100,0.4032007502392,0.2496269269023,-0.460278471444,-2.323789920e-3,0.0049411533133,-2.264168458e-3,0.0048232469752,0.0029528934370,0.0077672639806,-2.323789920e-3,0.0049411533133,-3.245155670e-4,-7.714201482e-3,0.9992925830117,-0.035443123036,0.0028824566430,0.0078847997012,-2.264168458e-3,0.0048232469752,0.9992925830117,-0.035443123036,-3.221503882e-4,-7.715179874e-3
155.0000000000000,0.2357190833500,-0.453393581899,0.7592024807027,0.3945550099259,0.0030251265307,0.0079446989635,0.0029533945156,0.0080684870420,0.7592024807027,0.3945550099259,0.2361690843891,-0.453243929196,-2.353024699e-3,0.0051871612854,-2.292847400e-3,0.0050630834623,0.0030251265307,0.0079446989635,-2.353024699e-3,0.0051871612854,-3.459837063e-4,-7.968476673e-3,0.9992449933931,-0.036625858109,0.0029533945156,0.0080684870420,-2.292847400e-3,0.0050630834623,0.9992449933931,-0.036625858109,-3.434559290e-4,-7.969512090e-3
160.0000000000000,0.2230727708256,-0.446307303979,0.7721161172073,0.3858640326590,0.0030956188535,0.0081214971361,0.0030226566950,0.0082515700663,0.7721161172073,0.3858640326590,0.2235292923459,-0.446164429283,-2.379061501e-3,0.0054337653174,-2.318419259e-3,0.0053035025540,0.0030956188535,0.0081214971361,-2.379061501e-3,0.0054337653174,-3.681386200e-4,-8.222750063e-3,0.9991958538653,-0.037808490423,0.0030226566950,0.0082515700663,-2.318419259e-3,0.0053035025540,0.9991958538653,-0.037808490423,-3.654389074e-4,-8.223843900e-3
165.0000000000000,0.2111893979472,-0.439208893685,0.7842664339601,0.3771559979598,0.0031644527832,0.0082978133070,0.0030903230778,0.0084341992875,0.7842664339601,0.3771559979598,0.2116523257623,-0.439073479287,-2.401990108e-3,0.0056808033108,-2.340971165e-3,0.0055443452435,0.0031644527832,0.0082978133070,-2.401990108e-3,0.0056808033108,-3.909808266e-4,-8.477020515e-3,0.9991451646479,-0.038991019409,0.0030903230778,0.0084341992875,-2.340971165e-3,0.0055443452435,0.9991451646479,-0.038991019409,-3.881002023e-4,-8.478174280e-3
170.0000000000000,0.2000172344927,-0.432126511318,0.7956978374893,0.3684553664599,0.0032317141063,0.0084737850633,0.0031564769959,0.0086165085100,0.7956978374893,0.3684553664599,0.2004863380903,-0.431999233985,-2.421903079e-3,0.0059281318785,-2.360593057e-3,0.0057854707559,0.0032317141063,0.0084737850633,-2.421903079e-3,0.0059281318785,-4.145108718e-4,-8.731286838e-3,0.9990929259109,-0.040173444446,0.0031564769959,0.0086165085100,-2.360593057e-3,0.0057854707559,0.9990929259109,-0.040173444446,-4.114407127e-4,-8.732502138e-3
175.0000000000000,0.1895078313573,-0.425083680153,0.8064533821707,0.3597831460063,0.0032974904599,0.0086495343020,0.0032212036895,0.0087986163076,0.8064533821707,0.3597831460063,0.1899827720123,-0.424965170547,-2.438894184e-3,0.0061756245459,-2.377376152e-3,0.0060267548050,0.0032974904599,0.0086495343020,-2.438894184e-3,0.0061756245459,-4.387293215e-4,-8.985547782e-3,0.9990391377812,-0.041355764864,0.0032212036895,0.0087986163076,-2.377376152e-3,0.0060267548050,0.9990391377812,-0.041355764864,-4.354613510e-4,-8.986826319e-3
180.0000000000000,0.1796159063035,-0.418099884159,0.8165744421693,0.3511571913550,0.0033618700921,0.0088251687003,0.0032845890909,0.0089806274415,0.8165744421693,0.3511571913550,0.1800962537391,-0.417990697580,-2.453057172e-3,0.0064231700610,-2.391411738e-3,0.0062680879545,0.0033618700921,0.0088251687003,-2.453057172e-3,0.0064231700610,-4.636367555e-4,-9.239802043e-3,0.9989838003486,-0.042537979945,0.0032845890909,0.0089806274415,-2.391411738e-3,0.0062680879545,0.9989838003486,-0.042537979945,-4.601630364e-4,-9.241145605e-3
185.0000000000000,0.1702992179317,-0.411191103880,0.8261004968910,0.3425925157929,0.0034249408888,0.0090007830994,0.0033467188682,0.0091626341982,0.8261004968910,0.3425925157929,0.1707844713676,-0.411091701228,-2.464484828e-3,0.0066706708272,-2.402790241e-3,0.0065093740973,0.0034249408888,0.0090007830994,-2.464484828e-3,0.0066706708272,-4.892337609e-4,-9.494048266e-3,0.9989269136722,-0.043720088919,0.0033467188682,0.0091626341982,-2.402790241e-3,0.0065093740973,0.9989269136722,-0.043720088919,-4.855466888e-4,-9.495458718e-3
190.0000000000000,0.1615184291219,-0.404370294340,0.8350690045782,0.3341015997414,0.0034867896223,0.0091764607929,0.0034076776846,0.0093447176358,0.8350690045782,0.3341015997414,0.1620080397285,-0.404281031802,-2.473268247e-3,0.0069180414638,-2.411600516e-3,0.0067505290595,0.0034867896223,0.0091764607929,-2.473268247e-3,0.0069180414638,-5.155209281e-4,-9.748285045e-3,0.9988684777844,-0.044902090973,0.0034076776846,0.0093447176358,-2.411600516e-3,0.0067505290595,0.9988684777844,-0.044902090973,-5.116132240e-4,-9.749764320e-3
195.0000000000000,0.1532369622977,-0.397647808943,0.8435153435065,0.3256946864822,0.0035475013824,0.0093522747121,0.0034675486352,0.0095269487307,0.8435153435065,0.3256946864822,0.1537303550282,-0.397568934757,-2.479496307e-3,0.0071652074959,-2.417929324e-3,0.0069914793275,0.0035475013824,0.0093522747121,-2.479496307e-3,0.0071652074959,-5.424988454e-4,-0.010002510926,0.9988084926957,-0.046083985249,0.0034675486352,0.0095269487307,-2.417929324e-3,0.0069914793275,0.9988084926957,-0.046083985249,-5.383635490e-4,-0.010004061020
200.0000000000000,0.1454208492892,-0.391031773475,0.8514728042239,0.3173800589095,0.0036071591541,0.0095282885096,0.0035264128287,0.0097093894267,0.8514728042239,0.3173800589096,0.1459174428029,-0.390963430183,-2.483255283e-3,0.0074121041685,-2.421860946e-3,0.0072321608972,0.0036071591535,0.0095282885062,-2.483255287e-3,0.0074121041655,-5.701680862e-4,-0.010256724391,0.9987469584119,-0.047265770842,0.0035264128281,0.0097093894234,-2.421860950e-3,0.0072321608943,0.9987469584124,-0.047265770843,-5.657985553e-4,-0.010258347373
205.0000000000000,0.1380385785670,-0.384528414465,0.8589726195882,0.3091642939554,0.0036658435197,0.0097045575392,0.0035843490885,0.0098920935865,0.8589726195882,0.3091642939554,0.1385378025129,-0.384470645197,-2.484628585e-3,0.0076586753806,-2.423476922e-3,0.0074725182364,0.0036658435197,0.0097045575392,-2.484628585e-3,0.0076586753806,-5.985292525e-4,-0.010510923965,0.9986838748708,-0.048447446818,0.0035843490885,0.0098920935865,-2.423476922e-3,0.0074725182364,0.9986838748708,-0.048447446818,-5.939191305e-4,-0.010512621895
210.0000000000000,0.1310609423827,-0.378142346120,0.8660440220811,0.3010524932698,0.0037236324470,0.0098811297463,0.0036414337388,0.0100751078523,0.8660440220811,0.3010524932698,0.1315622517163,-0.378095103665,-2.483696582e-3,0.0079048727252,-2.422855875e-3,0.0077125033541,0.0037236324470,0.0098811297463,-2.483696582e-3,0.0079048727252,-6.275828779e-4,-0.010765108007,0.9986192420778,-0.049629012189,0.0036414337388,0.0100751078523,-2.422855875e-3,0.0077125033541,0.9986192420778,-0.049629012189,-6.227261251e-4,-0.010766883041
215.0000000000000,0.1244608859832,-0.371876820000,0.8727143201161,0.2930484900744,0.0037806011647,0.0100580464617,0.0036977404774,0.0102584724183,0.8727143201161,0.2930484900744,0.1249637722669,-0.371839977618,-2.480536518e-3,0.0081506546371,-2.420073418e-3,0.0079520749690,0.0037806011647,0.0100580464617,-2.480536518e-3,0.0081506546371,-6.573295194e-4,-0.011019274926,0.9985530599757,-0.050810465940,0.0036977404774,0.0102584724183,-2.420073418e-3,0.0079520749690,0.9985530599757,-0.050810465940,-6.522203802e-4,-0.011021129234
220.0000000000000,0.1182133606616,-0.365733941423,0.8790089868824,0.2851550329881,0.0038368220900,0.0102353431170,0.0037533402972,0.0104422217249,0.8790089868824,0.2851550329881,0.1187173604877,-0.365707304559,-2.475222460e-3,0.0083959856286,-2.415202104e-3,0.0081911977667,0.0038368220900,0.0102353431170,-2.475222460e-3,0.0083959856286,-6.877697078e-4,-0.011273423076,0.9984853285137,-0.051991807018,0.0037533402972,0.0104422217249,-2.415202104e-3,0.0081911977667,0.9984853285137,-0.051991807018,-6.824027102e-4,-0.011275358856
225.0000000000000,0.1122951820101,-0.359714856347,0.8849517567428,0.2773739481709,0.0038923648039,0.0104130498836,0.0038083014570,0.0106263850796,0.8849517567428,0.2773739481709,0.1127998827929,-0.359698174601,-2.467825317e-3,0.0086408356107,-2.408311430e-3,0.0084298417382,0.0038923648039,0.0104130498836,-2.467825317e-3,0.0086408356107,-7.189039561e-4,-0.011527550782,0.9984160476351,-0.053173034340,0.0038083014570,0.0106263850796,-2.408311430e-3,0.0084298417382,0.9984160476351,-0.053173034340,-7.132739044e-4,-0.011529570253
230.0000000000000,0.1066848943695,-0.353819912223,0.8905647253925,0.2697062814477,0.0039472960636,0.0105911922423,0.0038626894870,0.0108109872108,0.8905647253925,0.2697062814477,0.1071899378187,-0.353812891078,-2.458412866e-3,0.0088851792894,-2.399467866e-3,0.0086679815916,0.0039472960636,0.0105911922423,-2.458412866e-3,0.0088851792894,-7.507327573e-4,-0.011781656342,0.9983452172795,-0.054354146791,0.0038626894870,0.0108109872108,-2.399467866e-3,0.0086679815916,0.9983452172795,-0.054354146791,-7.448347251e-4,-0.011783761735
235.0000000000000,0.1013626421546,-0.348048795998,0.8958684509326,0.2621524222084,0.0040016798395,0.0107697914915,0.0039165672203,0.0109960487630,0.8958684509326,0.2621524222084,0.1018677257627,-0.348051107968,-2.447049824e-3,0.0091289956295,-2.388734916e-3,0.0089055962285,0.0040016798395,0.0107697914915,-2.447049824e-3,0.0091289956295,-7.832565840e-4,-0.012035738029,0.9982728373839,-0.055535143228,0.0039165672203,0.0109960487630,-2.388734916e-3,0.0089055962285,0.9982728373839,-0.055535143228,-7.770859067e-4,-0.012037931586
240.0000000000000,0.0963100484643,-0.342400652158,0.9008820537658,0.2547122109168,0.0040555773737,0.0109488652000,0.0039699948446,0.0111815867373,0.9008820537658,0.2547122109168,0.0968149253408,-0.342411947115,-2.433797926e-3,0.0093722673782,-2.376173185e-3,0.0091426682791,0.0040555773737,0.0109488652000,-2.433797926e-3,0.0093722673782,-8.164758870e-4,-0.012289794095,0.9981989078839,-0.056716022480,0.0039699948446,0.0111815867373,-2.376173185e-3,0.0091426682791,0.9981989078839,-0.056716022480,-8.100281550e-4,-0.012292078061
245.0000000000000,0.0915101011641,-0.336874183419,0.9056233138124,0.2473850320032,0.0041090472522,0.0111284276093,0.0040230299676,0.0113676148847,0.9056233138124,0.2473850320032,0.0920145785322,-0.336894097933,-2.418716016e-3,0.0096149806422,-2.361840473e-3,0.0093791836883,0.0041090472522,0.0111284276093,-2.418716016e-3,0.0096149806422,-8.503910947e-4,-0.012543822773,0.9981234287142,-0.057896783351,0.0040230299676,0.0113676148847,-2.361840473e-3,0.0093791836883,0.9981234287142,-0.057896783351,-8.436621460e-4,-0.012546199390
250.0000000000000,0.0869470464598,-0.331467736340,0.9101087640029,0.2401698938263,0.0041621454865,0.0113084899927,0.0040757276933,0.0115541440559,0.9101087640029,0.2401698938263,0.0874509831041,-0.331495901987,-2.401860149e-3,0.0098571245117,-2.345791865e-3,0.0096151313488,0.0041621454865,0.0113084899927,-2.401860149e-3,0.0098571245117,-8.850026132e-4,-0.012797822278,0.9980463998098,-0.059077424624,0.0040757276933,0.0115541440559,-2.345791865e-3,0.0096151313488,0.9980463998098,-0.059077424624,-8.779885258e-4,-0.012800293782
255.0000000000000,0.0826062898435,-0.326179373937,0.9143537793636,0.2330654972622,0.0042149256027,0.0114890609746,0.0041281407045,0.0117411825137,0.9143537793636,0.2330654972622,0.0831095927660,-0.326215424515,-2.383283699e-3,0.0100986907272,-2.328079832e-3,0.0098505027733,0.0042149256027,0.0114890609746,-2.383283699e-3,0.0100986907272,-9.203108253e-4,-0.013051790814,0.9979678211061,-0.060257945057,0.0041281407045,0.0117411825137,-2.328079832e-3,0.0098505027733,0.9979678211061,-0.060257945057,-9.130079104e-4,-0.013054359426
260.0000000000000,0.0784743041957,-0.321006937063,0.9183726612814,0.2260702943430,0.0042674387338,0.0116701468146,0.0041803193495,0.0119287362113,0.9183726612814,0.2260702943430,0.0789769247048,-0.321050514757,-2.363037465e-3,0.0103396733825,-2.308754333e-3,0.0100852918040,0.0042674387338,0.0116701468146,-2.363037465e-3,0.0103396733825,-9.563160910e-4,-0.013305726568,0.9978876925396,-0.061438343389,0.0041803193495,0.0119287362113,-2.308754333e-3,0.0100852918040,0.9978876925396,-0.061438343389,-9.487208855e-4,-0.013308394494
265.0000000000000,0.0745385447571,-0.315948096138,0.9221787167402,0.2191825382275,0.0043197337143,0.0118517516612,0.0042323117309,0.0121168090403,0.9221787167402,0.2191825382275,0.0750404741809,-0.315998856660,-2.341169780e-3,0.0105800686607,-2.287862920e-3,0.0103194943532,0.0043197337143,0.0118517516612,-2.341169780e-3,0.0105800686607,-9.930187473e-4,-0.013559627721,0.9978060140481,-0.062618618341,0.0042323117309,0.0121168090403,-2.287862920e-3,0.0103194943532,0.9978060140481,-0.062618618341,-9.851280065e-4,-0.013562397145
270.0000000000000,0.0707873706349,-0.311000394603,0.9257843324737,0.2124003256488,0.0043718571744,0.0120338777775,0.0042841637952,0.0123054030529,0.9257843324737,0.2124003256488,0.0712886358193,-0.311058011378,-2.317726621e-3,0.0108198745992,-2.265450840e-3,0.0105531081720,0.0043718571744,0.0120338777775,-2.317726621e-3,0.0108198745992,-1.030419108e-3,-0.013813492443,0.9977227855709,-0.063798768613,0.0042841637952,0.0123054030529,-2.265450840e-3,0.0105531081720,0.9977227855709,-0.063798768613,-1.022229799e-3,-0.013816365523
275.0000000000000,0.0672099724784,-0.306161285279,0.9292010440926,0.2057216328552,0.0044238536337,0.0122165257432,0.0043359194216,0.0124945186597,0.9292010440926,0.2057216328552,0.0677106312031,-0.306225452740,-2.292751710e-3,0.0110590908806,-2.241561132e-3,0.0107861326441,0.0044238536337,0.0122165257432,-2.292751710e-3,0.0110590908806,-1.068517466e-3,-0.014067318900,0.9976380070488,-0.064978792891,0.0043359194216,0.0124945186597,-2.241561132e-3,0.0107861326441,0.9976380070488,-0.064978792891,-1.060026758e-3,-0.014070297763
280.0000000000000,0.0637963059464,-0.301428160666,0.9324396003232,0.1991443459366,0.0044757655935,0.0123996946346,0.0043876205096,0.0126841548072,0.9324396003232,0.1991443459366,0.0642964423657,-0.301498596755,-2.266286625e-3,0.0112977186457,-2.216234734e-3,0.0110185686015,0.0044757655935,0.0123996946346,-2.266286625e-3,0.0112977186457,-1.107314090e-3,-0.014321105252,0.9975516784243,-0.066158689846,0.0043876205096,0.0126841548072,-2.216234734e-3,0.0110185686015,0.9975516784243,-0.066158689846,-1.098519350e-3,-0.014324191993
285.0000000000000,0.0605370305800,-0.296798378080,0.9355100225482,0.1926662863230,0.0045276336259,0.0125833821857,0.0044393070643,0.0128743091367,0.9355100225482,0.1926662863230,0.0610367507746,-0.296874826015,-2.238370892e-3,0.0115357603266,-2.189510571e-3,0.0112504181599,0.0045276336259,0.0125833821857,-2.238370892e-3,0.0115357603266,-1.146809229e-3,-0.014574849657,0.9974637996413,-0.067338458131,0.0044393070643,0.0128743091367,-2.189510571e-3,0.0112504181599,0.9974637996413,-0.067338458131,-1.137708013e-3,-0.014578046332
290.0000000000000,0.0574234537050,-0.292269280385,0.9384216598776,0.1862852321373,0.0045794964604,0.0127675849324,0.0044910172790,0.0130649781265,0.9384216598776,0.1862852321373,0.0579228814087,-0.292351509799,-2.209042085e-3,0.0117732194981,-2.161425651e-3,0.0114816845706,0.0045794964604,0.0127675849324,-2.209042085e-3,0.0117732194981,-1.187003110e-3,-0.014828550270,0.9973743706453,-0.068518096388,0.0044910172790,0.0130649781265,-2.161425651e-3,0.0114816845706,0.9973743706453,-0.068518096388,-1.177593155e-3,-0.014831858894
295.0000000000000,0.0544474789912,-0.287838212993,0.9411832399987,0.1799989359990,0.0046313910677,0.0129522983421,0.0045427876157,0.0132561572200,0.9411832399987,0.1799989359990,0.0549467515443,-0.287926020509,-2.178335921e-3,0.0120101007439,-2.132015154e-3,0.0117123720888,0.0046313910677,0.0129522983421,-2.178335921e-3,0.0120101007439,-1.227895940e-3,-0.015082205247,0.9972833913830,-0.069697603247,0.0045427876157,0.0132561572200,-2.132015154e-3,0.0117123720888,0.9972833913830,-0.069697603247,-1.218175159e-3,-0.015085627793
300.0000000000000,0.0516015593160,-0.283502537697,0.9438029160645,0.1738051397952,0.0046833527398,0.0131375169294,0.0045946528824,0.0134478409404,0.9438029160645,0.1738051397952,0.0521008238795,-0.283595747013,-2.146286342e-3,0.0122464095374,-2.101312517e-3,0.0119424858547,0.0046833527398,0.0131375169294,-2.146286342e-3,0.0122464095374,-1.269487907e-3,-0.015335812748,0.9971908618025,-0.070876977322,0.0045946528824,0.0134478409404,-2.101312517e-3,0.0119424858547,0.9971908618025,-0.070876977322,-1.259454379e-3,-0.015339351138
305.0000000000000,0.0488786535940,-0.279259643817,0.9462883098817,0.1677015868650,0.0047354151668,0.0133232343602,0.0046466463063,0.0136400229941,0.9462883098817,0.1677015868650,0.0493780636491,-0.279358105394,-2.112925606e-3,0.0124821521349,-2.069349516e-3,0.0121720317869,0.0047354151668,0.0133232343602,-2.112925606e-3,0.0124821521349,-1.311779179e-3,-0.015589370930,0.9970967818524,-0.072056217220,0.0046466463063,0.0136400229941,-2.069349516e-3,0.0121720317869,0.9970967818524,-0.072056217220,-1.301431143e-3,-0.015593027038
310.0000000000000,0.0462721872531,-0.275106957095,0.9486465516577,0.1616860319826,0.0047876105105,0.0135094435461,0.0046987996059,0.0138326963642,0.9486465516577,0.1616860319826,0.0467718994002,-0.275210547483,-2.078284364e-3,0.0127173354789,-2.036156343e-3,0.0124010164865,0.0047876105105,0.0135094435461,-2.078284364e-3,0.0127173354789,-1.354769907e-3,-0.015842877959,0.9970011514823,-0.073235321533,0.0046987996059,0.0138326963642,-2.036156343e-3,0.0124010164865,0.9970011514823,-0.073235321533,-1.344105755e-3,-0.015846653604
315.0000000000000,0.0437760160583,-0.271041946674,0.9508843165563,0.1557562494733,0.0048399694745,0.0136961367278,0.0047511430580,0.0140258533942,0.9508843165563,0.1557562494733,0.0442761871231,-0.271150567563,-2.042391740e-3,0.0129519671124,-2.001761682e-3,0.0126294471509,0.0048399694745,0.0136961367278,-2.042391740e-3,0.0129519671124,-1.398460224e-3,-0.016096332002,0.9969039706422,-0.074414288846,0.0047511430580,0.0140258533942,-2.001761682e-3,0.0126294471509,0.9969039706422,-0.074414288846,-1.387478493e-3,-0.016100228950
320.0000000000000,0.0413843930051,-0.267062130488,0.9530078583053,0.1499100397456,0.0048925213708,0.0138833055520,0.0048037055630,0.0142194858639,0.9530078583053,0.1499100397456,0.0418851774500,-0.267175707524,-2.005275401e-3,0.0131860551011,-1.966192782e-3,0.0128573314962,0.0048925213708,0.0138833055520,-2.005275401e-3,0.0131860551011,-1.442850247e-3,-0.016349731235,0.9968052392824,-0.075593117732,0.0048037055630,0.0142194858639,-1.966192782e-3,0.0128573314962,0.9968052392824,-0.075593117732,-1.431549613e-3,-0.016353751190
325.0000000000000,0.0390919380211,-0.263165079310,0.9550230400820,0.1441452344859,0.0049452941837,0.0140709411399,0.0048565147069,0.0144135850585,0.9550230400820,0.1441452344859,0.0395934856591,-0.263283560728,-1.966961629e-3,0.0134196079638,-1.929475521e-3,0.0130846776871,0.0049452941837,0.0140709411399,-1.966961629e-3,0.0134196079638,-1.487940078e-3,-0.016603073838,0.9967049573530,-0.076771806755,0.0048565147069,0.0144135850585,-1.929475521e-3,0.0130846776871,0.9967049573530,-0.076771806755,-1.476319346e-3,-0.016607218446
330.0000000000000,0.0368936102374,-0.259348419685,0.9569353628951,0.1384597007269,0.0049983146306,0.0142590341489,0.0049095968199,0.0146081418301,0.9569353628951,0.1384597007269,0.0373960642391,-0.259471774805,-1.927475385e-3,0.0136526346092,-1.891634471e-3,0.0133114942734,0.0049983146306,0.0142590341489,-1.927475385e-3,0.0136526346092,-1.533729803e-3,-0.016856357998,0.9966031248038,-0.077950354470,0.0049095968199,0.0146081418301,-1.891634471e-3,0.0133114942734,0.9966031248038,-0.077950354470,-1.521787903e-3,-0.016860628843
335.0000000000000,0.0347846826077,-0.255609835940,0.9587499916626,0.1328513439678,0.0050516082191,0.0144475748291,0.0049629770335,0.0148031466543,0.9587499916626,0.1328513439678,0.0352881777897,-0.255738053562,-1.886840376e-3,0.0138851442799,-1.852692964e-3,0.0135377901336,0.0050516082191,0.0144475748291,-1.886840376e-3,0.0138851442799,-1.580219497e-3,-0.017109581912,0.9964997415843,-0.079128759424,0.0049629770335,0.0148031466543,-1.852692964e-3,0.0135377901336,0.9964997415843,-0.079128759424,-1.567955472e-3,-0.017113980513
