R 50.00000
Frequency (MHz),RE[Z11],IM[Z11],RE[Z12],IM[Z12],RE[Z21],IM[Z21],RE[Z22],IM[Z22]
176.0000000000000,3.0861119626639,-2389.766044892,3.0861041358104,-2389.919976444,3.0861041358104,-2389.919976444,3.0860928940931,-2389.772531852
178.0000000000000,3.0348411314703,-2362.911666360,3.0348332733611,-2363.067346790,3.0348332733611,-2363.067346790,3.0348219516277,-2362.918226957
180.0000000000000,2.9850704256845,-2336.654071300,2.9850625354184,-2336.811500614,2.9850625354184,-2336.811500614,2.9850511347000,-2336.660705531
182.0000000000000,2.9367386774061,-2310.973583582,2.9367307540906,-2311.132761786,2.9367307540906,-2311.132761786,2.9367192754049,-2310.980291444
184.0000000000000,2.8897878818079,-2285.851382644,2.8897799245591,-2286.012309744,2.8897799245591,-2286.012309744,2.8897683689110,-2285.858164134
186.0000000000000,2.8441630002289,-2261.269457487,2.8441550081715,-2261.432133490,2.8441550081715,-2261.432133490,2.8441433765531,-2261.276312603
188.0000000000000,2.7998117776489,-2237.210563614,2.7998037499166,-2237.374988526,2.7998037499166,-2237.374988526,2.7997920433070,-2237.217492353
190.0000000000000,2.7566845731524,-2213.658182677,2.7566765088875,-2213.824356503,2.7566765088875,-2213.824356503,2.7566647282533,-2213.665185037
192.0000000000000,2.7147342024970,-2190.596484659,2.7147261008506,-2190.764407407,2.7147261008506,-2190.764407407,2.7147142471459,-2190.603560639
194.0000000000000,2.6739157915574,-2168.010292389,2.6739076516894,-2168.179964064,2.6739076516894,-2168.179964064,2.6738957258559,-2168.017441985
196.0000000000000,2.6341866401571,-2145.885048226,2.6341784612365,-2146.056468835,2.6341784612365,-2146.056468835,2.6341664642035,-2145.892271438
198.0000000000000,2.5955060951546,-2124.206782772,2.5954978763589,-2124.379952322,2.5954978763589,-2124.379952322,2.5954858090436,-2124.214079598
200.0000000000000,2.5578354320472,-2102.962085456,2.5578271725630,-2103.137003952,2.5578271725630,-2103.137003952,2.5578150358704,-2102.969455893
202.0000000000000,2.5211377448344,-2082.138076864,2.5211294438571,-2082.314744312,2.5211294438571,-2082.314744312,2.5211172386802,-2082.145520911
204.0000000000000,2.4853778428707,-2061.722382702,2.4853694996046,-2061.900799110,2.4853694996046,-2061.900799110,2.4853572268247,-2061.729900358
206.0000000000000,2.4505221548960,-2041.703109275,2.4505137685542,-2041.883274648,2.4505137685542,-2041.883274648,2.4505014290405,-2041.710700538
208.0000000000000,2.4165386389583,-2022.068820374,2.4165302087630,-2022.250734719,2.4165302087630,-2022.250734719,2.4165178033731,-2022.076485244
210.0000000000000,2.3833966984285,-2002.808515497,2.3833882236106,-2002.992178820,2.3833882236106,-2002.992178820,2.3833757531905,-2002.816253972
212.0000000000000,2.3510671033865,-1983.911609286,2.3510585831858,-1984.097021594,2.3510585831858,-1984.097021594,2.3510460485699,-1983.919421365
214.0000000000000,2.3195219169047,-1965.367912134,2.3195133505701,-1965.555073433,2.3195133505701,-1965.555073433,2.3195007525814,-1965.375797816
216.0000000000000,2.2887344258953,-1947.167611855,2.2887258126844,-1947.356522152,2.2887258126844,-1947.356522152,2.2887131521344,-1947.175571140
218.0000000000000,2.2586790765113,-1929.301256378,2.2586704156908,-1929.491915678,2.2586704156908,-1929.491915678,2.2586576933797,-1929.309289263
220.0000000000000,2.2293314133212,-1911.759737366,2.2293227041663,-1911.952145677,2.2293227041663,-1911.952145677,2.2293099208833,-1911.767843852
222.0000000000000,2.2006680223050,-1894.534274741,2.2006592641001,-1894.728432069,2.2006592641001,-1894.728432069,2.2006464206230,-1894.542454827
224.0000000000000,2.1726664772698,-1877.616402023,2.1726576693080,-1877.812308375,2.1726576693080,-1877.812308375,2.1726447664037,-1877.624655709
226.0000000000000,2.1453052894428,-1860.997952455,2.1452964310261,-1861.195607837,2.1452964310261,-1861.195607837,2.1452834694505,-1861.006279740
228.0000000000000,2.1185638602338,-1844.671045855,2.1185549506730,-1844.870450273,2.1185549506730,-1844.870450273,2.1185419311711,-1844.679446738
230.0000000000000,2.0924224364967,-1828.628076156,2.0924134751115,-1828.829229616,2.0924134751115,-1828.829229616,2.0924003984172,-1828.636550637
232.0000000000000,2.0668620687306,-1812.861699589,2.0668530548493,-1813.064602098,2.0668530548493,-1813.064602098,2.0668399216861,-1812.870247667
234.0000000000000,2.0418645714436,-1797.364823473,2.0418555044035,-1797.569475038,2.0418555044035,-1797.569475038,2.0418423154840,-1797.373445149
236.0000000000000,2.0174124859103,-1782.130595578,2.0174033650574,-1782.336996205,2.0174033650574,-1782.336996205,2.0173901210837,-1782.139290851
238.0000000000000,1.9934890451315,-1767.152394015,1.9934798698205,-1767.360543710,1.9934798698205,-1767.360543710,1.9934665714840,-1767.161162885
240.0000000000000,1.9700781405145,-1752.423817643,1.9700689101089,-1752.633716413,1.9700689101089,-1752.633716413,1.9700555580906,-1752.432660110
242.0000000000000,1.9471642907604,-1737.938676946,1.9471550046323,-1738.150324797,1.9471550046323,-1738.150324797,1.9471415996027,-1737.947593009
244.0000000000000,1.9247326121791,-1723.690985355,1.9247232697094,-1723.904382293,1.9247232697094,-1723.904382293,1.9247098123288,-1723.699975015
246.0000000000000,1.9027687908182,-1709.674951002,1.9027593913964,-1709.890097034,1.9027593913964,-1709.890097034,1.9027458823146,-1709.684014259
248.0000000000000,1.8812590560263,-1695.884968868,1.8812495990506,-1696.101864000,1.8812495990506,-1696.101864000,1.8812360389073,-1695.894105721
250.0000000000000,1.8601901555792,-1682.315613306,1.8601806404563,-1682.534257544,1.8601806404563,-1682.534257544,1.8601670298810,-1682.324823756
252.0000000000000,1.8395493318753,-1668.961630924,1.8395397580206,-1669.182024275,1.8395397580206,-1669.182024275,1.8395260976329,-1668.970914971
254.0000000000000,1.8193242997584,-1655.817933805,1.8193146665958,-1656.040076275,1.8193146665958,-1656.040076275,1.8193009570049,-1655.827291449
256.0000000000000,1.7995032252076,-1642.879593038,1.7994935321697,-1643.103484634,1.7994935321697,-1643.103484634,1.7994797739751,-1642.889024280
258.0000000000000,1.7800747052924,-1630.141832559,1.7800649518201,-1630.367473286,1.7800649518201,-1630.367473286,1.7800511456112,-1630.151337398
260.0000000000000,1.7610277491587,-1617.600023270,1.7610179347015,-1617.827413135,1.7610179347015,-1617.827413135,1.7610040810581,-1617.609601707
262.0000000000000,1.7423517599873,-1605.249677428,1.7423418840031,-1605.478816436,1.7423418840031,-1605.478816436,1.7423279834950,-1605.259329463
264.0000000000000,1.7240365178358,-1593.086443291,1.7240265797911,-1593.317331450,1.7240265797911,-1593.317331450,1.7240126329784,-1593.096168925
266.0000000000000,1.7060721634294,-1581.106100009,1.7060621627988,-1581.338737324,1.7060621627988,-1581.338737324,1.7060481702321,-1581.115899241
268.0000000000000,1.6884491826557,-1569.304552732,1.6884391189225,-1569.538939209,1.6884391189225,-1569.538939209,1.6884250811425,-1569.314425563
270.0000000000000,1.6711583920593,-1557.677827948,1.6711482647150,-1557.913963594,1.6711482647150,-1557.913963594,1.6711341822530,-1557.687774379
272.0000000000000,1.6541909247457,-1546.222069023,1.6541807332901,-1546.459953843,1.6541807332901,-1546.459953843,1.6541666066680,-1546.232089054
274.0000000000000,1.6375382172281,-1534.933531930,1.6375279611692,-1535.173165931,1.6375279611692,-1535.173165931,1.6375137908993,-1534.943625562
276.0000000000000,1.6211919968232,-1523.808581173,1.6211816756775,-1524.049964361,1.6211816756775,-1524.049964361,1.6211674622627,-1523.818748406
278.0000000000000,1.6051442696522,-1512.843685882,1.6051338829441,-1513.086818263,1.6051338829441,-1513.086818263,1.6051196268782,-1512.853926716
280.0000000000000,1.5893873092470,-1502.035416074,1.5893768565094,-1502.280297653,1.5893768565094,-1502.280297653,1.5893625582766,-1502.045730510
282.0000000000000,1.5739136457201,-1491.380439077,1.5739031264940,-1491.627069861,1.5739031264940,-1491.627069861,1.5738887865696,-1491.390827116
284.0000000000000,1.5587160553495,-1480.875516105,1.5587054691839,-1481.123896100,1.5587054691839,-1481.123896100,1.5586910880339,-1480.885977747
286.0000000000000,1.5437875508193,-1470.517498970,1.5437768972714,-1470.767628182,1.5437768972714,-1470.767628182,1.5437624753526,-1470.528034216
288.0000000000000,1.5291213717723,-1460.303326942,1.5291106504071,-1460.555205376,1.5291106504071,-1460.555205376,1.5290961881675,-1460.313935793
290.0000000000000,1.5147109758663,-1450.230023729,1.5147001862573,-1450.483651392,1.5147001862573,-1450.483651392,1.5146856841357,-1450.240706185
292.0000000000000,1.5005500302727,-1440.294694586,1.5005391720011,-1440.550071483,1.5005391720011,-1440.550071483,1.5005246304274,-1440.305450647
294.0000000000000,1.4866324034385,-1430.494523541,1.4866214760935,-1430.751649678,1.4866214760935,-1430.751649678,1.4866068954888,-1430.505353209
296.0000000000000,1.4729521574341,-1420.826770736,1.4729411606127,-1421.085646119,1.4729411606127,-1421.085646119,1.4729265413893,-1420.837674011
298.0000000000000,1.4595035404390,-1411.288769869,1.4594924737464,-1411.549394503,1.4594924737464,-1411.549394503,1.4594778163076,-1411.299746752
300.0000000000000,1.4462809796239,-1401.877925744,1.4462698426729,-1402.140299636,1.4462698426729,-1402.140299636,1.4462551474134,-1401.888976235
302.0000000000000,1.4332790745442,-1392.591711916,1.4332678669555,-1392.855835071,1.4332678669555,-1392.855835071,1.4332531342614,-1392.602836017
304.0000000000000,1.4204925904578,-1383.427668430,1.4204813118600,-1383.693540854,1.4204813118600,-1383.693540854,1.4204665421088,-1383.438866141
306.0000000000000,1.4079164522890,-1374.383399646,1.4079051023183,-1374.651021345,1.4079051023183,-1374.651021345,1.4078902958787,-1374.394670968
308.0000000000000,1.3955457386349,-1365.456572154,1.3955343169352,-1365.725943132,1.3955343169352,-1365.725943132,1.3955194741677,-1365.467917087
310.0000000000000,1.3833756761549,-1356.644912763,1.3833641823780,-1356.916033027,1.3833641823780,-1356.916033027,1.3833493036344,-1356.656331309
312.0000000000000,1.3714016341227,-1347.946206573,1.3713900679278,-1348.219076128,1.3713900679278,-1348.219076128,1.3713751535516,-1347.957698731
314.0000000000000,1.3596191192086,-1339.358295117,1.3596074802627,-1339.632913969,1.3596074802627,-1339.632913969,1.3595925305889,-1339.369860890
316.0000000000000,1.3480237706258,-1330.879074577,1.3480120586033,-1331.155442731,1.3480120586033,-1331.155442731,1.3479970739589,-1330.890713965
318.0000000000000,1.3366113552889,-1322.506494064,1.3365995698719,-1322.784611526,1.3365995698719,-1322.784611526,1.3365845505754,-1322.518207067
320.0000000000000,1.3253777632886,-1314.238553963,1.3253659041666,-1314.518420739,1.3253659041666,-1314.518420739,1.3253508505283,-1314.250340583
322.0000000000000,1.3143190035134,-1306.073304344,1.3143070703834,-1306.354920438,1.3143070703834,-1306.354920438,1.3142919827055,-1306.085164581
324.0000000000000,1.3034311995410,-1298.008843423,1.3034191921075,-1298.292208841,1.3034191921075,-1298.292208841,1.3034040706842,-1298.020777279
326.0000000000000,1.2927105855138,-1290.043316091,1.2926985034885,-1290.328430839,1.2926985034885,-1290.328430839,1.2926833486059,-1290.055323566
328.0000000000000,1.2821535024253,-1282.174912487,1.2821413455274,-1282.461776569,1.2821413455274,-1282.461776569,1.2821261574635,-1282.186993581
330.0000000000000,1.2717563942973,-1274.401866627,1.2717441622534,-1274.690480049,1.2717441622534,-1274.690480049,1.2717289412782,-1274.414021342
332.0000000000000,1.2615158047637,-1266.722455084,1.2615034973074,-1267.012817851,1.2615034973074,-1267.012817851,1.2614882436833,-1266.734683421
334.0000000000000,1.2514283736363,-1259.134995712,1.2514159905087,-1259.427107830,1.2514159905087,-1259.427107830,1.2514007044900,-1259.147297672
336.0000000000000,1.2414908336187,-1251.637846421,1.2414783745680,-1251.931707894,1.2414783745680,-1251.931707894,1.2414630564013,-1251.650222004
338.0000000000000,1.2317000071788,-1244.229403985,1.2316874719605,-1244.525014819,1.2316874719605,-1244.525014819,1.2316721218845,-1244.241853193
340.0000000000000,1.2220528036173,-1236.908102907,1.2220401919938,-1237.205463107,1.2220401919938,-1237.205463107,1.2220248102398,-1236.920625740
342.0000000000000,1.2125462160620,-1229.672414309,1.2125335278030,-1229.971523879,1.2125335278029,-1229.971523879,1.2125181145943,-1229.685010768
344.0000000000000,1.2031773188124,-1222.520844871,1.2031645536944,-1222.821703817,1.2031645536944,-1222.821703817,1.2031491092470,-1222.533514957
346.0000000000000,1.1939432645860,-1215.451935802,1.1939304223927,-1215.754544130,1.1939304223927,-1215.754544130,1.1939149469149,-1215.464679517
348.0000000000000,1.1848412820148,-1208.464261850,1.1848283625369,-1208.768619563,1.1848283625369,-1208.768619563,1.1848128562296,-1208.477079193
350.0000000000000,1.1758686731424,-1201.556430339,1.1758556761775,-1201.862537444,1.1758556761775,-1201.862537444,1.1758401392341,-1201.569321313
352.0000000000000,1.1670228110594,-1194.727080249,1.1670097364119,-1195.034936749,1.1670097364119,-1195.034936749,1.1669941690183,-1194.740044854
354.0000000000000,1.1583011376229,-1187.974881318,1.1582879851043,-1188.284487219,1.1582879851043,-1188.284487219,1.1582723874392,-1187.987919554
356.0000000000000,1.1497011612987,-1181.298533178,1.1496879307270,-1181.609888485,1.1496879307270,-1181.609888485,1.1496723029617,-1181.311645048
358.0000000000000,1.1412204550028,-1174.696764523,1.1412071462030,-1175.009869241,1.1412071462030,-1175.009869241,1.1411914885016,-1174.709950027
360.0000000000000,1.1328566540669,-1168.168332299,1.1328432668708,-1168.483186431,1.1328432668708,-1168.483186431,1.1328275793902,-1168.181591437
362.0000000000000,1.1246074543209,-1161.712020923,1.1245939885667,-1162.028624475,1.1245939885667,-1162.028624475,1.1245782714566,-1161.725353696
364.0000000000000,1.1164706101709,-1155.326641530,1.1164570657038,-1155.644994507,1.1164570657038,-1155.644994507,1.1164413191069,-1155.340047941
366.0000000000000,1.1084439328178,-1149.011031244,1.1084303094894,-1149.331133650,1.1084303094894,-1149.331133650,1.1084145335412,-1149.024511292
368.0000000000000,1.1005252884331,-1142.764052468,1.1005115861018,-1143.085904308,1.1005115861018,-1143.085904308,1.1004957809308,-1142.777606154
370.0000000000000,1.0927125965737,-1136.584592204,1.0926988151042,-1136.908193483,1.0926988151042,-1136.908193483,1.0926829808321,-1136.598219530
372.0000000000000,1.0850038284676,-1130.471561390,1.0849899677312,-1130.796912112,1.0849899677312,-1130.796912112,1.0849741044727,-1130.485262356
374.0000000000000,1.0773970055052,-1124.423894262,1.0773830653798,-1124.750994431,1.0773830653798,-1124.750994431,1.0773671732428,-1124.437668869
376.0000000000000,1.0698901977114,-1118.440547730,1.0698761780813,-1118.769397352,1.0698761780813,-1118.769397352,1.0698602571666,-1118.454395980
378.0000000000000,1.0624815222554,-1112.520500785,1.0624674230111,-1112.851099863,1.0624674230111,-1112.851099863,1.0624514734131,-1112.534422678
380.0000000000000,1.0551691420810,-1106.662753910,1.0551549631196,-1106.995102450,1.0551549631196,-1106.995102450,1.0551389849258,-1106.676749448
382.0000000000000,1.0479512645465,-1100.866328525,1.0479370057711,-1101.200426530,1.0479370057711,-1101.200426530,1.0479209990624,-1100.880397708
384.0000000000000,1.0408261400950,-1095.130266435,1.0408118014152,-1095.466113910,1.0408118014153,-1095.466113910,1.0407957662658,-1095.144409264
386.0000000000000,1.0337920610019,-1089.453629307,1.0337776423337,-1089.791226256,1.0337776423336,-1089.791226256,1.0337615788112,-1089.467845783
388.0000000000000,1.0268473601497,-1083.835498153,1.0268328614149,-1084.174844581,1.0268328614149,-1084.174844581,1.0268167695806,-1083.849788278
390.0000000000000,1.0199904098669,-1078.274972842,1.0199758309937,-1078.616068752,1.0199758309936,-1078.616068752,1.0199597109022,-1078.289336615
392.0000000000000,1.0132196207526,-1072.771171609,1.0132049616751,-1073.114017006,1.0132049616751,-1073.114017006,1.0131888133747,-1072.785609032
394.0000000000000,1.0065334406131,-1067.323230595,1.0065187012718,-1067.667825483,1.0065187012718,-1067.667825483,1.0065025248042,-1067.337741670
396.0000000000000,0.9999303533767,-1061.930303396,0.9999155337178,-1062.276647779,0.9999155337178,-1062.276647779,0.9998993291187,-1061.944888122
398.0000000000000,0.9934088780772,-1056.591560618,0.9933939780531,-1056.939654501,0.9933939780531,-1056.939654501,0.9933777453517,-1056.606218998
400.0000000000000,0.9869675678508,-1051.306189459,0.9869525874199,-1051.656032845,0.9869525874199,-1051.656032845,0.9869363266391,-1051.320921493
402.0000000000000,0.9806050089960,-1046.073393291,0.9805899481224,-1046.424986185,0.9805899481224,-1046.424986185,0.9805736592791,-1046.088198979
404.0000000000000,0.9743198200236,-1040.892391262,0.9743046786774,-1041.245733667,0.9743046786774,-1041.245733667,0.9742883617823,-1040.907270606
406.0000000000000,0.9681106507664,-1035.762417907,0.9680954289236,-1036.117509827,0.9680954289236,-1036.117509827,0.9680790839813,-1035.777370908
408.0000000000000,0.9619761815264,-1030.682722770,0.9619608791686,-1031.039564210,0.9619608791686,-1031.039564210,0.9619445061776,-1030.697749429
410.0000000000000,0.9559151222195,-1025.652570041,0.9558997393341,-1026.011161004,0.9558997393341,-1026.011161004,0.9558833382870,-1025.667670358
412.0000000000000,0.9499262115496,-1020.671238195,0.9499107481299,-1021.031578685,0.9499107481299,-1021.031578685,0.9498943190132,-1020.686412172
414.0000000000000,0.9440082162679,-1015.738019653,0.9439926723127,-1016.100109674,0.9439926723127,-1016.100109674,0.9439762151071,-1015.753267290
416.0000000000000,0.9381599303584,-1010.852220442,0.9381443058721,-1011.216059998,0.9381443058721,-1011.216059998,0.9381278205525,-1010.867541741
418.0000000000000,0.9323801743486,-1006.013159872,0.9323644693413,-1006.378748966,0.9323644693413,-1006.378748966,0.9323479558766,-1006.028554833
420.0000000000000,0.9266677945439,-1001.220170219,0.9266520090313,-1001.587508855,0.9266520090313,-1001.587508855,0.9266354673848,-1001.235638844
422.0000000000000,0.9210216624017,-996.4725964183,0.9210057964048,-996.8416846004,0.9210057964048,-996.8416846004,0.9209892265341,-996.4881387074
424.0000000000000,0.9154406738122,-991.7697957649,0.9154247273576,-992.1406334964,0.9154247273576,-992.1406334964,0.9154081292146,-991.7854117191
426.0000000000000,0.9099237484692,-987.1111376239,0.9099077215889,-987.4837249084,0.9099077215889,-987.4837249084,0.9098910951198,-987.1268272443
428.0000000000000,0.9044698292421,-982.4960031486,0.9044537219735,-982.8703399897,0.9044537219735,-982.8703399897,0.9044370671190,-982.5117664361
430.0000000000000,0.8990778815741,-977.9237850064,0.8990616939599,-978.2998714075,0.8990616939599,-978.2998714075,0.8990450106552,-977.9396219618
432.0000000000000,0.8937468928641,-973.3938871117,0.8937306249525,-973.7717230764,0.8937306249525,-973.7717230764,0.8937139131272,-973.4097977360
434.0000000000000,0.8884758719324,-968.9057243673,0.8884595237767,-969.2853098990,0.8884595237767,-969.2853098990,0.8884427833551,-968.9217086614
436.0000000000000,0.8832638484660,-964.4587224123,0.8832474201246,-964.8400575144,0.8832474201246,-964.8400575144,0.8832306510255,-964.4747803771
438.0000000000000,0.8781098724430,-960.0523173767,0.8780933639798,-960.4354020525,0.8780933639798,-960.4354020525,0.8780765661168,-960.0684490130
440.0000000000000,0.8730130136447,-955.6859556430,0.8729964251284,-956.0707898959,0.8729964251284,-956.0707898959,0.8729795984098,-955.7021609519
442.0000000000000,0.8679723611569,-951.3590936146,0.8679556926615,-951.7456774478,0.8679556926615,-951.7456774478,0.8679388369903,-951.3753725968
444.0000000000000,0.8629870228446,-947.0711974896,0.8629702744492,-947.4595309065,0.8629702744492,-947.4595309065,0.8629533897232,-947.0875501461
446.0000000000000,0.8580561249154,-942.8217430416,0.8580392967041,-943.2118260453,0.8580392967041,-943.2118260453,0.8580223828159,-942.8381693733
448.0000000000000,0.8531788114349,-938.6102154056,0.8531619034966,-939.0020479993,0.8531619034966,-939.0020479993,0.8531449603338,-938.6267154134
450.0000000000000,0.8483542438869,-934.4361088703,0.8483372563117,-934.8296910573,0.8483372563195,-934.8296910573,0.8483202837607,-934.4526825551
452.0000000000000,0.8435816007694,-930.2989266751,0.8435645336641,-930.6942584583,0.8435645336641,-930.6942584583,0.8435475315946,-930.3155740377
454.0000000000000,0.8388600770945,-926.1981808137,0.8388429305588,-926.5952621962,0.8388429305588,-926.5952621962,0.8388258988472,-926.2149018549
456.0000000000000,0.8341888840570,-922.1333918413,0.8341716581995,-922.5322228262,0.8341716581995,-922.5322228262,0.8341545967135,-922.1501865621
458.0000000000000,0.8295672486072,-918.1040886881,0.8295499435412,-918.5046692783,0.8295499435412,-918.5046692783,0.8295328521436,-918.1209570893
460.0000000000000,0.8249944130659,-914.1098084772,0.8249770289096,-914.5121386757,0.8249770289096,-914.5121386757,0.8249599074582,-914.1267505596
462.0000000000000,0.8204696347551,-910.1500963471,0.8204521716311,-910.5541761568,0.8204521716311,-910.5541761568,0.8204350199792,-910.1671121116
464.0000000000000,0.8159921856340,-906.2245052791,0.8159746436697,-906.6303347029,0.8159746436697,-906.6303347029,0.8159574616658,-906.2415947266
466.0000000000000,0.8115613519286,-902.3325959290,0.8115437312560,-902.7401749697,0.8115437312560,-902.7401749697,0.8115265187437,-902.3497590603
468.0000000000000,0.8071764338252,-898.4739364630,0.8071587345810,-898.8832651234,0.8071587345810,-898.8832651234,0.8071414913995,-898.4911732790
470.0000000000000,0.8028367450894,-894.6481023980,0.8028189674147,-895.0591806808,0.8028189674147,-895.0591806808,0.8028016933985,-894.6654128994
472.0000000000000,0.7985416127960,-890.8546764456,0.7985237568364,-891.2675043536,0.7985237568364,-891.2675043536,0.7985064518156,-890.8720606333
474.0000000000000,0.7942903769728,-887.0932483607,0.7942724428783,-887.5078258966,0.7942724428783,-887.5078258966,0.7942551066785,-887.1107062355
476.0000000000000,0.7900823902950,-883.3634147934,0.7900643782201,-883.7797419598,0.7900643782202,-883.7797419598,0.7900470106623,-883.3809463561
478.0000000000000,0.7859170178219,-879.6647791445,0.7858989279255,-880.0828559441,0.7858989279255,-880.0828559441,0.7858815288263,-879.6823843960
480.0000000000000,0.7817936366748,-875.9969514251,0.7817754691200,-876.4167778604,0.7817754691200,-876.4167778604,0.7817580382918,-876.0146303662
482.0000000000000,0.7777116357742,-872.3595481195,0.7776933907285,-872.7811241930,0.7776933907285,-872.7811241930,0.7776759279793,-872.3773007509
