 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: coupcap_toGND
 Data is De-embedded 
 Data File Written: 03/04/2020 11:29:10
Project Date: 03/02/2020 11:29:49
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11]
855.0000000000000,-1.21803306e-10,0.0013451540510
860.0000000000000,-9.86833279e-11,0.0013530575563
865.0000000000000,-7.41724778e-11,0.0013609617129
870.0000000000000,-4.83157141e-11,0.0013688665246
875.0000000000000,-2.11597682e-11,0.0013767719954
880.0000000000000,7.246861571e-12,0.0013846781290
885.0000000000000,3.685390562e-11,0.0013925849294
890.0000000000000,6.760931824e-11,0.0014004924004
895.0000000000000,9.945927905e-11,0.0014084005460
900.0000000000000,1.323481839e-10,0.0014163093700
905.0000000000000,1.662186555e-10,0.0014242188763
910.0000000000000,2.010115306e-10,0.0014321290687
915.0000000000000,2.366658584e-10,0.0014400399512
920.0000000000000,2.731189012e-10,0.0014479515276
925.0000000000000,3.103061361e-10,0.0014558638019
930.0000000000000,3.481612418e-10,0.0014637767779
935.0000000000000,3.866161099e-10,0.0014716904595
940.0000000000000,4.256008249e-10,0.0014796048506
945.0000000000000,4.650436879e-10,0.0014875199552
950.0000000000000,5.048711845e-10,0.0014954357770
955.0000000000000,5.450080034e-10,0.0015033523200
960.0000000000000,5.853770270e-10,0.0015112695882
965.0000000000000,6.258993322e-10,0.0015191875853
970.0000000000000,6.664957464e-10,0.0015271063154
975.0000000000000,7.070790183e-10,0.0015350257823
980.0000000000000,7.475694846e-10,0.0015429459899
985.0000000000000,7.878793994e-10,0.0015508669422
990.0000000000000,8.279207580e-10,0.0015587886430
995.0000000000000,8.676037339e-10,0.0015667110963
1000.000000000000,9.068366810e-10,0.0015746343059
1005.000000000000,9.455261192e-10,0.0015825582759
1010.000000000000,9.835767414e-10,0.0015904830101
1015.000000000000,1.0208914079e-9,0.0015984085124
1020.000000000000,1.0573711422e-9,0.0016063347868
1025.000000000000,1.0929151387e-9,0.0016142618372
1030.000000000000,1.1274207364e-9,0.0016221896675
1035.000000000000,1.1607834467e-9,0.0016301182817
1040.000000000000,1.1928969257e-9,0.0016380476836
1045.000000000000,1.2236529883e-9,0.0016459778773
1050.000000000000,1.2529415946e-9,0.0016539088666
1055.000000000000,1.2806508565e-9,0.0016618406554
1060.000000000000,1.3066670238e-9,0.0016697732479
1065.000000000000,1.3308744958e-9,0.0016777066477
1070.000000000000,1.3531558035e-9,0.0016856408590
1075.000000000000,1.3733916204e-9,0.0016935758856
1080.000000000000,1.3914607497e-9,0.0017015117316
1085.000000000000,1.4072401300e-9,0.0017094484008
1090.000000000000,1.4206048223e-9,0.0017173858971
1095.000000000000,1.4314280192e-9,0.0017253242247
1100.000000000000,1.4395810338e-9,0.0017332633873
1105.000000000000,1.4449332975e-9,0.0017412033890
1110.000000000000,1.4473523621e-9,0.0017491442337
1115.000000000000,1.4467038933e-9,0.0017570859254
1120.000000000000,1.4428516674e-9,0.0017650284681
1125.000000000000,1.4356575705e-9,0.0017729718656
1130.000000000000,1.4249815964e-9,0.0017809161221
1135.000000000000,1.4106818408e-9,0.0017888612414
1140.000000000000,1.3926144986e-9,0.0017968072275
1145.000000000000,1.3706338646e-9,0.0018047540844
1150.000000000000,1.3445923283e-9,0.0018127018160
1155.000000000000,1.3143403703e-9,0.0018206504264
1160.000000000000,1.2797265591e-9,0.0018285999196
1165.000000000000,1.2405975506e-9,0.0018365502994
1170.000000000000,1.1967980845e-9,0.0018445015699
1175.000000000000,1.1481709791e-9,0.0018524537351
1180.000000000000,1.0945571299e-9,0.0018604067990
1185.000000000000,1.0357955054e-9,0.0018683607655
1190.000000000000,9.717231511e-10,0.0018763156386
1195.000000000000,9.021751738e-10,0.0018842714224
1200.000000000000,8.269866938e-10,0.0018922281209
1205.000000000000,7.104795028e-10,0.0019001863507
1210.000000000000,7.114039261e-10,0.0019081448845
1215.000000000000,7.124298664e-10,0.0019161043430
1220.000000000000,7.135587153e-10,0.0019240647303
1225.000000000000,7.147918000e-10,0.0019320260503
1230.000000000000,7.161303932e-10,0.0019399883069
1235.000000000000,7.175757044e-10,0.0019479515041
1240.000000000000,7.191288920e-10,0.0019559156458
1245.000000000000,7.207910509e-10,0.0019638807361
1250.000000000000,7.225632108e-10,0.0019718467789
1255.000000000000,7.244463501e-10,0.0019798137781
1260.000000000000,7.264413766e-10,0.0019877817378
1265.000000000000,7.285491392e-10,0.0019957506618
1270.000000000000,7.307704318e-10,0.0020037205542
1275.000000000000,7.331059781e-10,0.0020116914190
1280.000000000000,7.355564356e-10,0.0020196632601
1285.000000000000,7.381224046e-10,0.0020276360815
1290.000000000000,7.408044215e-10,0.0020356098872
1295.000000000000,7.436029510e-10,0.0020435846812
1300.000000000000,7.465184010e-10,0.0020515604674
1305.000000000000,7.495511081e-10,0.0020595372499
1310.000000000000,7.527013460e-10,0.0020675150327
1315.000000000000,7.559693210e-10,0.0020754938197
1320.000000000000,7.593551739e-10,0.0020834736149
1325.000000000000,7.628589769e-10,0.0020914544223
1330.000000000000,7.664807351e-10,0.0020994362460
1335.000000000000,7.702203915e-10,0.0021074190899
1340.000000000000,7.740778142e-10,0.0021154029581
1345.000000000000,7.780528055e-10,0.0021233878545
1350.000000000000,7.821451008e-10,0.0021313737832
1355.000000000000,7.863543651e-10,0.0021393607481
1360.000000000000,7.906801971e-10,0.0021473487534
1365.000000000000,7.951221242e-10,0.0021553378029
1370.000000000000,7.996796029e-10,0.0021633279007
1375.000000000000,8.043520303e-10,0.0021713190509
1380.000000000000,8.091387190e-10,0.0021793112575
1385.000000000000,8.140389251e-10,0.0021873045244
1390.000000000000,8.190518240e-10,0.0021952988558
1395.000000000000,8.241765330e-10,0.0022032942556
1400.000000000000,8.294120888e-10,0.0022112907279
1405.000000000000,8.347574614e-10,0.0022192882768
1410.000000000000,8.402115559e-10,0.0022272869061
1415.000000000000,8.457731998e-10,0.0022352866201
1420.000000000000,8.514411544e-10,0.0022432874228
1425.000000000000,8.572141104e-10,0.0022512893181
1430.000000000000,8.630906885e-10,0.0022592923101
1435.000000000000,8.690694363e-10,0.0022672964030
1440.000000000000,8.751488348e-10,0.0022753016006
1445.000000000000,8.813272940e-10,0.0022833079072
1450.000000000000,8.876031496e-10,0.0022913153268
1455.000000000000,8.939746786e-10,0.0022993238633
1460.000000000000,9.004400761e-10,0.0023073335209
1465.000000000000,9.069974716e-10,0.0023153443037
1470.000000000000,9.136449261e-10,0.0023233562157
1475.000000000000,9.203804312e-10,0.0023313692610
1480.000000000000,9.272019080e-10,0.0023393834436
1485.000000000000,9.341072085e-10,0.0023473987677
1490.000000000000,9.410941162e-10,0.0023554152373
1495.000000000000,9.481603460e-10,0.0023634328565
1500.000000000000,9.553035430e-10,0.0023714516294
1505.000000000000,9.625212875e-10,0.0023794715600
1510.000000000000,9.698110865e-10,0.0023874926526
1515.000000000000,9.771703866e-10,0.0023955149110
1520.000000000000,9.845965599e-10,0.0024035383396
1525.000000000000,9.920869115e-10,0.0024115629423
1530.000000000000,9.996386891e-10,0.0024195887232
1535.000000000000,1.0072490622e-9,0.0024276156865
1540.000000000000,1.0149151395e-9,0.0024356438363
1545.000000000000,1.0226339673e-9,0.0024436731766
1550.000000000000,1.0304025185e-9,0.0024517037117
1555.000000000000,1.0382177095e-9,0.0024597354455
1560.000000000000,1.0460763843e-9,0.0024677683823
1565.000000000000,1.0539753342e-9,0.0024758025261
1570.000000000000,1.0619112717e-9,0.0024838378811
1575.000000000000,1.0698808620e-9,0.0024918744514
1580.000000000000,1.0778806957e-9,0.0024999122411
1585.000000000000,1.0859073054e-9,0.0025079512544
1590.000000000000,1.0939571660e-9,0.0025159914953
1595.000000000000,1.1020266854e-9,0.0025240329682
1600.000000000000,1.1101152450e-9,0.0025320756770
1605.000000000000,1.1182100469e-9,0.0025401196259
1610.000000000000,1.1263164094e-9,0.0025481648191
1615.000000000000,1.1344274766e-9,0.0025562112608
1620.000000000000,1.1425393637e-9,0.0025642589550
1625.000000000000,1.1506481249e-9,0.0025723079060
1630.000000000000,1.1587497654e-9,0.0025803581179
1635.000000000000,1.1668402255e-9,0.0025884095948
1640.000000000000,1.1749153989e-9,0.0025964623410
1645.000000000000,1.1829711195e-9,0.0026045163606
1650.000000000000,1.1910031680e-9,0.0026125716577
1655.000000000000,1.1990072720e-9,0.0026206282367
1660.000000000000,1.2069791110e-9,0.0026286861015
1665.000000000000,1.2149143056e-9,0.0026367452565
1670.000000000000,1.2228084297e-9,0.0026448057058
1675.000000000000,1.2306570114e-9,0.0026528674535
1680.000000000000,1.2384555211e-9,0.0026609305040
1685.000000000000,1.2461993893e-9,0.0026689948614
1690.000000000000,1.2538839934e-9,0.0026770605298
1695.000000000000,1.2615046683e-9,0.0026851275135
1700.000000000000,1.2690567026e-9,0.0026931958167
1705.000000000000,1.2765353391e-9,0.0027012654437
1710.000000000000,1.2839357773e-9,0.0027093363985
1715.000000000000,1.2912531759e-9,0.0027174086855
1720.000000000000,1.2984826503e-9,0.0027254823088
1725.000000000000,1.3056192741e-9,0.0027335572727
1730.000000000000,1.3126580848e-9,0.0027416335814
1735.000000000000,1.3195940809e-9,0.0027497112391
1740.000000000000,1.3264222193e-9,0.0027577902501
1745.000000000000,1.3331374252e-9,0.0027658706186
1750.000000000000,1.3397345863e-9,0.0027739523488
1755.000000000000,1.3462085571e-9,0.0027820354450
1760.000000000000,1.3525541577e-9,0.0027901199114
1765.000000000000,1.3587661782e-9,0.0027982057524
1770.000000000000,1.3648393802e-9,0.0028062929720
1775.000000000000,1.3707684836e-9,0.0028143815747
1780.000000000000,1.3765481970e-9,0.0028224715646
1785.000000000000,1.3821731902e-9,0.0028305629460
1790.000000000000,1.3876381109e-9,0.0028386557232
1795.000000000000,1.3929375859e-9,0.0028467499005
1800.000000000000,1.3980662107e-9,0.0028548454821
1805.000000000000,1.4030185640e-9,0.0028629424724
1810.000000000000,1.4077892012e-9,0.0028710408755
1815.000000000000,1.4123726636e-9,0.0028791406958
1820.000000000000,1.4167634699e-9,0.0028872419376
1825.000000000000,1.4209561211e-9,0.0028953446051
1830.000000000000,1.4249451062e-9,0.0029034487028
1835.000000000000,1.4287248968e-9,0.0029115542348
1840.000000000000,1.4322899572e-9,0.0029196612054
1845.000000000000,1.4356347383e-9,0.0029277696191
1850.000000000000,1.4387536798e-9,0.0029358794800
1855.000000000000,1.4416412123e-9,0.0029439907926
1860.000000000000,1.4442917663e-9,0.0029521035611
1865.000000000000,1.4466997604e-9,0.0029602177898
1870.000000000000,1.4488596154e-9,0.0029683334832
1875.000000000000,1.4507657463e-9,0.0029764506454
1880.000000000000,1.4524125674e-9,0.0029845692809
1885.000000000000,1.4537944979e-9,0.0029926893940
1890.000000000000,1.4549059571e-9,0.0030008109891
1895.000000000000,1.4557413692e-9,0.0030089340704
1900.000000000000,1.4562951657e-9,0.0030170586423
1905.000000000000,1.4565617863e-9,0.0030251847093
1910.000000000000,1.4565356783e-9,0.0030333122756
1915.000000000000,1.4562113005e-9,0.0030414413456
1920.000000000000,1.4555831279e-9,0.0030495719237
1925.000000000000,1.4546456472e-9,0.0030577040142
1930.000000000000,1.4533933600e-9,0.0030658376216
1935.000000000000,1.4518207951e-9,0.0030739727502
1940.000000000000,1.4499224875e-9,0.0030821094043
1945.000000000000,1.4476930071e-9,0.0030902475885
1950.000000000000,1.4451269417e-9,0.0030983873070
1955.000000000000,1.4422189045e-9,0.0031065285643
1960.000000000000,1.4389635360e-9,0.0031146713647
1965.000000000000,1.4353555088e-9,0.0031228157128
1970.000000000000,1.4313895307e-9,0.0031309616128
1975.000000000000,1.4270603318e-9,0.0031391090692
1980.000000000000,1.4223626882e-9,0.0031472580864
1985.000000000000,1.4172914076e-9,0.0031554086688
1990.000000000000,1.4118413391e-9,0.0031635608209
1995.000000000000,1.4060073719e-9,0.0031717145470
2000.000000000000,1.3997892612e-9,0.0031798698518
