 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: inductor_with_noGPboundary
 Data is De-embedded 
 Data File Written: 02/19/2020 19:39:41
Project Date: 02/19/2020 15:43:41
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
100.0000000000000,1.273996816e-13,-0.160101013661,-7.85449950e-14,0.1601166312213,-7.96332874e-14,0.1601166312213,3.078968944e-14,-0.160100871247
105.0000000000000,3.0045529627e-5,-0.152459926275,-3.006519452e-5,0.1524763335407,-3.006519452e-5,0.1524763335407,3.0034620912e-5,-0.152459792624
110.0000000000000,5.3874226979e-5,-0.145514791169,-5.391349464e-5,0.1455319873407,-5.391349464e-5,0.1455319873407,5.3853879931e-5,-0.145514664669
115.0000000000000,7.2733151653e-5,-0.139174658586,-7.279185808e-5,0.1391926429686,-7.279185808e-5,0.1391926429686,7.2704633048e-5,-0.139174537837
120.0000000000000,8.7591613694e-5,-0.133363764492,-8.766951212e-5,0.1333825364766,-8.766951212e-5,0.1333825364766,8.7556024869e-5,-0.133363648269
125.0000000000000,9.9210194673e-5,-0.128018488209,-9.930696890e-5,0.1280380472590,-9.930696890e-5,0.1280380472590,9.9168498162e-5,-0.128018375434
130.0000000000000,1.0819083988e-4,-0.123085013286,-1.083061150e-4,0.1231053589261,-1.083061150e-4,0.1231053589261,1.0814388089e-4,-0.123084903006
135.0000000000000,1.1501368232e-4,-0.118517508996,-1.151470334e-4,0.1185386408035,-1.151470334e-4,0.1185386408035,1.1496220625e-4,-0.118517400366
140.0000000000000,1.2006443227e-4,-0.114276702110,-1.202153918e-4,0.1142986197062,-1.202153918e-4,0.1142986197062,1.2000909899e-4,-0.114276594375
145.0000000000000,1.2365497045e-4,-0.110328744600,-1.238230338e-4,0.1103514476441,-1.238230338e-4,0.1103514476441,1.2359636621e-4,-0.110328637085
150.0000000000000,1.2603898621e-4,-0.106644308128,-1.262236170e-4,0.1066677963116,-1.262236170e-4,0.1066677963116,1.2597763350e-4,-0.106644200225
155.0000000000000,1.2742396286e-4,-0.103197854037,-1.276245969e-4,0.1032221270802,-1.276245969e-4,0.1032221270802,1.2736032865e-4,-0.103197745197
160.0000000000000,1.2798044222e-4,-0.099967040405,-1.281964910e-4,0.0999920980537,-1.281964910e-4,0.0999920980537,1.2791494496e-4,-0.099966930132
165.0000000000000,1.2784924323e-4,-0.096932237052,-1.280800969e-4,0.0969580790717,-1.280800969e-4,0.0969580790717,1.2778225875e-4,-0.096932124896
170.0000000000000,1.2714712827e-4,-0.094076126235,-1.273921582e-4,0.0941027524112,-1.273921582e-4,0.0941027524112,1.2707899483e-4,-0.094076011785
175.0000000000000,1.2597128183e-4,-0.091383371889,-1.262298428e-4,0.0914107820235,-1.262298428e-4,0.0914107820235,1.2590230441e-4,-0.091383254770
180.0000000000000,1.2440287346e-4,-0.088840344057,-1.246743054e-4,0.0888685379655,-1.246743054e-4,0.0888685379655,1.2433332747e-4,-0.088840223926
185.0000000000000,1.2250990952e-4,-0.086434888058,-1.227935392e-4,0.0864638655707,-1.227935392e-4,0.0864638655707,1.2244004402e-4,-0.086434764601
190.0000000000000,1.2034952868e-4,-0.084156130151,-1.206446710e-4,0.0841858911080,-1.206446710e-4,0.0841858911080,1.2027956919e-4,-0.084156003079
195.0000000000000,1.1796985964e-4,-0.081994313123,-1.182758189e-4,0.0820248573740,-1.182758189e-4,0.0820248573740,1.1790001051e-4,-0.081994182168
200.0000000000000,1.1541153203e-4,-0.079940656568,-1.157276033e-4,0.0799719839723,-1.157276033e-4,0.0799719839723,1.1534197862e-4,-0.079940521484
205.0000000000000,1.1270891131e-4,-0.077987237636,-1.130343807e-4,0.0780193480621,-1.130343807e-4,0.0780193480621,1.1263982179e-4,-0.077987098197
210.0000000000000,1.0989111231e-4,-0.076126888840,-1.102252585e-4,0.0761597821608,-1.102252585e-4,0.0761597821608,1.0982263935e-4,-0.076126744833
215.0000000000000,1.0698283491e-4,-0.074353110125,-1.073249293e-4,0.0743867862209,-1.073249293e-4,0.0743867862209,1.0691511712e-4,-0.074352961354
220.0000000000000,1.0400505564e-4,-0.072659992951,-1.043543635e-4,0.0726944517087,-1.043543635e-4,0.0726944517087,1.0393821882e-4,-0.072659839235
225.0000000000000,1.0097560226e-4,-0.071042154506,-1.013313828e-4,0.0710773958155,-1.013313828e-4,0.0710773958155,1.0090976056e-4,-0.071041995673
230.0000000000000,9.7909632831e-5,-0.069494680502,-9.827114016e-5,0.0695307042584,-9.827114016e-5,0.0695307042584,9.7844889787e-5,-0.069494516395
235.0000000000000,9.4820036509e-5,-0.068013075287,-9.518651979e-5,0.0680498813900,-9.518651979e-5,0.0680498813900,9.4756485921e-5,-0.068012905757
240.0000000000000,9.1717769921e-5,-0.066593218199,-9.208847392e-5,0.0666308065499,-9.208847392e-5,0.0666308065499,9.1655496677e-5,-0.066593043108
