 Sonnet Data File
 From: emgraph Version : 16.56
 From Project: ACTKID_Resonator_315MHz
 Data is NOT De-embedded 
 Data File Written: 04/22/2020 11:16:10
Project Date: 04/21/2020 10:10:59
R 50.00000
Frequency (MHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
330.0000000000000,-1.265482342e-3,-0.015625145026,0.9969296041368,-0.076717423893,0.9969296041368,-0.076717423893,-1.140140232e-3,-0.015634791365
330.1000000000000,-1.267356158e-3,-0.015636080062,0.9969271588067,-0.076746946678,0.9969271588067,-0.076746946678,-1.140887149e-3,-0.015645816782
330.2000000000000,-1.269251412e-3,-0.015647130120,0.9969247016953,-0.076776585544,0.9969247016953,-0.076776585544,-1.141635462e-3,-0.015656958850
330.3000000000000,-1.271168673e-3,-0.015658298302,0.9969222324989,-0.076806343627,0.9969222324989,-0.076806343627,-1.142385208e-3,-0.015668220710
330.4000000000000,-1.273108537e-3,-0.015669587818,0.9969197509010,-0.076836224172,0.9969197509010,-0.076836224172,-1.143136423e-3,-0.015679605621
330.5000000000000,-1.275071621e-3,-0.015681001999,0.9969172565738,-0.076866230546,0.9969172565738,-0.076866230546,-1.143889143e-3,-0.015691116958
330.6000000000000,-1.277058565e-3,-0.015692544296,0.9969147491768,-0.076896366237,0.9969147491768,-0.076896366237,-1.144643408e-3,-0.015702758223
330.7000000000000,-1.279070034e-3,-0.015704218290,0.9969122283572,-0.076926634867,0.9969122283572,-0.076926634867,-1.145399257e-3,-0.015714533048
330.8000000000000,-1.281106716e-3,-0.015716027697,0.9969096937484,-0.076957040190,0.9969096937484,-0.076957040190,-1.146156733e-3,-0.015726445202
330.9000000000000,-1.283169328e-3,-0.015727976372,0.9969071449701,-0.076987586105,0.9969071449701,-0.076987586105,-1.146915878e-3,-0.015738498596
331.0000000000000,-1.285258612e-3,-0.015740068322,0.9969045816269,-0.077018276661,0.9969045816269,-0.077018276661,-1.147676738e-3,-0.015750697292
331.1000000000000,-1.287375341e-3,-0.015752307704,0.9969020033083,-0.077049116063,0.9969020033083,-0.077049116063,-1.148439361e-3,-0.015763045510
331.2000000000000,-1.289520317e-3,-0.015764698843,0.9968994095873,-0.077080108681,0.9968994095873,-0.077080108681,-1.149203794e-3,-0.015775547634
331.3000000000000,-1.291694375e-3,-0.015777246231,0.9968968000203,-0.077111259057,0.9968968000203,-0.077111259057,-1.149970091e-3,-0.015788208221
331.4000000000000,-1.293898381e-3,-0.015789954540,0.9968941741454,-0.077142571913,0.9968941741454,-0.077142571913,-1.150738303e-3,-0.015801032011
331.5000000000000,-1.296133240e-3,-0.015802828631,0.9968915314822,-0.077174052165,0.9968915314822,-0.077174052165,-1.151508487e-3,-0.015814023934
331.6000000000000,-1.298399890e-3,-0.015815873562,0.9968888715304,-0.077205704925,0.9968888715304,-0.077205704925,-1.152280701e-3,-0.015827189121
331.7000000000000,-1.300699310e-3,-0.015829094600,0.9968861937691,-0.077237535517,0.9968861937691,-0.077237535517,-1.153055005e-3,-0.015840532913
331.8000000000000,-1.303032521e-3,-0.015842497230,0.9968834976554,-0.077269549487,0.9968834976554,-0.077269549487,-1.153831464e-3,-0.015854060875
331.9000000000000,-1.305400584e-3,-0.015856087167,0.9968807826235,-0.077301752613,0.9968807826235,-0.077301752613,-1.154610143e-3,-0.015867778804
332.0000000000000,-1.307804606e-3,-0.015869870369,0.9968780480835,-0.077334150918,0.9968780480835,-0.077334150918,-1.155391112e-3,-0.015881692744
332.1000000000000,-1.310245745e-3,-0.015883853050,0.9968752934195,-0.077366750683,0.9968752934195,-0.077366750683,-1.156174443e-3,-0.015895808998
332.2000000000000,-1.312725205e-3,-0.015898041693,0.9968725179892,-0.077399558462,0.9968725179892,-0.077399558462,-1.156960213e-3,-0.015910134141
332.3000000000000,-1.315244245e-3,-0.015912443063,0.9968697211214,-0.077432581096,0.9968697211214,-0.077432581096,-1.157748502e-3,-0.015924675038
332.4000000000000,-1.317804181e-3,-0.015927064229,0.9968669021153,-0.077465825729,0.9968669021153,-0.077465825729,-1.158539392e-3,-0.015939438856
332.5000000000000,-1.320406387e-3,-0.015941912573,0.9968640602380,-0.077499299825,0.9968640602380,-0.077499299825,-1.159332971e-3,-0.015954433087
332.6000000000000,-1.323052300e-3,-0.015956995813,0.9968611947233,-0.077533011187,0.9968611947233,-0.077533011187,-1.160129331e-3,-0.015969665558
332.7000000000000,-1.325743423e-3,-0.015972322020,0.9968583047694,-0.077566967975,0.9968583047694,-0.077566967975,-1.160928568e-3,-0.015985144457
332.8000000000000,-1.328481329e-3,-0.015987899640,0.9968553895371,-0.077601178727,0.9968553895371,-0.077601178727,-1.161730784e-3,-0.016000878353
332.9000000000000,-1.331267666e-3,-0.016003737515,0.9968524481472,-0.077635652382,0.9968524481472,-0.077635652382,-1.162536084e-3,-0.016016876214
333.0000000000000,-1.334104159e-3,-0.016019844906,0.9968494796785,-0.077670398303,0.9968494796785,-0.077670398303,-1.163344582e-3,-0.016033147435
333.1000000000000,-1.336992618e-3,-0.016036231521,0.9968464831650,-0.077705426304,0.9968464831650,-0.077705426304,-1.164156393e-3,-0.016049701864
333.2000000000000,-1.339934941e-3,-0.016052907535,0.9968434575933,-0.077740746673,0.9968434575933,-0.077740746673,-1.164971643e-3,-0.016066549825
333.3000000000000,-1.342933120e-3,-0.016069883630,0.9968404018995,-0.077776370208,0.9968404018995,-0.077776370208,-1.165790462e-3,-0.016083702153
333.4000000000000,-1.345989247e-3,-0.016087171016,0.9968373149661,-0.077812308243,0.9968373149661,-0.077812308243,-1.166612987e-3,-0.016101170219
333.5000000000000,-1.349105518e-3,-0.016104781469,0.9968341956188,-0.077848572684,0.9968341956188,-0.077848572684,-1.167439364e-3,-0.016118965972
333.6000000000000,-1.352284246e-3,-0.016122727368,0.9968310426222,-0.077885176046,0.9968310426222,-0.077885176046,-1.168269745e-3,-0.016137101970
333.7000000000000,-1.355527861e-3,-0.016141021733,0.9968278546767,-0.077922131493,0.9968278546767,-0.077922131493,-1.169104294e-3,-0.016155591421
333.8000000000000,-1.358838923e-3,-0.016159678265,0.9968246304133,-0.077959452875,0.9968246304133,-0.077959452875,-1.169943180e-3,-0.016174448225
333.9000000000000,-1.362220128e-3,-0.016178711394,0.9968213683897,-0.077997154784,0.9968213683897,-0.077997154784,-1.170786586e-3,-0.016193687022
334.0000000000000,-1.365674319e-3,-0.016198136327,0.9968180670849,-0.078035252593,0.9968180670849,-0.078035252593,-1.171634702e-3,-0.016213323240
334.1000000000000,-1.369204493e-3,-0.016217969102,0.9968147248939,-0.078073762516,0.9968147248939,-0.078073762516,-1.172487733e-3,-0.016233373150
334.2000000000000,-1.372813818e-3,-0.016238226643,0.9968113401218,-0.078112701665,0.9968113401218,-0.078112701665,-1.173345894e-3,-0.016253853922
