R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1287822433e-5,0.0050539889215,-3.030600394e-5,-4.894244972e-3,-3.030600394e-5,-4.894244972e-3,3.1387894401e-5,0.0050700704614
0.252000000000000,3.1264686045e-5,0.0050946421780,-3.064572859e-5,-4.933897010e-3,-3.064572859e-5,-4.933897010e-3,3.1374702862e-5,0.0051108471861
0.254000000000000,3.1244193154e-5,0.0051353212240,-3.098302643e-5,-4.973563934e-3,-3.098302643e-5,-4.973563934e-3,3.1363930677e-5,0.0051516498630
0.256000000000000,3.1226389100e-5,0.0051760260566,-3.131785366e-5,-5.013245954e-3,-3.131785366e-5,-5.013245954e-3,3.1355625540e-5,0.0051924784913
0.258000000000000,3.1211316911e-5,0.0052167566736,-3.165016878e-5,-5.052943280e-3,-3.165016878e-5,-5.052943280e-3,3.1349832841e-5,0.0052333330703
0.260000000000000,3.1199017333e-5,0.0052575130731,-3.197993264e-5,-5.092656119e-3,-3.197993264e-5,-5.092656119e-3,3.1346595693e-5,0.0052742136001
0.262000000000000,3.1189528871e-5,0.0052982952540,-3.230710834e-5,-5.132384680e-3,-3.230710834e-5,-5.132384680e-3,3.1345954970e-5,0.0053151200813
0.264000000000000,3.1182887813e-5,0.0053391032160,-3.263166126e-5,-5.172129172e-3,-3.263166126e-5,-5.172129172e-3,3.1347949339e-5,0.0053560525151
0.266000000000000,3.1179128272e-5,0.0053799369593,-3.295355897e-5,-5.211889802e-3,-3.295355897e-5,-5.211889802e-3,3.1352615292e-5,0.0053970109035
0.268000000000000,3.1178282219e-5,0.0054207964848,-3.327277123e-5,-5.251666778e-3,-3.327277123e-5,-5.251666778e-3,3.1359987182e-5,0.0054379952490
0.270000000000000,3.1180379517e-5,0.0054616817944,-3.358926995e-5,-5.291460307e-3,-3.358926995e-5,-5.291460307e-3,3.1370097259e-5,0.0054790055552
0.272000000000000,3.1185447956e-5,0.0055025928906,-3.390302912e-5,-5.331270596e-3,-3.390302912e-5,-5.331270596e-3,3.1382975700e-5,0.0055200418260
0.274000000000000,3.1193513293e-5,0.0055435297769,-3.421402481e-5,-5.371097850e-3,-3.421402481e-5,-5.371097850e-3,3.1398650651e-5,0.0055611040664
0.276000000000000,3.1204599285e-5,0.0055844924577,-3.452223515e-5,-5.410942276e-3,-3.452223515e-5,-5.410942276e-3,3.1417148258e-5,0.0056021922823
0.278000000000000,3.1218727723e-5,0.0056254809382,-3.482764023e-5,-5.450804078e-3,-3.482764023e-5,-5.450804078e-3,3.1438492705e-5,0.0056433064804
0.280000000000000,3.1235918477e-5,0.0056664952247,-3.513022212e-5,-5.490683461e-3,-3.513022212e-5,-5.490683461e-3,3.1462706250e-5,0.0056844466683
0.282000000000000,3.1256189524e-5,0.0057075353242,-3.542996480e-5,-5.530580629e-3,-3.542996480e-5,-5.530580629e-3,3.1489809259e-5,0.0057256128545
0.284000000000000,3.1279556991e-5,0.0057486012450,-3.572685415e-5,-5.570495786e-3,-3.572685415e-5,-5.570495786e-3,3.1519820248e-5,0.0057668050485
0.286000000000000,3.1306035189e-5,0.0057896929964,-3.602087787e-5,-5.610429133e-3,-3.602087787e-5,-5.610429133e-3,3.1552755915e-5,0.0058080232610
0.288000000000000,3.1335636653e-5,0.0058308105885,-3.631202551e-5,-5.650380874e-3,-3.631202551e-5,-5.650380874e-3,3.1588631177e-5,0.0058492675033
0.290000000000000,3.1368372176e-5,0.0058719540328,-3.660028835e-5,-5.690351209e-3,-3.660028835e-5,-5.690351209e-3,3.1627459210e-5,0.0058905377883
0.292000000000000,3.1404250850e-5,0.0059131233418,-3.688565943e-5,-5.730340339e-3,-3.688565943e-5,-5.730340339e-3,3.1669251482e-5,0.0059318341294
0.294000000000000,3.1443280101e-5,0.0059543185290,-3.716813348e-5,-5.770348464e-3,-3.716813348e-5,-5.770348464e-3,3.1714017795e-5,0.0059731565415
0.296000000000000,3.1485465728e-5,0.0059955396093,-3.744770688e-5,-5.810375783e-3,-3.744770688e-5,-5.810375783e-3,3.1761766317e-5,0.0060145050405
0.298000000000000,3.1530811939e-5,0.0060367865985,-3.772437763e-5,-5.850422494e-3,-3.772437763e-5,-5.850422494e-3,3.1812503621e-5,0.0060558796435
0.300000000000000,3.1579321390e-5,0.0060780595139,-3.799814533e-5,-5.890488794e-3,-3.799814533e-5,-5.890488794e-3,3.1866234723e-5,0.0060972803686
0.302000000000000,3.1630995221e-5,0.0061193583737,-3.826901111e-5,-5.930574882e-3,-3.826901111e-5,-5.930574882e-3,3.1922963116e-5,0.0061387072352
0.304000000000000,3.1685833092e-5,0.0061606831975,-3.853697760e-5,-5.970680951e-3,-3.853697760e-5,-5.970680951e-3,3.1982690811e-5,0.0061801602640
0.306000000000000,3.1743833223e-5,0.0062020340063,-3.880204892e-5,-6.010807198e-3,-3.880204892e-5,-6.010807198e-3,3.2045418368e-5,0.0062216394767
0.308000000000000,3.1804992430e-5,0.0062434108220,-3.906423061e-5,-6.050953816e-3,-3.906423061e-5,-6.050953816e-3,3.2111144938e-5,0.0062631448963
0.310000000000000,3.1869306160e-5,0.0062848136680,-3.932352961e-5,-6.091121000e-3,-3.932352961e-5,-6.091121000e-3,3.2179868296e-5,0.0063046765473
0.312000000000000,3.1936768529e-5,0.0063262425691,-3.957995420e-5,-6.131308940e-3,-3.957995420e-5,-6.131308940e-3,3.2251584876e-5,0.0063462344550
0.314000000000000,3.2007372356e-5,0.0063676975511,-3.983351402e-5,-6.171517829e-3,-3.983351402e-5,-6.171517829e-3,3.2326289812e-5,0.0063878186463
0.316000000000000,3.2081109203e-5,0.0064091786414,-4.008421996e-5,-6.211747858e-3,-4.008421996e-5,-6.211747858e-3,3.2403976968e-5,0.0064294291494
0.318000000000000,3.2157969409e-5,0.0064506858686,-4.033208418e-5,-6.251999216e-3,-4.033208418e-5,-6.251999216e-3,3.2484638976e-5,0.0064710659937
0.320000000000000,3.2237942124e-5,0.0064922192627,-4.057712004e-5,-6.292272091e-3,-4.057712004e-5,-6.292272091e-3,3.2568267272e-5,0.0065127292098
0.322000000000000,3.2321015346e-5,0.0065337788548,-4.081934209e-5,-6.332566672e-3,-4.081934209e-5,-6.332566672e-3,3.2654852130e-5,0.0065544188298
0.324000000000000,3.2407175954e-5,0.0065753646778,-4.105876602e-5,-6.372883146e-3,-4.105876602e-5,-6.372883146e-3,3.2744382695e-5,0.0065961348871
0.326000000000000,3.2496409745e-5,0.0066169767656,-4.129540861e-5,-6.413221698e-3,-4.129540861e-5,-6.413221698e-3,3.2836847020e-5,0.0066378774163
0.328000000000000,3.2588701470e-5,0.0066586151536,-4.152928774e-5,-6.453582514e-3,-4.152928774e-5,-6.453582514e-3,3.2932232098e-5,0.0066796464536
0.330000000000000,3.2684034860e-5,0.0067002798786,-4.176042231e-5,-6.493965777e-3,-4.176042231e-5,-6.493965777e-3,3.3030523898e-5,0.0067214420363
0.332000000000000,3.2782392669e-5,0.0067419709787,-4.198883223e-5,-6.534371671e-3,-4.198883223e-5,-6.534371671e-3,3.3131707395e-5,0.0067632642032
0.334000000000000,3.2883756701e-5,0.0067836884935,-4.221453838e-5,-6.574800378e-3,-4.221453838e-5,-6.574800378e-3,3.3235766604e-5,0.0068051129944
0.336000000000000,3.2988107847e-5,0.0068254324639,-4.243756257e-5,-6.615252079e-3,-4.243756257e-5,-6.615252079e-3,3.3342684616e-5,0.0068469884513
0.338000000000000,3.3095426114e-5,0.0068672029323,-4.265792754e-5,-6.655726954e-3,-4.265792754e-5,-6.655726954e-3,3.3452443625e-5,0.0068888906169
0.340000000000000,3.3205690658e-5,0.0069089999423,-4.287565688e-5,-6.696225183e-3,-4.287565688e-5,-6.696225183e-3,3.3565024964e-5,0.0069308195353
0.342000000000000,3.3318879818e-5,0.0069508235391,-4.309077502e-5,-6.736746943e-3,-4.309077502e-5,-6.736746943e-3,3.3680409133e-5,0.0069727752521
0.344000000000000,3.3434971145e-5,0.0069926737691,-4.330330721e-5,-6.777292413e-3,-4.330330721e-5,-6.777292413e-3,3.3798575832e-5,0.0070147578143
0.346000000000000,3.3553941433e-5,0.0070345506804,-4.351327946e-5,-6.817861768e-3,-4.351327946e-5,-6.817861768e-3,3.3919503992e-5,0.0070567672702
