R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1652959602e-5,0.0051124566225,-3.060926700e-5,-4.942736217e-3,-3.060926700e-5,-4.942736217e-3,3.1640211370e-5,0.0051103597393
0.252000000000000,3.1631207816e-5,0.0051535839306,-3.095458120e-5,-4.982785552e-3,-3.095458120e-5,-4.982785552e-3,3.1620471527e-5,0.0051514686086
0.254000000000000,3.1612110128e-5,0.0051947376247,-3.129737946e-5,-5.022850119e-3,-3.129737946e-5,-5.022850119e-3,3.1603337983e-5,0.0051926038966
0.256000000000000,3.1595713100e-5,0.0052359177019,-3.163761770e-5,-5.062930134e-3,-3.163761770e-5,-5.062930134e-3,3.1588857807e-5,0.0052337656006
0.258000000000000,3.1582060907e-5,0.0052771241598,-3.197525425e-5,-5.103025810e-3,-3.197525425e-5,-5.103025810e-3,3.1577075686e-5,0.0052749537186
0.260000000000000,3.1571195374e-5,0.0053183569969,-3.231024985e-5,-5.143137364e-3,-3.231024985e-5,-5.143137364e-3,3.1568033956e-5,0.0053161682491
0.262000000000000,3.1563156009e-5,0.0053596162121,-3.264256759e-5,-5.183265008e-3,-3.264256759e-5,-5.183265008e-3,3.1561772636e-5,0.0053574091913
0.264000000000000,3.1557980043e-5,0.0054009018051,-3.297217286e-5,-5.223408958e-3,-3.297217286e-5,-5.223408958e-3,3.1558329464e-5,0.0053986765452
0.266000000000000,3.1555702462e-5,0.0054422137763,-3.329903337e-5,-5.263569426e-3,-3.329903337e-5,-5.263569426e-3,3.1557739936e-5,0.0054399703113
0.268000000000000,3.1556356046e-5,0.0054835521270,-3.362311904e-5,-5.303746626e-3,-3.362311904e-5,-5.303746626e-3,3.1560037339e-5,0.0054812904911
0.270000000000000,3.1559971405e-5,0.0055249168591,-3.394440201e-5,-5.343940770e-3,-3.394440201e-5,-5.343940770e-3,3.1565252791e-5,0.0055226370868
0.272000000000000,3.1566577018e-5,0.0055663079756,-3.426285660e-5,-5.384152071e-3,-3.426285660e-5,-5.384152071e-3,3.1573415276e-5,0.0055640101014
0.274000000000000,3.1576199270e-5,0.0056077254802,-3.457845925e-5,-5.424380739e-3,-3.457845925e-5,-5.424380739e-3,3.1584551685e-5,0.0056054095391
0.276000000000000,3.1588862488e-5,0.0056491693778,-3.489118848e-5,-5.464626988e-3,-3.489118848e-5,-5.464626988e-3,3.1598686849e-5,0.0056468354045
0.278000000000000,3.1604588983e-5,0.0056906396738,-3.520102488e-5,-5.504891026e-3,-3.520102488e-5,-5.504891026e-3,3.1615843582e-5,0.0056882877036
0.280000000000000,3.1623399086e-5,0.0057321363752,-3.550795105e-5,-5.545173064e-3,-3.550795105e-5,-5.545173064e-3,3.1636042717e-5,0.0057297664432
0.282000000000000,3.1645311188e-5,0.0057736594894,-3.581195156e-5,-5.585473311e-3,-3.581195156e-5,-5.585473311e-3,3.1659303145e-5,0.0057712716311
0.284000000000000,3.1670341779e-5,0.0058152090252,-3.611301292e-5,-5.625791976e-3,-3.611301292e-5,-5.625791976e-3,3.1685641854e-5,0.0058128032763
0.286000000000000,3.1698505485e-5,0.0058567849926,-3.641112354e-5,-5.666129266e-3,-3.641112354e-5,-5.666129266e-3,3.1715073969e-5,0.0058543613886
0.288000000000000,3.1729815108e-5,0.0058983874024,-3.670627366e-5,-5.706485390e-3,-3.670627366e-5,-5.706485390e-3,3.1747612788e-5,0.0058959459791
0.290000000000000,3.1764281667e-5,0.0059400162666,-3.699845537e-5,-5.746860552e-3,-3.699845537e-5,-5.746860552e-3,3.1783269825e-5,0.0059375570601
0.292000000000000,3.1801914436e-5,0.0059816715985,-3.728766252e-5,-5.787254960e-3,-3.728766252e-5,-5.787254960e-3,3.1822054846e-5,0.0059791946448
0.294000000000000,3.1842720981e-5,0.0060233534126,-3.757389069e-5,-5.827668817e-3,-3.757389069e-5,-5.827668817e-3,3.1863975908e-5,0.0060208587478
0.296000000000000,3.1886707202e-5,0.0060650617243,-3.785713716e-5,-5.868102329e-3,-3.785713716e-5,-5.868102329e-3,3.1909039402e-5,0.0060625493848
0.298000000000000,3.1933877370e-5,0.0061067965505,-3.813740088e-5,-5.908555698e-3,-3.813740088e-5,-5.908555698e-3,3.1957250086e-5,0.0061042665727
0.300000000000000,3.1984234168e-5,0.0061485579093,-3.841468241e-5,-5.949029126e-3,-3.841468241e-5,-5.949029126e-3,3.2008611129e-5,0.0061460103296
