R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1646333756e-5,0.0051113956307,-3.060400994e-5,-4.941895981e-3,-3.060400994e-5,-4.941895981e-3,3.1636041044e-5,0.0051096944402
0.252000000000000,3.1624531386e-5,0.0051525143321,-3.094923440e-5,-4.981938420e-3,-3.094923440e-5,-4.981938420e-3,3.1616427388e-5,0.0051507977801
0.254000000000000,3.1605383477e-5,0.0051936594089,-3.129194439e-5,-5.021996086e-3,-3.129194439e-5,-5.021996086e-3,3.1599416387e-5,0.0051919275313
0.256000000000000,3.1588936564e-5,0.0052348308583,-3.163209581e-5,-5.062069192e-3,-3.163209581e-5,-5.062069192e-3,3.1585055133e-5,0.0052330836912
0.258000000000000,3.1575234800e-5,0.0052760286780,-3.196964701e-5,-5.102157955e-3,-3.196964701e-5,-5.102157955e-3,3.1573388330e-5,0.0052742662577
0.260000000000000,3.1564319987e-5,0.0053172528663,-3.230455873e-5,-5.142262588e-3,-3.230455873e-5,-5.142262588e-3,3.1564458336e-5,0.0053154752294
0.262000000000000,3.1556231612e-5,0.0053585034222,-3.263679404e-5,-5.182383305e-3,-3.263679404e-5,-5.182383305e-3,3.1558305192e-5,0.0053567106055
0.264000000000000,3.1551006886e-5,0.0053997803453,-3.296631836e-5,-5.222520321e-3,-3.296631836e-5,-5.222520321e-3,3.1554966660e-5,0.0053979723860
0.266000000000000,3.1548680775e-5,0.0054410836360,-3.329309936e-5,-5.262673849e-3,-3.329309936e-5,-5.262673849e-3,3.1554478261e-5,0.0054392605714
0.268000000000000,3.1549286042e-5,0.0054824132956,-3.361710698e-5,-5.302844101e-3,-3.361710698e-5,-5.302844101e-3,3.1556873308e-5,0.0054805751633
0.270000000000000,3.1552853280e-5,0.0055237693261,-3.393831336e-5,-5.343031291e-3,-3.393831336e-5,-5.343031291e-3,3.1562182946e-5,0.0055219161639
0.272000000000000,3.1559410951e-5,0.0055651517304,-3.425669278e-5,-5.383235630e-3,-3.425669278e-5,-5.383235630e-3,3.1570436187e-5,0.0055632835762
0.274000000000000,3.1568985425e-5,0.0056065605122,-3.457222169e-5,-5.423457331e-3,-3.457222169e-5,-5.423457331e-3,3.1581659950e-5,0.0056046774043
0.276000000000000,3.1581601016e-5,0.0056479956763,-3.488487861e-5,-5.463696603e-3,-3.488487861e-5,-5.463696603e-3,3.1595879096e-5,0.0056460976530
0.278000000000000,3.1597280021e-5,0.0056894572282,-3.519464412e-5,-5.503953658e-3,-3.519464412e-5,-5.503953658e-3,3.1613116471e-5,0.0056875443282
0.280000000000000,3.1616042758e-5,0.0057309451748,-3.550150079e-5,-5.544228706e-3,-3.550150079e-5,-5.544228706e-3,3.1633392938e-5,0.0057290174367
0.282000000000000,3.1637907607e-5,0.0057724595235,-3.580543320e-5,-5.584521955e-3,-3.580543320e-5,-5.584521955e-3,3.1656727421e-5,0.0057705169864
0.284000000000000,3.1662891047e-5,0.0058140002832,-3.610642784e-5,-5.624833614e-3,-3.610642784e-5,-5.624833614e-3,3.1683136943e-5,0.0058120429862
0.286000000000000,3.1691007693e-5,0.0058555674637,-3.640447310e-5,-5.665163891e-3,-3.640447310e-5,-5.665163891e-3,3.1712636660e-5,0.0058535954460
0.288000000000000,3.1722270340e-5,0.0058971610759,-3.669955922e-5,-5.705512993e-3,-3.669955922e-5,-5.705512993e-3,3.1745239907e-5,0.0058951743769
0.290000000000000,3.1756689997e-5,0.0059387811318,-3.699167827e-5,-5.745881127e-3,-3.699167827e-5,-5.745881127e-3,3.1780958233e-5,0.0059367797910
0.292000000000000,3.1794275929e-5,0.0059804276446,-3.728082407e-5,-5.786268498e-3,-3.728082407e-5,-5.786268498e-3,3.1819801438e-5,0.0059784117018
0.294000000000000,3.1835035697e-5,0.0060221006286,-3.756699220e-5,-5.826675311e-3,-3.756699220e-5,-5.826675311e-3,3.1861777618e-5,0.0060200701238
0.296000000000000,3.1878975193e-5,0.0060638000996,-3.785017993e-5,-5.867101769e-3,-3.785017993e-5,-5.867101769e-3,3.1906893199e-5,0.0060617550726
0.298000000000000,3.1926098682e-5,0.0061055260742,-3.813038618e-5,-5.907548077e-3,-3.813038618e-5,-5.907548077e-3,3.1955152978e-5,0.0061034665651
0.300000000000000,3.1976408843e-5,0.0061472785705,-3.840761148e-5,-5.948014436e-3,-3.840761148e-5,-5.948014436e-3,3.2006560162e-5,0.0061452046196
0.302000000000000,3.2029906801e-5,0.0061890576078,-3.868185797e-5,-5.988501048e-3,-3.868185797e-5,-5.988501048e-3,3.2061116405e-5,0.0061869692554
0.304000000000000,3.2086592174e-5,0.0062308632067,-3.895312929e-5,-6.029008113e-3,-3.895312929e-5,-6.029008113e-3,3.2118821849e-5,0.0062287604932
0.306000000000000,3.2146463106e-5,0.0062726953891,-3.922143060e-5,-6.069535831e-3,-3.922143060e-5,-6.069535831e-3,3.2179675160e-5,0.0062705783549
0.308000000000000,3.2209516305e-5,0.0063145541782,-3.948676851e-5,-6.110084402e-3,-3.948676851e-5,-6.110084402e-3,3.2243673570e-5,0.0063124228640
0.310000000000000,3.2275747084e-5,0.0063564395984,-3.974915107e-5,-6.150654022e-3,-3.974915107e-5,-6.150654022e-3,3.2310812909e-5,0.0063542940449
0.312000000000000,3.2345149400e-5,0.0063983516756,-4.000858769e-5,-6.191244890e-3,-4.000858769e-5,-6.191244890e-3,3.2381087649e-5,0.0063961919236
0.314000000000000,3.2417715886e-5,0.0064402904371,-4.026508913e-5,-6.231857200e-3,-4.026508913e-5,-6.231857200e-3,3.2454490939e-5,0.0064381165274
0.316000000000000,3.2493437895e-5,0.0064822559113,-4.051866746e-5,-6.272491148e-3,-4.051866746e-5,-6.272491148e-3,3.2531014643e-5,0.0064800678848
0.318000000000000,3.2572305531e-5,0.0065242481283,-4.076933604e-5,-6.313146928e-3,-4.076933604e-5,-6.313146928e-3,3.2610649373e-5,0.0065220460260
0.320000000000000,3.2654307691e-5,0.0065662671194,-4.101710942e-5,-6.353824733e-3,-4.101710942e-5,-6.353824733e-3,3.2693384535e-5,0.0065640509823
0.322000000000000,3.2739432099e-5,0.0066083129173,-4.126200338e-5,-6.394524756e-3,-4.126200338e-5,-6.394524756e-3,3.2779208355e-5,0.0066060827865
0.324000000000000,3.2827665343e-5,0.0066503855562,-4.150403484e-5,-6.435247187e-3,-4.150403484e-5,-6.435247187e-3,3.2868107921e-5,0.0066481414726
0.326000000000000,3.2918992908e-5,0.0066924850715,-4.174322184e-5,-6.475992216e-3,-4.174322184e-5,-6.475992216e-3,3.2960069221e-5,0.0066902270765
0.328000000000000,3.3013399218e-5,0.0067346115002,-4.197958352e-5,-6.516760034e-3,-4.197958352e-5,-6.516760034e-3,3.3055077170e-5,0.0067323396349
0.330000000000000,3.3110867662e-5,0.0067767648807,-4.221314006e-5,-6.557550828e-3,-4.221314006e-5,-6.557550828e-3,3.3153115655e-5,0.0067744791863
0.332000000000000,3.3211380640e-5,0.0068189452528,-4.244391266e-5,-6.598364785e-3,-4.244391266e-5,-6.598364785e-3,3.3254167562e-5,0.0068166457706
0.334000000000000,3.3314919584e-5,0.0068611526578,-4.267192348e-5,-6.639202091e-3,-4.267192348e-5,-6.639202091e-3,3.3358214814e-5,0.0068588394289
