R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1534637958e-5,0.0050935144729,-3.051091234e-5,-4.927012724e-3,-3.051091234e-5,-4.927012724e-3,3.1558426943e-5,0.0050973035169
0.252000000000000,3.1512458361e-5,0.0051344882656,-3.085437513e-5,-4.966933221e-3,-3.085437513e-5,-4.966933221e-3,3.1540872013e-5,0.0051383047111
0.254000000000000,3.1492929346e-5,0.0051754882465,-3.119535174e-5,-5.006868838e-3,-3.119535174e-5,-5.006868838e-3,3.1525861103e-5,0.0051793321709
0.256000000000000,3.1476097062e-5,0.0052165144129,-3.153379817e-5,-5.046819786e-3,-3.153379817e-5,-5.046819786e-3,3.1513441502e-5,0.0052203858943
0.258000000000000,3.1462005298e-5,0.0052575667625,-3.186967281e-5,-5.086786280e-3,-3.186967281e-5,-5.086786280e-3,3.1503658139e-5,0.0052614658797
0.260000000000000,3.1450695514e-5,0.0052986452935,-3.220293642e-5,-5.126768531e-3,-3.220293642e-5,-5.126768531e-3,3.1496553617e-5,0.0053025721261
0.262000000000000,3.1442206881e-5,0.0053397500050,-3.253355210e-5,-5.166766753e-3,-3.253355210e-5,-5.166766753e-3,3.1492168249e-5,0.0053437046332
0.264000000000000,3.1436576309e-5,0.0053808808967,-3.286148524e-5,-5.206781156e-3,-3.286148524e-5,-5.206781156e-3,3.1490540090e-5,0.0053848634013
0.266000000000000,3.1433838489e-5,0.0054220379689,-3.318670348e-5,-5.246811954e-3,-3.318670348e-5,-5.246811954e-3,3.1491704976e-5,0.0054260484316
0.268000000000000,3.1434025927e-5,0.0054632212227,-3.350917672e-5,-5.286859356e-3,-3.350917672e-5,-5.286859356e-3,3.1495696556e-5,0.0054672597259
0.270000000000000,3.1437168980e-5,0.0055044306602,-3.382887699e-5,-5.326923574e-3,-3.382887699e-5,-5.326923574e-3,3.1502546333e-5,0.0055084972867
0.272000000000000,3.1443295892e-5,0.0055456662841,-3.414577850e-5,-5.367004819e-3,-3.414577850e-5,-5.367004819e-3,3.1512283696e-5,0.0055497611175
0.274000000000000,3.1452432832e-5,0.0055869280983,-3.445985758e-5,-5.407103299e-3,-3.445985758e-5,-5.407103299e-3,3.1524935959e-5,0.0055910512225
0.276000000000000,3.1464603934e-5,0.0056282161072,-3.477109261e-5,-5.447219225e-3,-3.477109261e-5,-5.447219225e-3,3.1540528399e-5,0.0056323676071
0.278000000000000,3.1479831332e-5,0.0056695303164,-3.507946402e-5,-5.487352806e-3,-3.507946402e-5,-5.487352806e-3,3.1559084292e-5,0.0056737102773
0.280000000000000,3.1498135197e-5,0.0057108707325,-3.538495422e-5,-5.527504248e-3,-3.538495422e-5,-5.527504248e-3,3.1580624951e-5,0.0057150792403
0.282000000000000,3.1519533777e-5,0.0057522373630,-3.568754759e-5,-5.567673760e-3,-3.568754759e-5,-5.567673760e-3,3.1605169766e-5,0.0057564745040
0.284000000000000,3.1544043435e-5,0.0057936302165,-3.598723042e-5,-5.607861550e-3,-3.598723042e-5,-5.607861550e-3,3.1632736239e-5,0.0057978960776
0.286000000000000,3.1571678690e-5,0.0058350493026,-3.628399090e-5,-5.648067822e-3,-3.628399090e-5,-5.648067822e-3,3.1663340024e-5,0.0058393439714
0.288000000000000,3.1602452247e-5,0.0058764946321,-3.657781902e-5,-5.688292782e-3,-3.657781902e-5,-5.688292782e-3,3.1696994963e-5,0.0058808181964
0.290000000000000,3.1636375048e-5,0.0059179662168,-3.686870661e-5,-5.728536636e-3,-3.686870661e-5,-5.728536636e-3,3.1733713128e-5,0.0059223187650
0.292000000000000,3.1673456298e-5,0.0059594640697,-3.715664724e-5,-5.768799587e-3,-3.715664724e-5,-5.768799587e-3,3.1773504858e-5,0.0059638456907
0.294000000000000,3.1713703514e-5,0.0060009882050,-3.744163622e-5,-5.809081838e-3,-3.744163622e-5,-5.809081838e-3,3.1816378796e-5,0.0060053989880
0.296000000000000,3.1757122555e-5,0.0060425386379,-3.772367053e-5,-5.849383592e-3,-3.772367053e-5,-5.849383592e-3,3.1862341927e-5,0.0060469786729
0.298000000000000,3.1803717669e-5,0.0060841153852,-3.800274879e-5,-5.889705051e-3,-3.800274879e-5,-5.889705051e-3,3.1911399620e-5,0.0060885847621
0.300000000000000,3.1853491523e-5,0.0061257184644,-3.827887124e-5,-5.930046415e-3,-3.827887124e-5,-5.930046415e-3,3.1963555661e-5,0.0061302172740
0.302000000000000,3.1906445247e-5,0.0061673478948,-3.855203968e-5,-5.970407884e-3,-3.855203968e-5,-5.970407884e-3,3.2018812295e-5,0.0061718762279
0.304000000000000,3.1962578470e-5,0.0062090036964,-3.882225744e-5,-6.010789658e-3,-3.882225744e-5,-6.010789658e-3,3.2077170265e-5,0.0062135616445
0.306000000000000,3.2021889360e-5,0.0062506858910,-3.908952935e-5,-6.051191934e-3,-3.908952935e-5,-6.051191934e-3,3.2138628844e-5,0.0062552735456
0.308000000000000,3.2084374657e-5,0.0062923945013,-3.935386166e-5,-6.091614911e-3,-3.935386166e-5,-6.091614911e-3,3.2203185879e-5,0.0062970119546
0.310000000000000,3.2150029718e-5,0.0063341295516,-3.961526207e-5,-6.132058783e-3,-3.961526207e-5,-6.132058783e-3,3.2270837826e-5,0.0063387768959
0.312000000000000,3.2218848547e-5,0.0063758910673,-3.987373964e-5,-6.172523748e-3,-3.987373964e-5,-6.172523748e-3,3.2341579784e-5,0.0063805683954
0.314000000000000,3.2290823837e-5,0.0064176790753,-4.012930475e-5,-6.213009999e-3,-4.012930475e-5,-6.213009999e-3,3.2415405540e-5,0.0064223864801
0.316000000000000,3.2365947008e-5,0.0064594936038,-4.038196912e-5,-6.253517730e-3,-4.038196912e-5,-6.253517730e-3,3.2492307598e-5,0.0064642311786
0.318000000000000,3.2444208236e-5,0.0065013346823,-4.063174569e-5,-6.294047134e-3,-4.063174569e-5,-6.294047134e-3,3.2572277220e-5,0.0065061025207
0.320000000000000,3.2525596501e-5,0.0065432023417,-4.087864866e-5,-6.334598403e-3,-4.087864866e-5,-6.334598403e-3,3.2655304459e-5,0.0065480005375
0.322000000000000,3.2610099612e-5,0.0065850966143,-4.112269339e-5,-6.375171727e-3,-4.112269339e-5,-6.375171727e-3,3.2741378199e-5,0.0065899252617
0.324000000000000,3.2697704251e-5,0.0066270175338,-4.136389642e-5,-6.415767296e-3,-4.136389642e-5,-6.415767296e-3,3.2830486189e-5,0.0066318767271
