R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1659994438e-5,0.0051135832126,-3.061475111e-5,-4.943612683e-3,-3.061475111e-5,-4.943612683e-3,3.1644485606e-5,0.0051110414547
0.252000000000000,3.1638307617e-5,0.0051547196644,-3.096015464e-5,-4.983669215e-3,-3.096015464e-5,-4.983669215e-3,3.1624611335e-5,0.0051521560080
0.254000000000000,3.1619274281e-5,0.0051958825130,-3.130304077e-5,-5.023740986e-3,-3.130304077e-5,-5.023740986e-3,3.1607347264e-5,0.0051932969874
0.256000000000000,3.1602941018e-5,0.0052370717556,-3.164336542e-5,-5.063828211e-3,-3.164336542e-5,-5.063828211e-3,3.1592740442e-5,0.0052344643901
0.258000000000000,3.1589352029e-5,0.0052782873899,-3.198108692e-5,-5.103931105e-3,-3.198108692e-5,-5.103931105e-3,3.1580835533e-5,0.0052756582142
0.260000000000000,3.1578549162e-5,0.0053195294142,-3.231616600e-5,-5.144049882e-3,-3.231616600e-5,-5.144049882e-3,3.1571674847e-5,0.0053168784581
0.262000000000000,3.1570571951e-5,0.0053607978276,-3.264856576e-5,-5.184184758e-3,-3.264856576e-5,-5.184184758e-3,3.1565298376e-5,0.0053581251210
0.264000000000000,3.1565457646e-5,0.0054020926296,-3.297825161e-5,-5.224335945e-3,-3.297825161e-5,-5.224335945e-3,3.1561743832e-5,0.0053993982028
0.266000000000000,3.1563241256e-5,0.0054434138209,-3.330519123e-5,-5.264503658e-3,-3.330519123e-5,-5.264503658e-3,3.1561046683e-5,0.0054406977041
0.268000000000000,3.1563955581e-5,0.0054847614026,-3.362935458e-5,-5.304688110e-3,-3.362935458e-5,-5.304688110e-3,3.1563240186e-5,0.0054820236264
0.270000000000000,3.1567631250e-5,0.0055261353768,-3.395071379e-5,-5.344889513e-3,-3.395071379e-5,-5.344889513e-3,3.1568355429e-5,0.0055233759717
0.272000000000000,3.1574296760e-5,0.0055675357464,-3.426924319e-5,-5.385108080e-3,-3.426924319e-5,-5.385108080e-3,3.1576421364e-5,0.0055647547433
0.274000000000000,3.1583978511e-5,0.0056089625152,-3.458491922e-5,-5.425344023e-3,-3.458491922e-5,-5.425344023e-3,3.1587464848e-5,0.0056061599449
0.276000000000000,3.1596700850e-5,0.0056504156879,-3.489772042e-5,-5.465597553e-3,-3.489772042e-5,-5.465597553e-3,3.1601510681e-5,0.0056475915816
0.278000000000000,3.1612486101e-5,0.0056918952702,-3.520762739e-5,-5.505868881e-3,-3.520762739e-5,-5.505868881e-3,3.1618581642e-5,0.0056890496591
0.280000000000000,3.1631354611e-5,0.0057334012689,-3.551462274e-5,-5.546158216e-3,-3.551462274e-5,-5.546158216e-3,3.1638698528e-5,0.0057305341843
0.282000000000000,3.1653324784e-5,0.0057749336916,-3.581869105e-5,-5.586465768e-3,-3.581869105e-5,-5.586465768e-3,3.1661880195e-5,0.0057720451649
0.284000000000000,3.1678413122e-5,0.0058164925471,-3.611981885e-5,-5.626791746e-3,-3.611981885e-5,-5.626791746e-3,3.1688143593e-5,0.0058135826100
0.286000000000000,3.1706634263e-5,0.0058580778453,-3.641799455e-5,-5.667136357e-3,-3.641799455e-5,-5.667136357e-3,3.1717503811e-5,0.0058551465293
0.288000000000000,3.1738001023e-5,0.0058996895970,-3.671320842e-5,-5.707499809e-3,-3.671320842e-5,-5.707499809e-3,3.1749974108e-5,0.0058967369340
0.290000000000000,3.1772524430e-5,0.0059413278145,-3.700545255e-5,-5.747882309e-3,-3.700545255e-5,-5.747882309e-3,3.1785565959e-5,0.0059383538363
0.292000000000000,3.1810213767e-5,0.0059829925109,-3.729472082e-5,-5.788284062e-3,-3.729472082e-5,-5.788284062e-3,3.1824289091e-5,0.0059799972495
0.294000000000000,3.1851076611e-5,0.0060246837007,-3.758100881e-5,-5.828705274e-3,-3.758100881e-5,-5.828705274e-3,3.1866151521e-5,0.0060216671880
0.296000000000000,3.1895118869e-5,0.0060664013994,-3.786431384e-5,-5.869146147e-3,-3.786431384e-5,-5.869146147e-3,3.1911159599e-5,0.0060633636677
0.298000000000000,3.1942344823e-5,0.0061081456240,-3.814463486e-5,-5.909606887e-3,-3.814463486e-5,-5.909606887e-3,3.1959318043e-5,0.0061050867055
0.300000000000000,3.1992757161e-5,0.0061499163925,-3.842197244e-5,-5.950087695e-3,-3.842197244e-5,-5.950087695e-3,3.2010629980e-5,0.0061468363194
0.302000000000000,3.2046357023e-5,0.0061917137243,-3.869632874e-5,-5.990588773e-3,-3.869632874e-5,-5.990588773e-3,3.2065096983e-5,0.0061886125290
0.304000000000000,3.2103144036e-5,0.0062335376400,-3.896770746e-5,-6.031110322e-3,-3.896770746e-5,-6.031110322e-3,3.2122719113e-5,0.0062304153549
0.306000000000000,3.2163116353e-5,0.0062753881616,-3.923611378e-5,-6.071652542e-3,-3.923611378e-5,-6.071652542e-3,3.2183494955e-5,0.0062722448191
0.308000000000000,3.2226270692e-5,0.0063172653123,-3.950155437e-5,-6.112215631e-3,-3.950155437e-5,-6.112215631e-3,3.2247421657e-5,0.0063141009449
0.310000000000000,3.2292602375e-5,0.0063591691166,-3.976403729e-5,-6.152799788e-3,-3.976403729e-5,-6.152799788e-3,3.2314494966e-5,0.0063559837570
0.312000000000000,3.2362105364e-5,0.0064010996006,-4.002357201e-5,-6.193405209e-3,-4.002357201e-5,-6.193405209e-3,3.2384709272e-5,0.0063978932812
0.314000000000000,3.2434772298e-5,0.0064430567914,-4.028016934e-5,-6.234032091e-3,-4.028016934e-5,-6.234032091e-3,3.2458057637e-5,0.0064398295450
0.316000000000000,3.2510594537e-5,0.0064850407177,-4.053384138e-5,-6.274680630e-3,-4.053384138e-5,-6.274680630e-3,3.2534531840e-5,0.0064817925769
0.318000000000000,3.2589562188e-5,0.0065270514095,-4.078460152e-5,-6.315351019e-3,-4.078460152e-5,-6.315351019e-3,3.2614122411e-5,0.0065237824070
0.320000000000000,3.2671664154e-5,0.0065690888982,-4.103246438e-5,-6.356043452e-3,-4.103246438e-5,-6.356043452e-3,3.2696818667e-5,0.0065657990667
0.322000000000000,3.2756888160e-5,0.0066111532166,-4.127744576e-5,-6.396758121e-3,-4.127744576e-5,-6.396758121e-3,3.2782608749e-5,0.0066078425889
0.324000000000000,3.2845220796e-5,0.0066532443989,-4.151956264e-5,-6.437495217e-3,-4.151956264e-5,-6.437495217e-3,3.2871479662e-5,0.0066499130077
0.326000000000000,3.2936647553e-5,0.0066953624807,-4.175883310e-5,-6.478254930e-3,-4.175883310e-5,-6.478254930e-3,3.2963417304e-5,0.0066920103588
0.328000000000000,3.3031152852e-5,0.0067375074990,-4.199527632e-5,-6.519037451e-3,-4.199527632e-5,-6.519037451e-3,3.3058406506e-5,0.0067341346791
0.330000000000000,3.3128720086e-5,0.0067796794924,-4.222891252e-5,-6.559842968e-3,-4.222891252e-5,-6.559842968e-3,3.3156431067e-5,0.0067762860072
0.332000000000000,3.3229331654e-5,0.0068218785006,-4.245976295e-5,-6.600671667e-3,-4.245976295e-5,-6.600671667e-3,3.3257473789e-5,0.0068184643830
0.334000000000000,3.3332968989e-5,0.0068641045650,-4.268784983e-5,-6.641523735e-3,-4.268784983e-5,-6.641523735e-3,3.3361516507e-5,0.0068606698477
0.336000000000000,3.3439612602e-5,0.0069063577283,-4.291319632e-5,-6.682399358e-3,-4.291319632e-5,-6.682399358e-3,3.3468540130e-5,0.0069029024440
0.338000000000000,3.3549242105e-5,0.0069486380347,-4.313582650e-5,-6.723298719e-3,-4.313582650e-5,-6.723298719e-3,3.3578524669e-5,0.0069451622163
0.340000000000000,3.3661836255e-5,0.0069909455299,-4.335576532e-5,-6.764222003e-3,-4.335576532e-5,-6.764222003e-3,3.3691449271e-5,0.0069874492099
0.342000000000000,3.3777372976e-5,0.0070332802610,-4.357303859e-5,-6.805169392e-3,-4.357303859e-5,-6.805169392e-3,3.3807292255e-5,0.0070297634722
0.344000000000000,3.3895829399e-5,0.0070756422764,-4.378767291e-5,-6.846141066e-3,-4.378767291e-5,-6.846141066e-3,3.3926031140e-5,0.0070721050514
0.346000000000000,3.4017181890e-5,0.0071180316261,-4.399969568e-5,-6.887137207e-3,-4.399969568e-5,-6.887137207e-3,3.4047642678e-5,0.0071144739975
0.348000000000000,3.4141406084e-5,0.0071604483616,-4.420913502e-5,-6.928157993e-3,-4.420913502e-5,-6.928157993e-3,3.4172102889e-5,0.0071568703620
