R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1632779104e-5,0.0051092253260,-3.059307988e-5,-4.940148911e-3,-3.059307988e-5,-4.940148911e-3,3.1627227846e-5,0.0051082881440
0.252000000000000,3.1610892569e-5,0.0051503264289,-3.093811042e-5,-4.980177022e-3,-3.093811042e-5,-4.980177022e-3,3.1607870638e-5,0.0051493798289
0.254000000000000,3.1591660834e-5,0.0051914538854,-3.128062964e-5,-5.020220345e-3,-3.128062964e-5,-5.020220345e-3,3.1591108719e-5,0.0051904979091
0.256000000000000,3.1575130387e-5,0.0052326076925,-3.162059345e-5,-5.060279097e-3,-3.162059345e-5,-5.060279097e-3,3.1576989216e-5,0.0052316423821
0.258000000000000,3.1561345333e-5,0.0052737878479,-3.195796020e-5,-5.100353492e-3,-3.195796020e-5,-5.100353492e-3,3.1565556869e-5,0.0052728132459
0.260000000000000,3.1550347428e-5,0.0053149943500,-3.229269061e-5,-5.140443743e-3,-3.229269061e-5,-5.140443743e-3,3.1556854076e-5,0.0053140104990
0.262000000000000,3.1542176120e-5,0.0053562271977,-3.262474778e-5,-5.180550066e-3,-3.262474778e-5,-5.180550066e-3,3.1550920918e-5,0.0053552341408
0.264000000000000,3.1536868578e-5,0.0053974863906,-3.295409711e-5,-5.220672673e-3,-3.295409711e-5,-5.220672673e-3,3.1547795204e-5,0.0053964841711
0.266000000000000,3.1534459732e-5,0.0054387719291,-3.328070626e-5,-5.260811778e-3,-3.328070626e-5,-5.260811778e-3,3.1547512501e-5,0.0054377605909
0.268000000000000,3.1534982308e-5,0.0054800838145,-3.360454517e-5,-5.300967594e-3,-3.360454517e-5,-5.300967594e-3,3.1550106170e-5,0.0054790634013
0.270000000000000,3.1538466868e-5,0.0055214220487,-3.392558595e-5,-5.341140332e-3,-3.392558595e-5,-5.341140332e-3,3.1555607408e-5,0.0055203926049
0.272000000000000,3.1544941842e-5,0.0055627866346,-3.424380290e-5,-5.381330206e-3,-3.424380290e-5,-5.381330206e-3,3.1564045282e-5,0.0055617482046
