R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1411270606e-5,0.0050737649609,-3.040580117e-5,-4.910205007e-3,-3.040580117e-5,-4.910205007e-3,3.1468873513e-5,0.0050829998920
0.252000000000000,3.1388897638e-5,0.0051145787338,-3.074721433e-5,-4.949987894e-3,-3.074721433e-5,-4.949987894e-3,3.1453512909e-5,0.0051238835951
0.254000000000000,3.1369166070e-5,0.0051554184858,-3.108617381e-5,-4.989785781e-3,-3.108617381e-5,-4.989785781e-3,3.1440634221e-5,0.0051647933933
0.256000000000000,3.1352121647e-5,0.0051962842143,-3.142263571e-5,-5.029598878e-3,-3.142263571e-5,-5.029598878e-3,3.1430284883e-5,0.0052057292851
0.258000000000000,3.1337807781e-5,0.0052371759171,-3.175655853e-5,-5.069427397e-3,-3.175655853e-5,-5.069427397e-3,3.1422509999e-5,0.0052466912696
0.260000000000000,3.1326265583e-5,0.0052780935925,-3.208790309e-5,-5.109271549e-3,-3.208790309e-5,-5.109271549e-3,3.1417352376e-5,0.0052876793464
0.262000000000000,3.1317533896e-5,0.0053190372397,-3.241663250e-5,-5.149131543e-3,-3.241663250e-5,-5.149131543e-3,3.1414852554e-5,0.0053286935156
0.264000000000000,3.1311649333e-5,0.0053600068583,-3.274271216e-5,-5.189007590e-3,-3.274271216e-5,-5.189007590e-3,3.1415048847e-5,0.0053697337781
0.266000000000000,3.1308646307e-5,0.0054010024488,-3.306610971e-5,-5.228899900e-3,-3.306610971e-5,-5.228899900e-3,3.1417977372e-5,0.0054108001355
0.268000000000000,3.1308557071e-5,0.0054420240124,-3.338679498e-5,-5.268808681e-3,-3.338679498e-5,-5.268808681e-3,3.1423672085e-5,0.0054518925901
0.270000000000000,3.1311411752e-5,0.0054830715510,-3.370473994e-5,-5.308734142e-3,-3.370473994e-5,-5.308734142e-3,3.1432164817e-5,0.0054930111449
0.272000000000000,3.1317238386e-5,0.0055241450676,-3.401991872e-5,-5.348676492e-3,-3.401991872e-5,-5.348676492e-3,3.1443485313e-5,0.0055341558037
0.274000000000000,3.1326062958e-5,0.0055652445657,-3.433230752e-5,-5.388635940e-3,-3.433230752e-5,-5.388635940e-3,3.1457661262e-5,0.0055753265713
0.276000000000000,3.1337909433e-5,0.0056063700500,-3.464188459e-5,-5.428612691e-3,-3.464188459e-5,-5.428612691e-3,3.1474718337e-5,0.0056165234532
0.278000000000000,3.1352799801e-5,0.0056475215260,-3.494863021e-5,-5.468606953e-3,-3.494863021e-5,-5.468606953e-3,3.1494680233e-5,0.0056577464560
0.280000000000000,3.1370754105e-5,0.0056886990001,-3.525252661e-5,-5.508618933e-3,-3.525252661e-5,-5.508618933e-3,3.1517568702e-5,0.0056989955869
0.282000000000000,3.1391790489e-5,0.0057299024798,-3.555355798e-5,-5.548648835e-3,-3.555355798e-5,-5.548648835e-3,3.1543403587e-5,0.0057402708544
0.284000000000000,3.1415925226e-5,0.0057711319736,-3.585171040e-5,-5.588696866e-3,-3.585171040e-5,-5.588696866e-3,3.1572202868e-5,0.0057815722679
0.286000000000000,3.1443172761e-5,0.0058123874911,-3.614697181e-5,-5.628763228e-3,-3.614697181e-5,-5.628763228e-3,3.1603982689e-5,0.0058228998378
0.288000000000000,3.1473545748e-5,0.0058536690427,-3.643933198e-5,-5.668848127e-3,-3.643933198e-5,-5.668848127e-3,3.1638757404e-5,0.0058642535754
