R 50.00000
Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.250000000000000,3.1599537446e-5,0.0051039034931,-3.056565118e-5,-4.935764243e-3,-3.056565118e-5,-4.935764243e-3,3.1604593688e-5,0.0051046752854
0.252000000000000,3.1577510687e-5,0.0051449614623,-3.091017151e-5,-4.975756417e-3,-3.091017151e-5,-4.975756417e-3,3.1585855887e-5,0.0051457371399
0.254000000000000,3.1558138175e-5,0.0051860457298,-3.125218874e-5,-5.015763774e-3,-3.125218874e-5,-5.015763774e-3,3.1569695692e-5,0.0051868253476
0.256000000000000,3.1541466278e-5,0.0052271562928,-3.159165881e-5,-5.055786526e-3,-3.159165881e-5,-5.055786526e-3,3.1556160296e-5,0.0052279399061
0.258000000000000,3.1527538991e-5,0.0052682931488,-3.192854008e-5,-5.095824889e-3,-3.192854008e-5,-5.095824889e-3,3.1545294514e-5,0.0052690808135
0.260000000000000,3.1516397968e-5,0.0053094562963,-3.226279328e-5,-5.135879075e-3,-3.226279328e-5,-5.135879075e-3,3.1537140823e-5,0.0053102480686
0.262000000000000,3.1508082557e-5,0.0053506457342,-3.259438151e-5,-5.175949298e-3,-3.259438151e-5,-5.175949298e-3,3.1531739394e-5,0.0053514416708
0.264000000000000,3.1502629836e-5,0.0053918614620,-3.292327016e-5,-5.216035771e-3,-3.292327016e-5,-5.216035771e-3,3.1529128128e-5,0.0053926616203
0.266000000000000,3.1500074649e-5,0.0054331034802,-3.324942689e-5,-5.256138707e-3,-3.324942689e-5,-5.256138707e-3,3.1529342694e-5,0.0054339079177
0.268000000000000,3.1500449645e-5,0.0054743717900,-3.357282160e-5,-5.296258318e-3,-3.357282160e-5,-5.296258318e-3,3.1532416560e-5,0.0054751805647
0.270000000000000,3.1503785308e-5,0.0055156663933,-3.389342640e-5,-5.336394817e-3,-3.389342640e-5,-5.336394817e-3,3.1538381037e-5,0.0055164795637
0.272000000000000,3.1510110003e-5,0.0055569872929,-3.421121554e-5,-5.376548414e-3,-3.421121554e-5,-5.376548414e-3,3.1547265308e-5,0.0055578049179
0.274000000000000,3.1519450007e-5,0.0055983344927,-3.452616541e-5,-5.416719320e-3,-3.452616541e-5,-5.416719320e-3,3.1559096472e-5,0.0055991566314
0.276000000000000,3.1531829549e-5,0.0056397079971,-3.483825446e-5,-5.456907746e-3,-3.483825446e-5,-5.456907746e-3,3.1573899579e-5,0.0056405347093
0.278000000000000,3.1547270848e-5,0.0056811078119,-3.514746321e-5,-5.497113901e-3,-3.514746321e-5,-5.497113901e-3,3.1591697666e-5,0.0056819391574
0.280000000000000,3.1565794153e-5,0.0057225339435,-3.545377418e-5,-5.537337995e-3,-3.545377418e-5,-5.537337995e-3,3.1612511801e-5,0.0057233699827
0.282000000000000,3.1587417779e-5,0.0057639863997,-3.575717184e-5,-5.577580236e-3,-3.575717184e-5,-5.577580236e-3,3.1636361114e-5,0.0057648271932
0.284000000000000,3.1612158144e-5,0.0058054651890,-3.605764261e-5,-5.617840832e-3,-3.605764261e-5,-5.617840832e-3,3.1663262840e-5,0.0058063107977
